2 0.158053 0.00195613
1.994 0.1558 0.0058962
1.98802 0.268682 0.00244349
1.98205 0.268682 0.00582266
1.97611 -0.0127486 0.00165278
1.97018 -0.0127486 0.0171589
1.96427 0.206094 0.00620885
1.95838 0.206094 0.0271057
1.9525 1.28267 0.0147181
1.94664 1.28267 0.0181332
1.9408 1.28267 0.0331886
1.93498 1.28267 0.0557784
1.92918 4.61908 0.0389764
1.92339 -0.0272273 0.00185942
1.91762 1.73965 0.00593435
1.91187 0.528939 0.00424196
1.90613 0.528939 0.236674
1.90041 0.528939 0.01254
1.89471 0.528939 0.0171882
1.88903 0.010469 0.00146942
1.88336 0.0337144 0.00328464
1.87771 0.886357 0.0152938
1.87208 0.886357 0.0124567
1.86646 0.00991698 0.00287886
1.86086 0.0185768 0.00111635
1.85528 3.38844 0.0219751
1.84971 1.44073 0.00636975
1.84416 1.44073 0.0252578
1.83863 0.343394 0.00237946
1.83311 0.0423596 0.00378258
1.82762 1.27695 0.00927157
1.82213 -0.0599634 0.00112968
1.81667 1.17261 0.0107055
1.81122 1.18233 0.00508281
1.80578 0.11639 0.00418988
1.80036 0.223997 0.00227148
1.79496 0.486408 0.00278075
1.78958 0.19353 0.00513677
1.78421 0.0119796 0.00261136
1.77886 0.0119796 0.0034881
1.77352 0.21065 0.00228523
1.7682 0.21065 0.00378106
1.7629 0.871367 0.0044173
1.75761 2.28578 0.00961673
1.75233 2.8278 0.0177723
1.74708 2.8278 0.0445796
1.74184 0.918217 0.00227594
1.73661 0.918217 0.0501123
1.7314 0.918217 0.0038231
1.72621 0.918217 0.00598751
1.72103 0.918217 0.0747387
1.71586 0.918217 0.0144528
1.71072 0.918217 0.030821
1.70559 0.918217 0.012542
1.70047 0.855474 0.00944323
1.69537 0.855474 0.0280452
1.69028 1.73895 0.010543
1.68521 0.561741 0.00951124
1.68015 0.256701 0.00465247
1.67511 -0.0159654 0.00193737
1.67009 0.855751 0.0124153
1.66508 0.855751 0.0182242
1.66008 0.855751 0.0258615
1.6551 1.07655 0.0156683
1.65014 0.069973 0.00423274
1.64519 0.0906108 0.00155267
1.64025 -0.0466164 0.0020238
1.63533 0.265803 0.00541707
1.63042 0.265803 0.00705522
1.62553 2.25192 0.026846
1.62066 1.15726 0.0157863
1.61579 1.15726 0.0708609
1.61095 0.828052 0.013652
1.60611 1.24244 0.0176262
1.6013 4.96901 0.0543361
1.59649 5.15367 0.0566948
1.5917 1.59468 0.0237833
1.58693 0.0985951 0.00417435
1.58217 0.0985951 0.0153802
1.57742 0.156007 0.00552543
1.57269 0.0529902 0.00374149
1.56797 0.121797 0.00437368
1.56327 1.67379 0.0210778
1.55858 1.67379 0.0362234
1.5539 1.67379 0.0579559
1.54924 1.67379 0.0665099
1.54459 1.63264 0.0194254
1.53996 0.838484 0.0138416
1.53534 0.935861 0.0143496
1.53073 0.293138 0.00646661
1.52614 0.293138 0.0213862
1.52156 0.22618 0.00509475
1.517 0.22618 0.0544927
1.51245 0.782512 0.0101843
1.50791 1.52554 0.0178483
1.50338 0.000566302 0.00284028
1.49887 0.000566302 0.00426238
1.49438 -0.0081832 0.00209254
1.48989 -0.030985 0.00162852
1.48542 -0.0301358 0.00138179
1.48097 -0.0309904 0.00106953
1.47653 0.11746 0.0013853
1.4721 -0.116668 0.000599996
1.46768 -0.116668 0.0111447
1.46328 0.567696 0.00683353
1.45889 1.30887 0.0146249
1.45451 -0.0486765 0.00113547
1.45015 0.796077 0.00360045
1.4458 0.151133 0.00172706
1.44146 0.0732942 0.00159768
1.43713 -0.028422 0.00175339
1.43282 0.264152 0.00200182
1.42852 0.00851838 0.002902
1.42424 0.485133 0.00272855
1.41997 -0.00231017 0.00268016
1.41571 0.0423013 0.00350878
1.41146 -0.0113729 0.00143272
1.40722 0.0496624 0.00152775
1.403 0.0862033 0.00423807
1.39879 0.437773 0.00853723
1.3946 0.437773 0.0290551
1.39041 0.437773 0.0209296
1.38624 0.426534 0.00687224
1.38208 -0.0327439 0.00135514
1.37794 0.548246 0.00313364
1.3738 0.580311 0.00381203
1.36968 0.580311 0.13944
1.36557 0.357341 0.00235747
1.36148 0.101108 0.00181342
1.35739 0.10603 0.00181442
1.35332 0.548256 0.00172905
1.34926 0.594771 0.0024296
1.34521 0.594771 0.00248433
1.34118 0.594771 0.00416155
1.33715 -0.01104 0.00250267
1.33314 -0.01104 0.0270686
1.32914 2.15288 0.0174168
1.32516 1.58025 0.0153144
1.32118 1.51647 0.0177803
1.31722 1.51647 0.0914063
1.31326 1.51647 0.0319631
1.30932 1.46431 0.0167471
1.3054 1.46431 0.0668773
1.30148 0.139131 0.00514593
1.29758 -0.0138081 0.00167611
1.29368 0.0688726 0.00349602
1.2898 0.670757 0.0100936
1.28593 0.670757 0.0134604
1.28207 0.670757 0.0624441
1.27823 0.670757 0.0704756
1.27439 0.670757 0.0326121
1.27057 0.845179 0.0122678
1.26676 0.845179 0.0319437
1.26296 0.845179 0.0246015
1.25917 0.845179 0.0212522
1.25539 0.00289348 0.00233828
1.25163 -0.0218771 0.00218351
1.24787 0.0315115 0.0033402
1.24413 -0.01084 0.00214216
1.2404 0.57447 0.00950962
1.23667 0.0522852 0.00376037
1.23296 1.16988 0.0154484
1.22927 1.26486 0.0180631
1.22558 0.926178 0.0137263
1.2219 2.34496 0.0259721
1.21824 2.01964 0.0194252
1.21458 0.0809645 0.00337588
1.21094 0.0553943 0.00170493
1.2073 0.0553943 0.00536759
1.20368 0.853298 0.00620892
1.20007 0.853298 0.00727307
1.19647 0.853298 0.0176509
1.19288 0.853298 0.0302951
1.1893 0.531551 0.00588777
1.18573 -0.0538151 0.000965732
1.18218 0.943263 0.00773564
1.17863 0.868047 0.00562949
1.1751 0.868047 0.0191516
1.17157 0.0674796 0.00322714
1.16806 0.0674796 0.0178378
1.16455 -0.00534873 0.00258728
1.16106 0.0449249 0.00163208
1.15757 0.383138 0.00247701
1.1541 0.383138 0.00357574
1.15064 0.831224 0.0058289
1.14719 0.246336 0.00233359
1.14375 0.246336 0.0144193
1.14031 -0.0505589 0.0010518
1.13689 0.159203 0.00194194
1.13348 0.0390043 0.00144819
1.13008 0.0750287 0.00383121
1.12669 0.0302522 0.00297036
1.12331 0.233886 0.00561898
1.11994 2.28378 0.0153159
1.11658 1.80011 0.0111585
1.11323 1.80011 0.02552
1.10989 0.334649 0.00337909
1.10656 -0.118199 0.000541756
1.10324 1.1663 0.00364103
1.09993 0.252643 0.00264412
1.09663 0.0522753 0.00320534
1.09334 0.333678 0.007023
1.09006 0.00171386 0.0014917
1.08679 0.242286 0.00531989
1.08353 0.363475 0.00818066
1.08028 -0.0138002 0.00209338
1.07704 0.2835 0.00627235
1.07381 0.44372 0.00917157
1.07059 0.44372 0.0183156
1.06738 0.733994 0.0129952
1.06418 0.733994 0.0150773
1.06098 0.934873 0.0150411
1.0578 0.690309 0.011734
1.05463 0.612374 0.0123568
1.05146 0.612374 0.0124292
1.04831 0.685783 0.00917194
1.04516 -0.0499323 0.00112543
1.04203 0.141269 0.00193323
1.0389 0.0393295 0.00110251
1.03579 -0.0918246 0.000902481
1.03268 -0.0570086 0.000955131
1.02958 -0.0570086 0.00323555
1.02649 0.0602019 0.00132656
1.02341 0.137117 0.00462929
1.02034 0.137117 0.00864578
1.01728 0.29247 0.00666044
1.01423 0.0282016 0.0029626
1.01119 -0.0140761 0.00151323
1.00815 -0.00353947 0.00155434
1.00513 -0.0152921 0.00192112
1.00211 0.120234 0.00564788
0.999106 0.150349 0.0052254
0.996109 0.318191 0.00716491
0.99312 0.0159141 0.00247957
0.990141 0.0464624 0.00138272
0.987171 0.0436676 0.00334869
0.984209 0.0436676 0.00186112
0.981256 -0.0136018 0.00121954
0.978313 -0.0136018 0.00142112
0.975378 -0.0136018 0.00408333
0.972452 0.000116707 0.00167531
0.969534 0.748282 0.00456061
0.966626 0.748282 0.0402165
0.963726 1.182 0.00630444
0.960835 0.4308 0.00269436
0.957952 0.4308 0.0107516
0.955078 0.261456 0.00304246
0.952213 0.261456 0.0110295
0.949356 0.527381 0.00385616
0.946508 0.442392 0.00433382
0.943669 0.0996398 0.00230184
0.940838 -0.00600285 0.00100148
0.938015 0.0401962 0.00210181
0.935201 0.0401962 0.00537565
0.932396 0.0401962 0.00615005
0.929598 0.193512 0.0016584
0.92681 -0.0623795 0.00121924
0.924029 0.61377 0.00868122
0.921257 0.113987 0.00371896
0.918493 0.333353 0.00485531
0.915738 0.333353 0.00957187
0.912991 0.333353 0.00791587
0.910252 0.815284 0.00507157
0.907521 3.02166 0.0143757
0.904798 0.273291 0.00438658
0.902084 0.592739 0.00472347
0.899378 -0.0860396 0.00125543
0.89668 0.0209615 0.00212985
0.89399 0.0538591 0.00343408
0.891308 0.0538591 0.0198918
0.888634 0.0702354 0.00490115
0.885968 -0.000740996 0.00259745
0.88331 0.506138 0.00959644
0.88066 0.506138 0.00880208
0.878018 0.233732 0.00586212
0.875384 0.170522 0.00557111
0.872758 0.423092 0.00845607
0.870139 0.088402 0.00380068
0.867529 0.0464572 0.00361319
0.864926 0.0353148 0.00382283
0.862332 0.00107616 0.00137767
0.859745 0.210597 0.0018284
0.857165 0.87096 0.0040296
0.854594 0.177047 0.00186583
0.85203 0.822135 0.00395559
0.849474 0.458835 0.00278584
0.846926 0.0271019 0.00117749
0.844385 -0.0252543 0.00112697
0.841852 0.116934 0.00155051
0.839326 0.116934 0.00417586
0.836808 -0.0930513 0.00113788
0.834298 -0.0448858 0.00102737
0.831795 -0.0405708 0.00104105
0.829299 -0.0405708 0.00439008
0.826812 -0.00907206 0.00124526
0.824331 -0.00907206 0.00171
0.821858 0.0348038 0.00234852
0.819393 0.0348038 0.0117294
0.816934 0.0348038 0.00313725
0.814484 0.36932 0.00293177
0.81204 -0.0678504 0.00154257
0.809604 -0.0678504 0.00268472
0.807175 -0.0678504 0.00551448
0.804754 0.156205 0.00435153
0.802339 0.156205 0.0107211
0.799932 -0.0204788 0.0020644
0.797533 0.467772 0.00940742
0.79514 0.195178 0.00491342
0.792755 0.195178 0.00915103
0.790376 0.36324 0.00467535
0.788005 -0.00952752 0.0026372
0.785641 -0.00952752 0.00190259
0.783284 -0.00746079 0.001464
0.780934 0.0306666 0.00282112
0.778592 0.204904 0.00658638
0.776256 0.204904 0.00861117
0.773927 0.0975491 0.00453175
0.771605 0.15933 0.00576716
0.76929 0.258954 0.00643766
0.766983 0.168435 0.00540491
0.764682 0.0710374 0.00385081
0.762388 0.36218 0.00806804
0.7601 0.0194861 0.00265374
0.75782 0.0194861 0.00964238
0.755547 0.36866 0.00654322
0.75328 0.36866 0.0222337
0.75102 0.162254 0.00486907
0.748767 -0.0187268 0.00245239
0.746521 -0.0882954 0.00103974
0.744281 0.0531556 0.00184366
0.742048 -0.0902081 0.0012877
0.739822 0.0754905 0.0012459
0.737603 0.34622 0.00147988
0.73539 0.0491514 0.00224907
0.733184 0.151505 0.00276917
0.730984 -0.0926214 0.000937027
0.728791 -0.0926214 0.0016351
0.726605 -0.0926214 0.00346671
0.724425 -0.04036 0.00206424
0.722252 -0.04036 0.00926099
0.720085 -0.04036 0.0044533
0.717925 0.0137883 0.00289758
0.715771 -0.023749 0.00217095
0.713624 -0.0280223 0.00158306
0.711483 0.13034 0.00198008
0.709348 -0.0429349 0.00103222
0.70722 0.0444328 0.00144244
0.705099 0.225695 0.00190151
0.702983 0.159859 0.00165578
0.700874 -0.00865635 0.0014096
0.698772 -0.0110311 0.00245438
0.696676 -0.0014923 0.00224886
0.694586 0.119636 0.00493372
0.692502 -0.00485285 0.00245441
0.690424 0.0225208 0.00142805
0.688353 -0.101347 0.000766452
0.686288 -0.109255 0.000625638
0.684229 -0.0308011 0.00129567
0.682176 -0.0308011 0.00214705
0.68013 0.0532109 0.00115822
0.678089 0.562222 0.00363239
0.676055 0.223152 0.00196752
0.674027 0.223152 0.00331982
0.672005 -0.113142 0.000502746
0.669989 0.0177984 0.0011002
0.667979 -0.0680958 0.000931795
0.665975 -0.0442154 0.00107621
0.663977 0.222678 0.00203738
0.661985 0.0121022 0.00142471
0.659999 0.0121022 0.00295692
0.658019 0.0121022 0.00366471
0.656045 0.0121022 0.00424234
0.654077 0.505312 0.00277659
0.652115 0.505312 0.00800116
0.650158 0.518708 0.00333537
0.648208 0.132301 0.00181328
0.646263 -0.00581443 0.00133883
0.644325 -0.00515888 0.00151363
0.642392 0.0557593 0.00147835
0.640464 0.00307836 0.00159632
0.638543 0.220425 0.0019619
0.636627 0.135033 0.00190246
0.634717 0.209973 0.00217628
0.632813 0.0498084 0.00140523
0.630915 0.00889442 0.0014081
0.629022 0.10834 0.0014017
0.627135 0.10834 0.00179623
0.625254 0.0148577 0.00148558
0.623378 -0.00533068 0.00208294
0.621508 -0.00533068 0.00342613
0.619643 0.127083 0.00423908
0.617784 0.187519 0.00520043
0.615931 0.295309 0.00553376
0.614083 0.295309 0.00778796
0.612241 0.295309 0.00749485
0.610404 0.295309 0.00923863
0.608573 0.295309 0.0137864
0.606747 0.256626 0.00563069
0.604927 0.666901 0.00797926
0.603112 0.666901 0.0230246
0.601303 0.666901 0.0153083
0.599499 0.00602995 0.00319827
0.597701 -0.106334 0.00101824
0.595907 0.031427 0.00143665
0.59412 0.031427 0.00353213
0.592337 0.326049 0.0023713
0.59056 0.326049 0.00781797
0.588789 0.32061 0.00148466
0.587022 0.32061 0.00291158
0.585261 0.32061 0.00400878
0.583505 0.673054 0.0042254
0.581755 0.673054 0.00773825
0.58001 0.351498 0.00182172
0.57827 0.0584689 0.00157596
0.576535 -0.0943154 0.0010623
0.574805 -0.0527051 0.00110568
0.573081 -0.0155096 0.00128438
0.571362 0.0128123 0.00160428
0.569647 -0.0144372 0.001706
0.567939 0.0715942 0.00438077
0.566235 0.0232528 0.00313606
0.564536 0.223122 0.00664069
0.562842 0.573032 0.0119165
0.561154 0.970093 0.016463
0.55947 0.800333 0.0127522
0.557792 1.03218 0.0136583
0.556119 1.1762 0.0164396
0.55445 1.1762 0.0267008
0.552787 0.772902 0.0139151
0.551129 0.772902 0.0146925
0.549475 1.02139 0.012755
0.547827 0.582975 0.00950481
0.546183 0.908786 0.0137377
0.544545 0.513545 0.0106658
0.542911 0.513545 0.0143767
0.541282 0.40153 0.00712735
0.539658 0.676784 0.0128894
0.53804 0.676784 0.0147054
0.536425 0.446678 0.00861723
0.534816 0.429512 0.00848999
0.533212 0.0789169 0.00403937
0.531612 0.0789169 0.00680844
0.530017 0.0110497 0.0027247
0.528427 -0.0120608 0.001573
0.526842 -0.0133142 0.0016465
0.525261 -0.0153407 0.0017824
0.523686 -0.0073669 0.00217313
0.522115 0.00357389 0.00266527
0.520548 -0.0137756 0.00180407
0.518987 0.0120726 0.00292131
0.51743 -0.0147986 0.00158901
0.515877 0.0216291 0.00130442
0.51433 0.0274854 0.0015715
0.512787 0.0919351 0.00166287
0.511248 0.011092 0.00129299
0.509715 -0.00234559 0.00275501
0.508185 -0.0324544 0.00234609
0.506661 -0.0417487 0.00181911
0.505141 -0.119 0.000614552
0.503625 -0.119 0.00202285
0.502115 -0.0975282 0.000887507
0.500608 -0.00358641 0.0012221
0.499106 -0.121814 0.000573492
0.497609 -0.101339 0.000786055
0.496116 0.0658632 0.00198163
0.494628 -0.0859713 0.00087321
0.493144 -0.0859713 0.00235929
0.491665 -0.0859713 0.00165727
0.49019 -0.02749 0.00148467
0.488719 -0.02749 0.00209128
0.487253 -0.0977187 0.000708946
0.485791 -0.0977187 0.00232348
0.484334 -0.0734403 0.00150718
0.482881 -0.104457 0.00124857
0.481432 -0.11761 0.000599365
0.479988 -0.0556219 0.00124252
0.478548 0.145893 0.00208097
0.477112 0.283468 0.00343843
0.475681 0.0795208 0.00161154
0.474254 -0.0833101 0.000977921
0.472831 -0.0833101 0.00163071
0.471413 0.040658 0.00144921
0.469998 0.286734 0.00208511
0.468588 0.0667553 0.00274964
0.467183 0.661384 0.00600131
0.465781 1.44331 0.00695519
0.464384 1.44331 0.00921991
0.462991 0.509334 0.00437247
0.461602 0.166502 0.00213506
0.460217 0.0188545 0.00269627
0.458836 -0.0696708 0.00152548
0.45746 -0.0338598 0.00186745
0.456087 -0.109415 0.000469132
0.454719 0.0331366 0.00137341
0.453355 -0.10356 0.000731864
0.451995 0.0307004 0.00126724
0.450639 0.18838 0.00195198
0.449287 0.0243385 0.00147464
0.447939 -0.0538907 0.000878262
0.446595 -0.121455 0.000670569
0.445255 -0.121455 0.00174628
0.44392 0.0392065 0.0012629
0.442588 0.0392065 0.00222022
0.44126 0.113271 0.00169593
0.439936 0.217589 0.00290818
0.438616 0.767683 0.0058821
0.437301 0.827737 0.00500808
0.435989 0.652366 0.00508031
0.434681 0.663729 0.00483403
0.433377 0.663729 0.00702166
0.432077 0.663729 0.0129901
0.43078 0.528048 0.00269352
0.429488 0.731262 0.0028722
0.4282 0.211156 0.00278512
0.426915 0.211156 0.00497454
0.425634 0.196106 0.00230876
0.424357 0.649698 0.00444518
0.423084 0.649698 0.00441941
0.421815 1.31681 0.00801795
0.42055 1.31681 0.0196491
0.419288 0.583426 0.00474624
0.41803 0.583426 0.0136353
0.416776 0.781068 0.00519548
0.415526 1.0543 0.00431508
0.414279 1.0543 0.0127053
0.413036 1.56595 0.0070121
0.411797 1.54861 0.00643805
0.410562 1.54861 0.0133783
0.40933 1.45665 0.00591394
0.408102 1.11836 0.00461741
0.406878 0.714755 0.00365323
0.405657 0.922847 0.00458758
0.40444 0.922847 0.00595077
0.403227 0.491685 0.00280088
0.402017 0.163725 0.00193368
0.400811 0.127616 0.00149107
0.399609 -0.0488023 0.000846511
0.39841 -0.0298835 0.0010151
0.397215 0.140453 0.00174035
0.396023 -0.0734924 0.000811881
0.394835 -0.0221795 0.000979734
0.39365 -0.113507 0.00085118
0.392469 -0.076245 0.000771999
0.391292 -0.0147624 0.00127054
0.390118 0.0575206 0.0016458
0.388948 -0.0204968 0.00136452
0.387781 -0.0204968 0.00135936
0.386618 0.00751861 0.00129534
0.385458 -0.00247984 0.00161801
0.384301 -0.0183317 0.00171944
0.383148 0.0190394 0.00146307
0.381999 0.0950135 0.00162632
0.380853 0.0134207 0.00137543
0.37971 -0.0156607 0.00191189
0.378571 0.00917075 0.00159675
0.377436 0.0498537 0.00146466
0.376303 0.1175 0.00187787
0.375174 0.083394 0.00162202
0.374049 0.142471 0.00174021
0.372927 0.112409 0.00172094
0.371808 0.0321732 0.00122516
0.370693 0.0896485 0.00162382
0.36958 0.166211 0.00187354
0.368472 0.12845 0.00173085
0.367366 0.26702 0.00240328
0.366264 0.254434 0.00215019
0.365165 0.452624 0.0027228
0.36407 0.452624 0.00391596
0.362978 0.614459 0.00352917
0.361889 0.614459 0.00467758
0.360803 0.316518 0.00233626
0.359721 0.240863 0.00218934
0.358642 0.172355 0.00195868
0.357566 0.115816 0.0017475
0.356493 0.115816 0.00257635
0.355423 0.0765453 0.00143459
0.354357 0.224 0.00211717
0.353294 -0.00381309 0.00125362
0.352234 0.0137983 0.00112056
0.351177 0.0893529 0.00143959
0.350124 -0.0698498 0.000855334
0.349074 -0.0698498 0.00128965
0.348026 -0.0653522 0.00113181
0.346982 -0.0455465 0.00156346
0.345941 -0.0173311 0.00130897
0.344904 -0.0173311 0.00145545
0.343869 -0.0173311 0.00150218
0.342837 -0.0407708 0.0012728
0.341809 -0.00233366 0.00129529
0.340783 0.151913 0.00182714
0.339761 0.0877324 0.00165255
0.338742 0.0322003 0.00139412
0.337725 -0.00128398 0.00135222
0.336712 -0.015281 0.00173622
0.335702 -0.0161771 0.00178312
0.334695 -0.00464743 0.00129474
0.333691 0.0303243 0.00151426
0.33269 -0.00439708 0.00152191
0.331692 -0.0101284 0.00139229
0.330697 -0.00863662 0.00141912
0.329705 0.0297016 0.00136168
0.328715 -0.00431649 0.00155009
0.327729 0.0358506 0.00147006
0.326746 0.0905955 0.0017683
0.325766 0.13714 0.00181628
0.324789 0.153749 0.00200209
0.323814 0.064659 0.00137525
0.322843 0.0174285 0.0013314
0.321874 -0.00689336 0.0013279
0.320909 0.0264371 0.00135214
0.319946 -0.00953326 0.00152051
0.318986 -0.00905397 0.00135983
0.318029 -0.0236318 0.00160794
0.317075 -0.0189723 0.00147551
0.316124 -0.0152481 0.00225206
0.315175 0.000592695 0.00239132
0.31423 0.0620933 0.00327714
0.313287 0.0513099 0.00324066
0.312347 0.0672909 0.00435416
0.31141 0.187397 0.00569339
0.310476 0.187397 0.00601699
