#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       11169    0.804653    0.804685 0.000649823
       11170    0.805474    0.804685 0.000649765
       11171    0.806303    0.804686 0.000649707
       11172    0.807137    0.804686 0.000649649
       11173    0.807974    0.804686 0.000649591
       11174    0.808811    0.804686 0.000649533
       11175    0.809647    0.804687 0.000649475
       11176    0.810478    0.804687 0.000649417
       11177    0.811303    0.804688 0.000649359
       11178     0.81212    0.804689 0.000649301
       11179    0.812926    0.804689 0.000649244
       11180    0.813721     0.80469 0.000649186
       11181    0.814501    0.804691 0.000649129
       11182    0.815266    0.804692 0.000649071
       11183    0.816014    0.804693 0.000649014
       11184    0.816744    0.804694 0.000648957
       11185    0.817454    0.804695   0.0006489
       11186    0.818143    0.804696 0.000648843
       11187     0.81881    0.804698 0.000648786
       11188    0.819455    0.804699  0.00064873
       11189    0.820076      0.8047 0.000648673
       11190    0.820672    0.804702 0.000648617
       11191    0.821243    0.804703  0.00064856
       11192    0.821786    0.804705 0.000648504
       11193    0.822303    0.804706 0.000648448
       11194    0.822792    0.804708 0.000648392
       11195    0.823252     0.80471 0.000648337
       11196    0.823685    0.804711 0.000648281
       11197    0.824091    0.804713 0.000648225
       11198    0.824469    0.804715  0.00064817
       11199    0.824819    0.804717 0.000648114
       11200    0.825141    0.804719 0.000648059
       11201    0.825435     0.80472 0.000648004
       11202    0.825701    0.804722 0.000647949
       11203    0.825939    0.804724 0.000647894
       11204     0.82615    0.804726 0.000647839
       11205    0.826333    0.804728 0.000647784
       11206     0.82649     0.80473 0.000647729
       11207    0.826622    0.804732 0.000647674
       11208    0.826729    0.804734 0.000647619
       11209    0.826811    0.804736 0.000647564
       11210    0.826869    0.804738  0.00064751
       11211    0.826905     0.80474 0.000647455
       11212    0.826918    0.804742   0.0006474
       11213    0.826908    0.804744 0.000647345
       11214    0.826876    0.804746 0.000647291
       11215    0.826823    0.804748 0.000647236
       11216    0.826748     0.80475 0.000647181
       11217    0.826654    0.804752 0.000647126
       11218    0.826541    0.804754 0.000647072
       11219    0.826408    0.804755 0.000647017
       11220    0.826255    0.804757 0.000646962
       11221    0.826084    0.804759 0.000646907
       11222    0.825893    0.804761 0.000646852
       11223    0.825683    0.804763 0.000646797
       11224    0.825456    0.804765 0.000646742
       11225    0.825211    0.804767 0.000646687
       11226    0.824948    0.804768 0.000646632
       11227    0.824668     0.80477 0.000646577
       11228    0.824369    0.804772 0.000646522
       11229    0.824052    0.804774 0.000646467
       11230    0.823718    0.804775 0.000646411
       11231    0.823365    0.804777 0.000646356
       11232    0.822993    0.804779   0.0006463
       11233    0.822602     0.80478 0.000646245
       11234    0.822193    0.804782 0.000646189
       11235    0.821768    0.804783 0.000646133
       11236    0.821324    0.804785 0.000646077
       11237     0.82086    0.804786 0.000646021
       11238    0.820376    0.804788 0.000645965
       11239    0.819872    0.804789 0.000645909
       11240    0.819348     0.80479 0.000645853
       11241    0.818804    0.804792 0.000645797
       11242     0.81824    0.804793 0.000645741
       11243    0.817653    0.804794 0.000645684
       11244    0.817043    0.804795 0.000645628
       11245     0.81641    0.804796 0.000645571
       11246    0.815753    0.804797 0.000645514
       11247    0.815073    0.804798 0.000645458
       11248     0.81437    0.804799 0.000645401
       11249    0.813643    0.804799 0.000645344
       11250    0.812892      0.8048 0.000645287
       11251    0.812117    0.804801  0.00064523
       11252    0.811316    0.804801 0.000645173
       11253     0.81049    0.804802 0.000645116
       11254     0.80964    0.804802 0.000645059
       11255    0.808766    0.804803 0.000645001
       11256    0.807866    0.804803 0.000644944
       11257    0.806942    0.804803 0.000644887
       11258    0.805995    0.804803  0.00064483
       11259    0.805024    0.804803 0.000644772
       11260    0.804027    0.804803 0.000644715
       11261    0.803006    0.804803 0.000644658
       11262    0.801961    0.804803 0.000644601
       11263    0.800893    0.804802 0.000644544
       11264    0.799803    0.804802 0.000644486
       11265    0.798691    0.804801 0.000644429
       11266    0.797559    0.804801 0.000644373
       11267    0.796408      0.8048 0.000644316
       11268    0.795237    0.804799 0.000644259
       11269    0.794048    0.804798 0.000644203
       11270    0.792844    0.804797 0.000644146
       11271    0.791625    0.804796  0.00064409
       11272    0.790391    0.804795 0.000644034
       11273    0.789144    0.804793 0.000643979
       11274    0.787886    0.804792 0.000643923
       11275    0.786617     0.80479 0.000643868
       11276    0.785339    0.804789 0.000643814
       11277    0.784056    0.804787 0.000643759
       11278     0.78277    0.804785 0.000643705
       11279    0.781479    0.804783 0.000643651
       11280    0.780187    0.804781 0.000643598
       11281    0.778894    0.804778 0.000643545
       11282    0.777603    0.804776 0.000643492
       11283    0.776315    0.804773  0.00064344
       11284    0.775032    0.804771 0.000643389
       11285    0.773757    0.804768 0.000643338
       11286    0.772489    0.804765 0.000643287
       11287    0.771233    0.804762 0.000643237
       11288    0.769988    0.804759 0.000643187
       11289    0.768758    0.804756 0.000643138
       11290    0.767546    0.804753  0.00064309
       11291    0.766353    0.804749 0.000643042
       11292     0.76518    0.804746 0.000642994
       11293     0.76403    0.804742 0.000642947
       11294    0.762903    0.804738 0.000642901
       11295    0.761802    0.804735 0.000642855
       11296    0.760727    0.804731  0.00064281
       11297    0.759682    0.804727 0.000642766
       11298    0.758667    0.804723 0.000642722
       11299    0.757685    0.804718 0.000642678
       11300    0.756737    0.804714 0.000642636
       11301    0.755826     0.80471 0.000642593
       11302    0.754953    0.804705 0.000642551
       11303    0.754118    0.804701  0.00064251
       11304    0.753325    0.804696 0.000642469
       11305    0.752573    0.804692 0.000642429
       11306    0.751863    0.804687 0.000642389
       11307    0.751196    0.804682  0.00064235
       11308    0.750574    0.804678 0.000642311
       11309    0.749998    0.804673 0.000642272
       11310    0.749468    0.804668 0.000642234
       11311    0.748986    0.804663 0.000642196
       11312    0.748552    0.804658 0.000642159
       11313    0.748167    0.804653 0.000642121
       11314    0.747832    0.804648 0.000642084
       11315    0.747548    0.804643 0.000642047
       11316    0.747314    0.804638  0.00064201
       11317    0.747132    0.804633 0.000641974
       11318    0.747003    0.804628 0.000641937
       11319    0.746927    0.804623 0.000641901
       11320    0.746906    0.804618 0.000641864
       11321    0.746939    0.804612 0.000641828
       11322    0.747027    0.804607 0.000641791
       11323    0.747171    0.804602 0.000641755
       11324     0.74737    0.804597 0.000641718
       11325    0.747626    0.804592 0.000641681
       11326    0.747939    0.804587 0.000641644
       11327    0.748308    0.804582 0.000641606
       11328    0.748734    0.804577 0.000641569
       11329    0.749217    0.804572 0.000641531
       11330    0.749757    0.804568 0.000641492
       11331    0.750356    0.804563 0.000641454
       11332    0.751012    0.804558 0.000641414
       11333    0.751725    0.804553 0.000641375
       11334    0.752496    0.804549 0.000641335
       11335    0.753326    0.804544 0.000641294
       11336    0.754214     0.80454 0.000641253
       11337    0.755161    0.804535 0.000641211
       11338    0.756164    0.804531 0.000641169
       11339    0.757226    0.804527 0.000641126
       11340    0.758344    0.804523 0.000641082
       11341     0.75952    0.804519 0.000641038
       11342    0.760754    0.804515 0.000640993
       11343    0.762044    0.804511 0.000640947
       11344    0.763391    0.804508 0.000640901
       11345    0.764795    0.804504 0.000640854
       11346    0.766253    0.804501 0.000640806
       11347    0.767767    0.804498 0.000640758
       11348    0.769336    0.804495 0.000640709
       11349    0.770958    0.804492  0.00064066
       11350    0.772632    0.804489 0.000640609
       11351    0.774357    0.804486 0.000640558
       11352    0.776132    0.804484 0.000640507
       11353    0.777957    0.804481 0.000640455
       11354     0.77983    0.804479 0.000640402
       11355    0.781749    0.804477 0.000640349
       11356    0.783713    0.804475 0.000640295
       11357    0.785719    0.804474 0.000640241
       11358    0.787765    0.804472 0.000640186
       11359    0.789851    0.804471 0.000640131
       11360    0.791973     0.80447 0.000640075
       11361    0.794129    0.804469  0.00064002
       11362    0.796317    0.804468 0.000639964
       11363    0.798536    0.804468 0.000639908
       11364    0.800782    0.804467 0.000639852
       11365    0.803052    0.804467 0.000639795
       11366    0.805344    0.804467 0.000639739
       11367    0.807656    0.804468 0.000639683
       11368    0.809985    0.804468 0.000639627
       11369    0.812325    0.804469 0.000639571
       11370    0.814675     0.80447 0.000639515
       11371    0.817031    0.804471  0.00063946
       11372     0.81939    0.804472 0.000639405
       11373    0.821748    0.804474 0.000639351
       11374    0.824101    0.804475 0.000639297
       11375    0.826446    0.804477 0.000639243
       11376    0.828778    0.804479 0.000639191
       11377    0.831096    0.804482 0.000639139
       11378    0.833397    0.804484 0.000639088
       11379    0.835675    0.804487 0.000639037
       11380    0.837929     0.80449 0.000638988
       11381    0.840153    0.804493  0.00063894
       11382    0.842345    0.804496 0.000638892
       11383    0.844501      0.8045 0.000638846
       11384    0.846619    0.804504   0.0006388
       11385    0.848696    0.804507 0.000638756
       11386    0.850728    0.804512 0.000638713
       11387    0.852712    0.804516 0.000638671
       11388    0.854646     0.80452  0.00063863
       11389    0.856527    0.804525  0.00063859
       11390    0.858352    0.804529 0.000638551
       11391    0.860117    0.804534 0.000638514
       11392    0.861821    0.804539 0.000638478
       11393     0.86346    0.804545 0.000638443
       11394    0.865033     0.80455 0.000638409
       11395    0.866537    0.804555 0.000638376
       11396    0.867971    0.804561 0.000638344
       11397    0.869332    0.804567 0.000638313
       11398    0.870618    0.804572 0.000638284
       11399    0.871828    0.804578 0.000638255
       11400     0.87296    0.804584 0.000638227
       11401    0.874012     0.80459   0.0006382
       11402    0.874985    0.804596 0.000638174
       11403    0.875876    0.804603 0.000638149
       11404    0.876685    0.804609 0.000638124
       11405     0.87741    0.804615   0.0006381
       11406    0.878051    0.804622 0.000638077
       11407    0.878609    0.804628 0.000638054
       11408    0.879081    0.804635 0.000638031
       11409    0.879468    0.804641 0.000638009
       11410     0.87977    0.804648 0.000637987
       11411    0.879986    0.804655 0.000637965
       11412    0.880116    0.804661 0.000637944
       11413    0.880162    0.804668 0.000637922
       11414    0.880123    0.804674   0.0006379
       11415        0.88    0.804681 0.000637879
       11416    0.879793    0.804688 0.000637857
       11417    0.879504    0.804694 0.000637834
       11418    0.879132    0.804701 0.000637812
       11419    0.878679    0.804707 0.000637789
       11420    0.878145    0.804714 0.000637765
       11421    0.877531     0.80472 0.000637742
       11422    0.876839    0.804726 0.000637717
       11423     0.87607    0.804733 0.000637692
       11424    0.875226    0.804739 0.000637666
       11425    0.874308    0.804745 0.000637639
       11426     0.87332    0.804751 0.000637611
       11427    0.872261    0.804757 0.000637583
       11428    0.871132    0.804763 0.000637554
       11429    0.869935    0.804768 0.000637523
       11430    0.868674    0.804774 0.000637492
       11431    0.867348    0.804779  0.00063746
       11432    0.865961    0.804785 0.000637427
       11433    0.864514     0.80479 0.000637392
       11434     0.86301    0.804795 0.000637357
       11435    0.861452      0.8048  0.00063732
       11436     0.85984    0.804805 0.000637283
       11437    0.858177    0.804809 0.000637244
       11438    0.856466    0.804814 0.000637204
       11439    0.854709    0.804818 0.000637164
       11440    0.852909    0.804822 0.000637122
       11441    0.851067    0.804827 0.000637079
       11442    0.849187     0.80483 0.000637035
       11443    0.847271    0.804834  0.00063699
       11444    0.845322    0.804838 0.000636944
       11445    0.843341    0.804841 0.000636898
       11446    0.841331    0.804844  0.00063685
       11447    0.839295    0.804847 0.000636801
       11448    0.837236     0.80485 0.000636752
       11449    0.835157    0.804853 0.000636702
       11450    0.833061    0.804855 0.000636651
       11451    0.830949    0.804857   0.0006366
       11452    0.828825     0.80486 0.000636547
       11453    0.826689    0.804861 0.000636495
       11454    0.824545    0.804863 0.000636441
       11455    0.822395    0.804865 0.000636388
       11456    0.820241    0.804866 0.000636334
       11457    0.818087    0.804867 0.000636279
       11458    0.815935    0.804868 0.000636224
       11459    0.813787    0.804869 0.000636169
       11460    0.811647     0.80487 0.000636114
       11461    0.809516     0.80487 0.000636059
       11462    0.807396     0.80487 0.000636003
       11463     0.80529     0.80487 0.000635948
       11464      0.8032     0.80487 0.000635892
       11465    0.801127     0.80487 0.000635837
       11466    0.799075    0.804869 0.000635782
       11467    0.797045    0.804869 0.000635727
       11468     0.79504    0.804868 0.000635672
       11469    0.793062    0.804867 0.000635617
       11470    0.791111    0.804865 0.000635563
       11471     0.78919    0.804864 0.000635509
       11472    0.787301    0.804863 0.000635455
       11473    0.785446    0.804861 0.000635402
       11474    0.783627    0.804859  0.00063535
       11475    0.781844    0.804857 0.000635297
       11476    0.780099    0.804855 0.000635246
       11477    0.778392    0.804853 0.000635194
       11478    0.776726     0.80485 0.000635144
       11479    0.775102    0.804847 0.000635094
       11480    0.773521    0.804845 0.000635044
       11481    0.771982    0.804842 0.000634995
       11482    0.770488    0.804839 0.000634947
       11483    0.769039    0.804836   0.0006349
       11484    0.767636    0.804833 0.000634853
       11485    0.766281    0.804829 0.000634806
       11486    0.764973    0.804826  0.00063476
       11487    0.763714    0.804822 0.000634715
       11488    0.762504    0.804818 0.000634671
       11489    0.761344    0.804815 0.000634627
       11490    0.760233    0.804811 0.000634583
       11491    0.759171    0.804807  0.00063454
       11492    0.758157    0.804803 0.000634498
       11493    0.757194    0.804799 0.000634457
       11494    0.756279    0.804794 0.000634415
       11495    0.755413     0.80479 0.000634375
       11496    0.754596    0.804786 0.000634335
       11497    0.753827    0.804781 0.000634295
       11498    0.753107    0.804777 0.000634256
       11499    0.752432    0.804772 0.000634217
       11500    0.751804    0.804768 0.000634178
       11501    0.751221    0.804763  0.00063414
       11502    0.750683    0.804758 0.000634103
       11503     0.75019    0.804754 0.000634065
       11504    0.749739    0.804749 0.000634028
       11505    0.749331    0.804744 0.000633991
       11506    0.748966    0.804739 0.000633955
       11507    0.748641    0.804734 0.000633918
       11508    0.748356    0.804729 0.000633882
       11509    0.748109    0.804724 0.000633846
       11510    0.747901    0.804719 0.000633811
       11511    0.747729    0.804715 0.000633775
       11512    0.747594     0.80471 0.000633739
       11513    0.747494    0.804705 0.000633704
       11514    0.747428      0.8047 0.000633668
       11515    0.747396    0.804695 0.000633633
       11516    0.747395     0.80469 0.000633597
       11517    0.747425    0.804685 0.000633562
       11518    0.747485     0.80468 0.000633526
       11519    0.747574    0.804675  0.00063349
       11520    0.747692     0.80467 0.000633455
       11521    0.747837    0.804665 0.000633419
       11522    0.748007     0.80466 0.000633383
       11523    0.748203    0.804655 0.000633347
       11524    0.748421     0.80465 0.000633311
       11525    0.748662    0.804645 0.000633275
       11526    0.748925     0.80464 0.000633238
       11527    0.749207    0.804636 0.000633201
       11528    0.749509    0.804631 0.000633165
       11529    0.749831    0.804626 0.000633128
       11530    0.750171    0.804621  0.00063309
       11531     0.75053    0.804617 0.000633053
       11532    0.750905    0.804612 0.000633015
       11533    0.751296    0.804607 0.000632977
       11534    0.751703    0.804603 0.000632939
       11535    0.752125    0.804598   0.0006329
       11536    0.752561    0.804594 0.000632861
       11537    0.753012    0.804589 0.000632822
       11538    0.753478    0.804585 0.000632783
       11539    0.753957    0.804581 0.000632743
       11540    0.754448    0.804576 0.000632703
       11541     0.75495    0.804572 0.000632663
       11542    0.755465    0.804568 0.000632623
       11543     0.75599    0.804563 0.000632582
       11544    0.756526    0.804559 0.000632541
       11545    0.757071    0.804555 0.000632499
       11546    0.757626    0.804551 0.000632458
       11547    0.758189    0.804547 0.000632416
       11548    0.758762    0.804543 0.000632373
       11549    0.759342    0.804539 0.000632331
       11550    0.759931    0.804535 0.000632288
       11551    0.760529    0.804532 0.000632244
       11552    0.761133    0.804528 0.000632201
       11553    0.761745    0.804524 0.000632157
       11554    0.762365     0.80452 0.000632113
       11555    0.762991    0.804517 0.000632068
       11556    0.763625    0.804513 0.000632023
       11557    0.764264     0.80451 0.000631978
       11558     0.76491    0.804506 0.000631933
       11559    0.765561    0.804503 0.000631887
       11560    0.766219      0.8045 0.000631841
       11561    0.766882    0.804496 0.000631795
       11562    0.767551    0.804493 0.000631748
       11563    0.768226     0.80449 0.000631702
       11564    0.768906    0.804487 0.000631655
       11565     0.76959    0.804484 0.000631607
       11566    0.770279    0.804481 0.000631559
       11567    0.770973    0.804478 0.000631511
       11568    0.771671    0.804475 0.000631463
       11569    0.772372    0.804473 0.000631415
       11570    0.773079     0.80447 0.000631366
       11571     0.77379    0.804467 0.000631317
       11572    0.774505    0.804465 0.000631268
       11573    0.775224    0.804462 0.000631218
       11574    0.775946     0.80446 0.000631169
       11575    0.776673    0.804457 0.000631119
       11576    0.777403    0.804455 0.000631068
       11577    0.778135    0.804453 0.000631018
       11578    0.778869     0.80445 0.000630967
       11579    0.779606    0.804448 0.000630917
       11580    0.780344    0.804446 0.000630865
       11581    0.781083    0.804444 0.000630814
       11582    0.781825    0.804442 0.000630763
       11583    0.782567     0.80444 0.000630711
       11584     0.78331    0.804438 0.000630659
       11585    0.784052    0.804437 0.000630607
       11586    0.784792    0.804435 0.000630555
       11587    0.785531    0.804433 0.000630503
       11588    0.786268    0.804432  0.00063045
       11589    0.787002     0.80443 0.000630398
       11590    0.787732    0.804429 0.000630345
       11591    0.788458    0.804427 0.000630292
       11592     0.78918    0.804426 0.000630239
       11593    0.789897    0.804425 0.000630186
       11594    0.790607    0.804424 0.000630133
       11595    0.791309    0.804423  0.00063008
       11596    0.792004    0.804422 0.000630026
       11597     0.79269    0.804421 0.000629973
       11598    0.793366     0.80442 0.000629919
       11599    0.794031    0.804419 0.000629865
       11600    0.794684    0.804418 0.000629812
       11601    0.795325    0.804417 0.000629758
       11602    0.795954    0.804416 0.000629704
       11603     0.79657    0.804416  0.00062965
       11604     0.79717    0.804415 0.000629596
       11605    0.797755    0.804414 0.000629542
       11606    0.798324    0.804414 0.000629488
       11607    0.798876    0.804413 0.000629434
       11608     0.79941    0.804413  0.00062938
       11609    0.799925    0.804413 0.000629326
       11610    0.800421    0.804412 0.000629272
       11611    0.800897    0.804412 0.000629218
       11612    0.801353    0.804412 0.000629163
       11613    0.801787    0.804411 0.000629109
       11614    0.802201    0.804411 0.000629055
       11615    0.802593    0.804411 0.000629001
       11616    0.802963    0.804411 0.000628947
       11617    0.803311    0.804411 0.000628893
       11618    0.803637    0.804411 0.000628839
       11619     0.80394    0.804411 0.000628785
       11620    0.804219    0.804411  0.00062873
       11621    0.804475    0.804411 0.000628676
       11622    0.804706    0.804411 0.000628622
       11623    0.804913    0.804411 0.000628568
       11624    0.805096    0.804411 0.000628514
       11625    0.805254    0.804411  0.00062846
       11626    0.805388    0.804411 0.000628406
       11627    0.805498    0.804411 0.000628352
       11628    0.805584    0.804411 0.000628298
       11629    0.805645    0.804411 0.000628244
       11630    0.805681    0.804411  0.00062819
       11631    0.805693    0.804412 0.000628136
       11632    0.805681    0.804412 0.000628082
       11633    0.805645    0.804412 0.000628028
       11634    0.805585    0.804412 0.000627974
       11635      0.8055    0.804412  0.00062792
       11636    0.805392    0.804412 0.000627866
       11637    0.805261    0.804412 0.000627812
       11638    0.805107    0.804412 0.000627758
       11639    0.804931    0.804412 0.000627704
       11640    0.804731    0.804412  0.00062765
       11641     0.80451    0.804412 0.000627596
       11642    0.804266    0.804412 0.000627542
       11643       0.804    0.804412 0.000627488
       11644    0.803714    0.804412 0.000627435
       11645    0.803408    0.804412 0.000627381
       11646    0.803083    0.804412 0.000627327
       11647     0.80274    0.804412 0.000627273
       11648    0.802379    0.804412 0.000627219
       11649    0.802001    0.804411 0.000627165
       11650    0.801605    0.804411 0.000627112
       11651    0.801193    0.804411 0.000627058
       11652    0.800766    0.804411 0.000627004
       11653    0.800323     0.80441  0.00062695
       11654    0.799867     0.80441 0.000626897
       11655    0.799398    0.804409 0.000626843
       11656    0.798917    0.804409 0.000626789
       11657    0.798426    0.804408 0.000626736
       11658    0.797926    0.804408 0.000626682
       11659    0.797418    0.804407 0.000626629
       11660    0.796903    0.804407 0.000626576
       11661    0.796382    0.804406 0.000626522
       11662    0.795859    0.804405 0.000626469
       11663    0.795332    0.804404 0.000626416
       11664    0.794805    0.804404 0.000626362
       11665    0.794279    0.804403 0.000626309
       11666    0.793756    0.804402 0.000626256
       11667    0.793237    0.804401 0.000626203
       11668    0.792725      0.8044 0.000626151
       11669    0.792222    0.804399 0.000626098
       11670    0.791729    0.804398 0.000626045
       11671    0.791249    0.804397 0.000625992
       11672    0.790783    0.804396  0.00062594
       11673    0.790336    0.804394 0.000625887
       11674    0.789909    0.804393 0.000625835
       11675    0.789503    0.804392 0.000625783
       11676    0.789122     0.80439  0.00062573
       11677    0.788769    0.804389 0.000625678
       11678    0.788444    0.804388 0.000625626
       11679    0.788152    0.804386 0.000625574
       11680    0.787896    0.804385 0.000625522
       11681    0.787679    0.804384  0.00062547
       11682    0.787503    0.804382 0.000625418
       11683    0.787371    0.804381 0.000625367
       11684    0.787284    0.804379 0.000625315
       11685    0.787246    0.804378 0.000625263
       11686    0.787258    0.804376 0.000625211
       11687    0.787324    0.804375 0.000625159
       11688    0.787446    0.804373 0.000625108
       11689    0.787626    0.804372 0.000625056
       11690    0.787865     0.80437 0.000625004
       11691    0.788165    0.804369 0.000624952
       11692    0.788528    0.804368   0.0006249
       11693    0.788955    0.804366 0.000624848
       11694    0.789448    0.804365 0.000624796
       11695    0.790008    0.804364 0.000624744
       11696    0.790634    0.804363 0.000624691
       11697    0.791327    0.804362 0.000624639
       11698    0.792087    0.804361 0.000624586
       11699    0.792915     0.80436 0.000624534
       11700    0.793811    0.804359 0.000624481
       11701    0.794773    0.804358 0.000624428
       11702    0.795801    0.804357 0.000624375
       11703    0.796893    0.804357 0.000624322
       11704    0.798049    0.804356 0.000624269
       11705    0.799265    0.804356 0.000624216
       11706    0.800541    0.804355 0.000624163
       11707    0.801874    0.804355 0.000624109
       11708    0.803261    0.804355 0.000624056
       11709      0.8047    0.804355 0.000624003
       11710    0.806187    0.804355  0.00062395
       11711    0.807719    0.804355 0.000623896
       11712    0.809293    0.804356 0.000623843
       11713    0.810907    0.804356  0.00062379
       11714    0.812555    0.804357 0.000623737
       11715    0.814235    0.804358 0.000623685
       11716    0.815942    0.804359 0.000623632
       11717    0.817673     0.80436  0.00062358
       11718    0.819423    0.804361 0.000623528
       11719     0.82119    0.804363 0.000623477
       11720    0.822969    0.804364 0.000623425
       11721    0.824756    0.804366 0.000623375
       11722    0.826546    0.804368 0.000623324
       11723    0.828335     0.80437 0.000623275
       11724    0.830119    0.804372 0.000623225
       11725    0.831894    0.804375 0.000623177
       11726    0.833657    0.804377 0.000623128
       11727    0.835404     0.80438 0.000623081
       11728     0.83713    0.804383 0.000623034
       11729    0.838833    0.804385 0.000622988
       11730    0.840508    0.804389 0.000622942
       11731    0.842153    0.804392 0.000622897
       11732    0.843763    0.804395 0.000622853
       11733    0.845336    0.804399  0.00062281
       11734     0.84687    0.804402 0.000622768
       11735     0.84836    0.804406 0.000622726
       11736    0.849804     0.80441 0.000622685
       11737    0.851201    0.804414 0.000622644
       11738    0.852546    0.804418 0.000622605
       11739    0.853837    0.804422 0.000622566
       11740    0.855072    0.804426 0.000622528
       11741    0.856249    0.804431 0.000622491
       11742    0.857364    0.804435 0.000622454
       11743    0.858416     0.80444 0.000622418
       11744    0.859403    0.804445 0.000622383
       11745    0.860323    0.804449 0.000622348
       11746    0.861174    0.804454 0.000622313
       11747    0.861955    0.804459  0.00062228
       11748    0.862663    0.804464 0.000622246
       11749    0.863299    0.804469 0.000622214
       11750     0.86386    0.804474 0.000622181
       11751    0.864344    0.804479 0.000622149
       11752    0.864751    0.804484 0.000622117
       11753    0.865079     0.80449 0.000622086
       11754    0.865328    0.804495 0.000622054
       11755    0.865497      0.8045 0.000622023
       11756    0.865586    0.804505 0.000621992
       11757    0.865594     0.80451 0.000621961
       11758     0.86552    0.804515 0.000621929
       11759    0.865363    0.804521 0.000621898
       11760    0.865124    0.804526 0.000621867
       11761    0.864802    0.804531 0.000621835
       11762    0.864398    0.804536 0.000621803
       11763    0.863911    0.804541  0.00062177
       11764    0.863341    0.804546 0.000621738
       11765    0.862689    0.804551 0.000621704
       11766    0.861954    0.804556 0.000621671
       11767    0.861138    0.804561 0.000621636
       11768    0.860242    0.804565 0.000621602
       11769    0.859267     0.80457 0.000621566
       11770    0.858213    0.804575  0.00062153
       11771    0.857081    0.804579 0.000621493
       11772    0.855873    0.804583 0.000621456
       11773    0.854589    0.804588 0.000621418
       11774    0.853232    0.804592 0.000621378
       11775    0.851802    0.804596 0.000621339
       11776    0.850301      0.8046 0.000621298
       11777    0.848731    0.804603 0.000621257
       11778    0.847093    0.804607 0.000621214
       11779     0.84539    0.804611 0.000621171
       11780    0.843624    0.804614 0.000621127
       11781    0.841797    0.804617 0.000621083
       11782     0.83991     0.80462 0.000621037
       11783    0.837967    0.804623 0.000620991
       11784     0.83597    0.804625 0.000620944
       11785    0.833922    0.804628 0.000620896
       11786    0.831825     0.80463 0.000620848
       11787    0.829682    0.804632 0.000620799
       11788    0.827496    0.804634 0.000620749
       11789    0.825271    0.804636 0.000620699
       11790     0.82301    0.804638 0.000620648
       11791    0.820716    0.804639 0.000620597
       11792    0.818392     0.80464 0.000620546
       11793     0.81604    0.804641 0.000620494
       11794    0.813666    0.804642 0.000620442
       11795    0.811272    0.804642 0.000620389
       11796    0.808862    0.804643 0.000620337
       11797     0.80644    0.804643 0.000620284
       11798     0.80401    0.804643 0.000620232
       11799    0.801575    0.804643 0.000620179
       11800     0.79914    0.804642 0.000620127
       11801    0.796709    0.804642 0.000620074
       11802    0.794285    0.804641 0.000620023
       11803    0.791874     0.80464 0.000619971
       11804     0.78948    0.804638  0.00061992
       11805    0.787107    0.804637 0.000619869
       11806    0.784759    0.804635 0.000619819
       11807    0.782441    0.804633 0.000619769
       11808    0.780154    0.804631  0.00061972
       11809    0.777905    0.804629 0.000619672
       11810    0.775697    0.804626 0.000619624
       11811    0.773533    0.804624 0.000619577
       11812    0.771419    0.804621 0.000619531
       11813    0.769357    0.804618 0.000619486
       11814    0.767352    0.804615 0.000619442
       11815    0.765408    0.804612 0.000619398
       11816    0.763528    0.804608 0.000619355
       11817    0.761716    0.804604 0.000619314
       11818    0.759974    0.804601 0.000619273
       11819    0.758307    0.804597 0.000619233
       11820    0.756717    0.804593 0.000619194
       11821    0.755209    0.804589 0.000619155
       11822    0.753785    0.804584 0.000619118
       11823    0.752446     0.80458 0.000619081
       11824    0.751197    0.804575 0.000619045
       11825    0.750037    0.804571  0.00061901
       11826    0.748971    0.804566 0.000618976
       11827    0.747999    0.804561 0.000618942
       11828    0.747124    0.804556 0.000618908
       11829    0.746348    0.804551 0.000618876
       11830    0.745671    0.804546 0.000618843
       11831    0.745094    0.804541 0.000618811
       11832    0.744616    0.804536  0.00061878
       11833     0.74424    0.804531 0.000618749
       11834    0.743965    0.804526 0.000618717
       11835     0.74379    0.804521 0.000618686
       11836    0.743716    0.804516 0.000618656
       11837    0.743742    0.804511 0.000618625
       11838    0.743868    0.804506 0.000618594
       11839    0.744092    0.804501 0.000618562
       11840    0.744413    0.804495 0.000618531
       11841     0.74483     0.80449 0.000618499
       11842    0.745342    0.804485 0.000618467
       11843    0.745947     0.80448 0.000618435
       11844    0.746643    0.804476 0.000618402
       11845    0.747429    0.804471 0.000618368
       11846    0.748302    0.804466 0.000618334
       11847     0.74926    0.804461   0.0006183
       11848    0.750302    0.804457 0.000618264
       11849    0.751423    0.804452 0.000618228
       11850    0.752622    0.804448 0.000618192
       11851    0.753895    0.804444 0.000618154
       11852     0.75524     0.80444 0.000618116
       11853    0.756655    0.804435 0.000618077
       11854    0.758137    0.804432 0.000618037
       11855    0.759682    0.804428 0.000617997
       11856    0.761287    0.804424 0.000617955
       11857    0.762949    0.804421 0.000617913
       11858    0.764665    0.804417  0.00061787
       11859    0.766432    0.804414 0.000617826
       11860    0.768247    0.804411 0.000617782
       11861    0.770108    0.804408 0.000617736
       11862    0.772011    0.804405  0.00061769
       11863    0.773954    0.804403 0.000617643
       11864    0.775933      0.8044 0.000617596
       11865    0.777947    0.804398 0.000617548
       11866    0.779992    0.804396 0.000617499
