#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       11553    -5.44797     -5.4482 4.26345e-05
       11554    -5.44798     -5.4482 4.26308e-05
       11555    -5.44799     -5.4482 4.26271e-05
       11556    -5.44865     -5.4482 4.26234e-05
       11557    -5.44834     -5.4482 4.26197e-05
       11558    -5.44802     -5.4482 4.26161e-05
       11559    -5.44803     -5.4482 4.26124e-05
       11560    -5.44804     -5.4482 4.26087e-05
       11561    -5.44869     -5.4482  4.2605e-05
       11562    -5.44838     -5.4482 4.26013e-05
       11563    -5.44806     -5.4482 4.25977e-05
       11564    -5.44807     -5.4482  4.2594e-05
       11565     -5.4484     -5.4482 4.25903e-05
       11566    -5.44841     -5.4482 4.25866e-05
       11567    -5.44841     -5.4482 4.25829e-05
       11568     -5.4481     -5.4482 4.25793e-05
       11569    -5.44875     -5.4482 4.25756e-05
       11570    -5.44876     -5.4482  4.2572e-05
       11571    -5.44876     -5.4482 4.25683e-05
       11572    -5.44812     -5.4482 4.25646e-05
       11573    -5.44845     -5.4482  4.2561e-05
       11574    -5.44781     -5.4482 4.25573e-05
       11575    -5.44749     -5.4482 4.25537e-05
       11576    -5.44749     -5.4482   4.255e-05
       11577    -5.44814     -5.4482 4.25464e-05
       11578    -5.44782     -5.4482 4.25427e-05
       11579    -5.44815     -5.4482  4.2539e-05
       11580    -5.44848     -5.4482 4.25353e-05
       11581    -5.44945     -5.4482 4.25318e-05
       11582    -5.44945     -5.4482 4.25283e-05
       11583    -5.44945     -5.4482 4.25247e-05
       11584    -5.44978     -5.4482 4.25213e-05
       11585    -5.44977     -5.4482 4.25178e-05
       11586     -5.4501     -5.4482 4.25145e-05
       11587    -5.45042     -5.4482 4.25112e-05
       11588    -5.45041     -5.4482  4.2508e-05
       11589    -5.45073     -5.4482 4.25049e-05
       11590    -5.45008     -5.4482 4.25015e-05
       11591    -5.44975     -5.4482 4.24981e-05
       11592    -5.45006     -5.4482 4.24947e-05
       11593    -5.44973     -5.4482 4.24913e-05
       11594    -5.44939     -5.4482 4.24877e-05
       11595    -5.44906     -5.4482 4.24841e-05
       11596    -5.44872     -5.4482 4.24805e-05
       11597    -5.44935     -5.4482 4.24769e-05
       11598    -5.44934     -5.4482 4.24734e-05
       11599      -5.449     -5.4482 4.24698e-05
       11600    -5.44898     -5.4482 4.24662e-05
       11601    -5.44896     -5.4482 4.24626e-05
       11602    -5.44894     -5.4482  4.2459e-05
       11603    -5.44827     -5.4482 4.24553e-05
       11604    -5.44792     -5.4482 4.24516e-05
       11605     -5.4479     -5.4482  4.2448e-05
       11606     -5.4482     -5.4482 4.24443e-05
       11607    -5.44849     -5.4482 4.24407e-05
       11608    -5.44879     -5.4482 4.24371e-05
       11609    -5.44811     -5.4482 4.24334e-05
       11610    -5.44744     -5.4482 4.24298e-05
       11611    -5.44708     -5.4482 4.24263e-05
       11612    -5.44672     -5.4482 4.24228e-05
       11613    -5.44669     -5.4482 4.24193e-05
       11614    -5.44731     -5.4482 4.24158e-05
       11615     -5.4476     -5.4482 4.24121e-05
       11616    -5.44821     -5.4482 4.24085e-05
       11617    -5.44818     -5.4482 4.24048e-05
       11618    -5.44815     -5.4482 4.24012e-05
       11619    -5.44811     -5.4482 4.23975e-05
       11620    -5.44872     -5.4482 4.23939e-05
       11621    -5.44804     -5.4482 4.23903e-05
       11622      -5.448     -5.4482 4.23866e-05
       11623    -5.44829     -5.4482  4.2383e-05
       11624    -5.44858     -5.4482 4.23793e-05
       11625    -5.44886     -5.4482 4.23757e-05
       11626    -5.45012     -5.4482 4.23724e-05
       11627    -5.44944     -5.4482 4.23689e-05
       11628     -5.4494     -5.4482 4.23654e-05
       11629    -5.44969     -5.4482 4.23619e-05
       11630    -5.44965     -5.4482 4.23585e-05
       11631    -5.44962     -5.4482  4.2355e-05
       11632    -5.44829     -5.4482 4.23514e-05
       11633     -5.4476     -5.4482 4.23478e-05
       11634    -5.44757     -5.4482 4.23442e-05
       11635    -5.44818     -5.4482 4.23405e-05
       11636    -5.44879     -5.4482 4.23369e-05
       11637    -5.44908     -5.4482 4.23333e-05
       11638    -5.44905     -5.4482 4.23298e-05
       11639    -5.44836     -5.4482 4.23261e-05
       11640    -5.44866     -5.4482 4.23225e-05
       11641     -5.4483     -5.4482 4.23189e-05
       11642    -5.44826     -5.4482 4.23152e-05
       11643    -5.44759     -5.4482 4.23116e-05
       11644    -5.44821     -5.4482  4.2308e-05
       11645    -5.44753     -5.4482 4.23044e-05
       11646    -5.44782     -5.4482 4.23008e-05
       11647    -5.44845     -5.4482 4.22972e-05
       11648    -5.44842     -5.4482 4.22935e-05
       11649    -5.44775     -5.4482 4.22899e-05
       11650    -5.44772     -5.4482 4.22863e-05
       11651    -5.44835     -5.4482 4.22827e-05
       11652    -5.44865     -5.4482 4.22791e-05
       11653     -5.4483     -5.4482 4.22754e-05
       11654    -5.44893     -5.4482 4.22719e-05
       11655    -5.44891     -5.4482 4.22683e-05
       11656     -5.4489     -5.4482 4.22647e-05
       11657    -5.44921     -5.4482 4.22612e-05
       11658     -5.4492     -5.4482 4.22576e-05
       11659    -5.44919     -5.4482 4.22541e-05
       11660    -5.44918     -5.4482 4.22505e-05
       11661    -5.44885     -5.4482  4.2247e-05
       11662    -5.44917     -5.4482 4.22434e-05
       11663    -5.44981     -5.4482   4.224e-05
       11664    -5.44949     -5.4482 4.22365e-05
       11665    -5.45047     -5.4482 4.22334e-05
       11666     -5.4508     -5.4482 4.22303e-05
       11667    -5.45048     -5.4482 4.22272e-05
       11668    -5.45017     -5.4482 4.22239e-05
       11669    -5.44986     -5.4482 4.22205e-05
       11670    -5.44956     -5.4482 4.22171e-05
       11671     -5.4499     -5.4482 4.22137e-05
       11672    -5.45058     -5.4482 4.22106e-05
       11673    -5.45126     -5.4482 4.22078e-05
       11674    -5.45129     -5.4482  4.2205e-05
       11675    -5.45165     -5.4482 4.22024e-05
       11676    -5.45169     -5.4482 4.21998e-05
       11677    -5.45141     -5.4482 4.21971e-05
       11678    -5.45146     -5.4482 4.21944e-05
       11679    -5.45151     -5.4482 4.21918e-05
       11680    -5.45222     -5.4482 4.21895e-05
       11681    -5.45228     -5.4482 4.21874e-05
       11682    -5.45234     -5.4482 4.21853e-05
       11683    -5.45241    -5.44821 4.21832e-05
       11684    -5.45248    -5.44821 4.21812e-05
       11685    -5.45224    -5.44821  4.2179e-05
       11686    -5.45264    -5.44821 4.21771e-05
       11687    -5.45337    -5.44821 4.21758e-05
       11688    -5.45346    -5.44821 4.21745e-05
       11689    -5.45322    -5.44821 4.21731e-05
       11690    -5.45331    -5.44821 4.21718e-05
       11691    -5.45341    -5.44821 4.21705e-05
       11692    -5.45318    -5.44821  4.2169e-05
       11693    -5.45328    -5.44821 4.21677e-05
       11694    -5.45402    -5.44821  4.2167e-05
       11695    -5.45445    -5.44821 4.21668e-05
       11696    -5.45455    -5.44821 4.21666e-05
       11697    -5.45497    -5.44821  4.2167e-05
       11698     -5.4554    -5.44821 4.21679e-05
       11699    -5.45582    -5.44821 4.21693e-05
       11700    -5.45592    -5.44821 4.21708e-05
       11701    -5.45635    -5.44821  4.2173e-05
       11702    -5.45644    -5.44821 4.21752e-05
       11703    -5.45686    -5.44822 4.21781e-05
       11704    -5.45728    -5.44822 4.21816e-05
       11705    -5.45704    -5.44822 4.21847e-05
       11706    -5.45713    -5.44822  4.2188e-05
       11707    -5.45689    -5.44822 4.21909e-05
       11708    -5.45696    -5.44822 4.21939e-05
       11709    -5.45607    -5.44822 4.21956e-05
       11710    -5.45613    -5.44822 4.21974e-05
       11711    -5.45587    -5.44822 4.21989e-05
       11712    -5.45626    -5.44822 4.22009e-05
       11713    -5.45566    -5.44822  4.2202e-05
       11714    -5.45571    -5.44822 4.22033e-05
       11715    -5.45575    -5.44822 4.22046e-05
       11716    -5.45579    -5.44822 4.22059e-05
       11717    -5.45646    -5.44823 4.22081e-05
       11718    -5.45617    -5.44823   4.221e-05
       11719    -5.45683    -5.44823 4.22128e-05
       11720    -5.45652    -5.44823 4.22151e-05
       11721    -5.45653    -5.44823 4.22174e-05
       11722     -5.4562    -5.44823 4.22193e-05
       11723    -5.45619    -5.44823 4.22212e-05
       11724     -5.4565    -5.44823 4.22235e-05
       11725    -5.45616    -5.44823 4.22253e-05
       11726    -5.45581    -5.44823 4.22266e-05
       11727    -5.45643    -5.44823 4.22288e-05
       11728    -5.45607    -5.44823 4.22305e-05
       11729    -5.45538    -5.44823 4.22313e-05
       11730    -5.45534    -5.44823 4.22321e-05
       11731    -5.45496    -5.44823 4.22324e-05
       11732    -5.45491    -5.44824 4.22326e-05
       11733    -5.45453    -5.44824 4.22324e-05
       11734    -5.45446    -5.44824 4.22321e-05
       11735    -5.45439    -5.44824 4.22318e-05
       11736    -5.45464    -5.44824 4.22317e-05
       11737    -5.45424    -5.44824 4.22312e-05
       11738    -5.45416    -5.44824 4.22306e-05
       11739    -5.45408    -5.44824   4.223e-05
       11740    -5.45399    -5.44824 4.22292e-05
       11741    -5.45358    -5.44824 4.22281e-05
       11742    -5.45348    -5.44824 4.22268e-05
       11743    -5.45338    -5.44824 4.22255e-05
       11744    -5.45231    -5.44824 4.22233e-05
       11745    -5.45253    -5.44824 4.22213e-05
       11746     -5.4521    -5.44824  4.2219e-05
       11747    -5.45167    -5.44824 4.22164e-05
       11748    -5.45124    -5.44824 4.22136e-05
       11749    -5.45145    -5.44824 4.22109e-05
       11750    -5.45133    -5.44824 4.22081e-05
       11751    -5.45154    -5.44824 4.22055e-05
       11752    -5.45078    -5.44824 4.22024e-05
       11753    -5.45033    -5.44824 4.21992e-05
       11754    -5.44989    -5.44824 4.21958e-05
       11755    -5.44945    -5.44824 4.21924e-05
       11756    -5.44933    -5.44824 4.21889e-05
       11757    -5.44888    -5.44824 4.21853e-05
       11758    -5.44843    -5.44824 4.21818e-05
       11759    -5.44798    -5.44824 4.21782e-05
       11760    -5.44754    -5.44824 4.21746e-05
       11761    -5.44709    -5.44824 4.21712e-05
       11762    -5.44729    -5.44824 4.21677e-05
       11763    -5.44652    -5.44824 4.21643e-05
       11764    -5.44639    -5.44824  4.2161e-05
       11765    -5.44659    -5.44824 4.21577e-05
       11766    -5.44615    -5.44824 4.21545e-05
       11767    -5.44603    -5.44824 4.21513e-05
       11768    -5.44558    -5.44824 4.21483e-05
       11769    -5.44547    -5.44824 4.21454e-05
       11770    -5.44567    -5.44824 4.21424e-05
       11771    -5.44523    -5.44824 4.21396e-05
       11772    -5.44512    -5.44824 4.21368e-05
       11773    -5.44501    -5.44824 4.21342e-05
       11774    -5.44458    -5.44824 4.21317e-05
       11775    -5.44415    -5.44824 4.21296e-05
       11776    -5.44404    -5.44824 4.21275e-05
       11777    -5.44362    -5.44824 4.21258e-05
       11778    -5.44352    -5.44824 4.21241e-05
       11779    -5.44278    -5.44824 4.21231e-05
       11780    -5.44236    -5.44824 4.21225e-05
       11781     -5.4426    -5.44824 4.21216e-05
       11782    -5.44219    -5.44824 4.21212e-05
       11783    -5.44243    -5.44824 4.21205e-05
       11784    -5.44235    -5.44824 4.21198e-05
       11785    -5.44196    -5.44824 4.21196e-05
       11786    -5.44124    -5.44824 4.21202e-05
       11787     -5.4415    -5.44823 4.21206e-05
       11788    -5.44112    -5.44823 4.21213e-05
       11789    -5.44106    -5.44823 4.21221e-05
       11790    -5.44101    -5.44823  4.2123e-05
       11791    -5.44129    -5.44823 4.21236e-05
       11792    -5.44125    -5.44823 4.21241e-05
       11793    -5.44121    -5.44823 4.21248e-05
       11794    -5.44183    -5.44823 4.21247e-05
       11795    -5.44181    -5.44823 4.21246e-05
       11796    -5.44082    -5.44823 4.21258e-05
       11797    -5.44113    -5.44823 4.21265e-05
       11798    -5.44145    -5.44823 4.21268e-05
       11799    -5.44112    -5.44823 4.21276e-05
       11800    -5.44048    -5.44823 4.21291e-05
       11801    -5.44114    -5.44823 4.21298e-05
       11802    -5.44083    -5.44823 4.21309e-05
       11803    -5.44118    -5.44823 4.21316e-05
       11804    -5.44121    -5.44822 4.21322e-05
       11805     -5.4419    -5.44822  4.2132e-05
       11806    -5.44227    -5.44822 4.21315e-05
       11807    -5.44231    -5.44822 4.21309e-05
       11808    -5.44269    -5.44822 4.21299e-05
       11809    -5.44308    -5.44822 4.21286e-05
       11810    -5.44314    -5.44822 4.21273e-05
       11811    -5.44354    -5.44822 4.21255e-05
       11812    -5.44362    -5.44822 4.21238e-05
       11813    -5.44403    -5.44822 4.21217e-05
       11814    -5.44444    -5.44822 4.21194e-05
       11815    -5.44422    -5.44822 4.21172e-05
       11816    -5.44399    -5.44822 4.21151e-05
       11817     -5.4441    -5.44822  4.2113e-05
       11818    -5.44421    -5.44822 4.21108e-05
       11819    -5.44433    -5.44822 4.21085e-05
       11820    -5.44348    -5.44822 4.21069e-05
       11821     -5.4436    -5.44822 4.21051e-05
       11822    -5.44373    -5.44822 4.21033e-05
       11823    -5.44386    -5.44822 4.21013e-05
       11824    -5.44368    -5.44822 4.20995e-05
       11825    -5.44349    -5.44822 4.20978e-05
       11826    -5.44363    -5.44822 4.20961e-05
       11827    -5.44378    -5.44822 4.20942e-05
       11828    -5.44457    -5.44822 4.20918e-05
       11829    -5.44505    -5.44821  4.2089e-05
       11830    -5.44487    -5.44821 4.20864e-05
       11831    -5.44502    -5.44821 4.20837e-05
       11832    -5.44485    -5.44821 4.20812e-05
       11833      -5.445    -5.44821 4.20785e-05
       11834     -5.4445    -5.44821 4.20761e-05
       11835    -5.44433    -5.44821 4.20738e-05
       11836    -5.44416    -5.44821 4.20716e-05
       11837    -5.44495    -5.44821  4.2069e-05
       11838    -5.44478    -5.44821 4.20664e-05
       11839    -5.44492    -5.44821 4.20638e-05
       11840    -5.44507    -5.44821 4.20611e-05
       11841    -5.44586    -5.44821  4.2058e-05
       11842      -5.446    -5.44821 4.20549e-05
       11843    -5.44646    -5.44821 4.20516e-05
       11844    -5.44595    -5.44821 4.20485e-05
       11845     -5.4464    -5.44821 4.20452e-05
       11846    -5.44621    -5.44821  4.2042e-05
       11847    -5.44665    -5.44821 4.20386e-05
       11848     -5.4471    -5.44821 4.20352e-05
       11849    -5.44754    -5.44821 4.20317e-05
       11850    -5.44733    -5.44821 4.20282e-05
       11851    -5.44776    -5.44821 4.20247e-05
       11852    -5.44819    -5.44821 4.20211e-05
       11853    -5.44796    -5.44821 4.20176e-05
       11854    -5.44838    -5.44821  4.2014e-05
       11855    -5.44847    -5.44821 4.20105e-05
       11856    -5.44888    -5.44821  4.2007e-05
       11857    -5.44864    -5.44821 4.20035e-05
       11858    -5.44904    -5.44821     4.2e-05
       11859    -5.44879    -5.44821 4.19965e-05
       11860    -5.44918    -5.44821  4.1993e-05
       11861    -5.44924    -5.44821 4.19896e-05
       11862    -5.44898    -5.44821 4.19861e-05
       11863    -5.44936    -5.44821 4.19826e-05
       11864    -5.44974    -5.44821 4.19793e-05
       11865    -5.45011    -5.44821 4.19761e-05
       11866     -5.4508    -5.44821 4.19731e-05
       11867    -5.45051    -5.44821   4.197e-05
       11868    -5.45022    -5.44821 4.19668e-05
       11869    -5.45058    -5.44821 4.19638e-05
       11870    -5.45093    -5.44821 4.19608e-05
       11871    -5.45127    -5.44821 4.19581e-05
       11872    -5.45129    -5.44821 4.19554e-05
       11873    -5.45002    -5.44821 4.19521e-05
       11874    -5.45035    -5.44821  4.1949e-05
       11875    -5.44972    -5.44821 4.19456e-05
       11876    -5.44972    -5.44821 4.19423e-05
       11877    -5.44972    -5.44821 4.19389e-05
       11878    -5.45037    -5.44821 4.19358e-05
       11879    -5.45069    -5.44821 4.19328e-05
       11880    -5.45068    -5.44821 4.19298e-05
       11881    -5.45035    -5.44821 4.19266e-05
       11882    -5.45001    -5.44821 4.19234e-05
       11883    -5.45032    -5.44821 4.19202e-05
       11884    -5.45063    -5.44821 4.19172e-05
       11885     -5.4506    -5.44821 4.19141e-05
       11886    -5.45058    -5.44822 4.19111e-05
       11887    -5.45023    -5.44822 4.19079e-05
       11888    -5.45085    -5.44822  4.1905e-05
       11889    -5.45114    -5.44822 4.19022e-05
       11890    -5.45176    -5.44822 4.18997e-05
       11891    -5.45302    -5.44822 4.18981e-05
       11892    -5.45266    -5.44822 4.18963e-05
       11893    -5.45263    -5.44822 4.18944e-05
       11894    -5.45259    -5.44822 4.18925e-05
       11895     -5.4532    -5.44822  4.1891e-05
       11896    -5.45315    -5.44822 4.18896e-05
       11897    -5.45246    -5.44822 4.18876e-05
       11898    -5.45306    -5.44822  4.1886e-05
       11899    -5.45269    -5.44822 4.18842e-05
       11900    -5.45264    -5.44822 4.18823e-05
       11901    -5.45226    -5.44822 4.18802e-05
       11902    -5.45253    -5.44822 4.18782e-05
       11903    -5.45248    -5.44822 4.18762e-05
       11904    -5.45307    -5.44822 4.18747e-05
       11905    -5.45333    -5.44822 4.18734e-05
       11906    -5.45359    -5.44822 4.18723e-05
       11907    -5.45321    -5.44822 4.18709e-05
       11908    -5.45315    -5.44822 4.18694e-05
       11909    -5.45308    -5.44822 4.18679e-05
       11910    -5.45301    -5.44822 4.18663e-05
       11911    -5.45262    -5.44822 4.18644e-05
       11912    -5.45288    -5.44822 4.18627e-05
       11913    -5.45248    -5.44822 4.18607e-05
       11914    -5.45176    -5.44823 4.18583e-05
       11915    -5.45201    -5.44823  4.1856e-05
       11916    -5.45226    -5.44823 4.18538e-05
       11917    -5.45284    -5.44823 4.18521e-05
       11918    -5.45212    -5.44823 4.18499e-05
       11919    -5.45139    -5.44823 4.18472e-05
       11920    -5.45196    -5.44823 4.18448e-05
       11921    -5.45156    -5.44823 4.18423e-05
       11922    -5.45213    -5.44823   4.184e-05
       11923     -5.4514    -5.44823 4.18374e-05
       11924    -5.45035    -5.44823 4.18343e-05
       11925    -5.45027    -5.44823 4.18311e-05
       11926    -5.45052    -5.44823  4.1828e-05
       11927    -5.45011    -5.44823 4.18248e-05
       11928    -5.45035    -5.44823 4.18217e-05
       11929    -5.44995    -5.44823 4.18184e-05
       11930    -5.45019    -5.44823 4.18153e-05
       11931    -5.45011    -5.44823  4.1812e-05
       11932    -5.45035    -5.44823 4.18089e-05
       11933    -5.44995    -5.44823 4.18057e-05
       11934    -5.44955    -5.44823 4.18023e-05
       11935     -5.4498    -5.44823  4.1799e-05
       11936    -5.44843    -5.44823 4.17955e-05
       11937    -5.44803    -5.44823  4.1792e-05
       11938    -5.44795    -5.44823 4.17885e-05
       11939     -5.4482    -5.44823  4.1785e-05
       11940    -5.44845    -5.44823 4.17815e-05
       11941    -5.44903    -5.44823 4.17781e-05
       11942    -5.44896    -5.44823 4.17746e-05
       11943    -5.44955    -5.44823 4.17713e-05
       11944    -5.44948    -5.44823 4.17679e-05
       11945    -5.45007    -5.44823 4.17647e-05
       11946    -5.44936    -5.44823 4.17613e-05
       11947    -5.44898    -5.44823 4.17579e-05
       11948    -5.44892    -5.44823 4.17544e-05
       11949    -5.44855    -5.44823 4.17509e-05
       11950    -5.44882    -5.44823 4.17475e-05
       11951    -5.44877    -5.44823  4.1744e-05
       11952    -5.44872    -5.44823 4.17405e-05
       11953      -5.449    -5.44823 4.17371e-05
       11954    -5.44864    -5.44823 4.17336e-05
       11955    -5.44925    -5.44823 4.17302e-05
       11956    -5.44922    -5.44823 4.17268e-05
       11957    -5.44951    -5.44823 4.17234e-05
       11958    -5.44915    -5.44823   4.172e-05
       11959     -5.4488    -5.44823 4.17165e-05
       11960    -5.44845    -5.44823 4.17131e-05
       11961     -5.4494    -5.44823 4.17097e-05
       11962    -5.44906    -5.44823 4.17063e-05
       11963    -5.44904    -5.44823 4.17028e-05
       11964    -5.44902    -5.44823 4.16994e-05
       11965    -5.44869    -5.44823 4.16959e-05
       11966      -5.449    -5.44823 4.16925e-05
       11967    -5.44931    -5.44823 4.16891e-05
       11968    -5.44898    -5.44823 4.16857e-05
       11969    -5.44929    -5.44823 4.16823e-05
       11970    -5.45026    -5.44823 4.16791e-05
       11971    -5.44993    -5.44823 4.16759e-05
       11972    -5.44993    -5.44823 4.16727e-05
       11973    -5.44863    -5.44823 4.16692e-05
       11974    -5.44831    -5.44823 4.16657e-05
       11975    -5.44766    -5.44823 4.16623e-05
       11976    -5.44799    -5.44823 4.16588e-05
       11977    -5.44702    -5.44823 4.16554e-05
       11978    -5.44768    -5.44823  4.1652e-05
       11979    -5.44801    -5.44823 4.16485e-05
       11980    -5.44801    -5.44823  4.1645e-05
       11981    -5.44834    -5.44823 4.16416e-05
       11982    -5.44802    -5.44823 4.16381e-05
       11983    -5.44771    -5.44823 4.16346e-05
       11984    -5.44804    -5.44823 4.16312e-05
       11985    -5.44805    -5.44823 4.16277e-05
       11986    -5.44773    -5.44823 4.16242e-05
       11987    -5.44774    -5.44823 4.16208e-05
       11988    -5.44775    -5.44823 4.16173e-05
       11989    -5.44808    -5.44823 4.16139e-05
       11990    -5.44745    -5.44823 4.16105e-05
       11991    -5.44811    -5.44823  4.1607e-05
       11992    -5.44877    -5.44823 4.16035e-05
       11993    -5.44878    -5.44823 4.16001e-05
       11994    -5.44944    -5.44823 4.15967e-05
       11995    -5.44946    -5.44823 4.15934e-05
       11996    -5.44979    -5.44823 4.15901e-05
       11997    -5.45014    -5.44823  4.1587e-05
       11998    -5.44918    -5.44823 4.15836e-05
       11999    -5.44888    -5.44823 4.15802e-05
       12000    -5.44857    -5.44823 4.15767e-05
       12001    -5.44891    -5.44823 4.15733e-05
       12002    -5.44925    -5.44823 4.15699e-05
       12003    -5.44863    -5.44823 4.15664e-05
       12004    -5.44865    -5.44823  4.1563e-05
       12005    -5.44899    -5.44823 4.15596e-05
       12006    -5.44934    -5.44823 4.15562e-05
       12007    -5.44968    -5.44823 4.15529e-05
       12008    -5.45035    -5.44823 4.15499e-05
       12009    -5.45005    -5.44823 4.15467e-05
       12010    -5.45039    -5.44823 4.15436e-05
       12011    -5.44945    -5.44823 4.15403e-05
       12012    -5.44979    -5.44823  4.1537e-05
       12013    -5.45014    -5.44823 4.15338e-05
       12014    -5.44951    -5.44823 4.15305e-05
       12015    -5.44954    -5.44823 4.15272e-05
       12016    -5.44923    -5.44823 4.15238e-05
       12017    -5.44926    -5.44823 4.15205e-05
       12018     -5.4496    -5.44823 4.15172e-05
       12019    -5.44995    -5.44823  4.1514e-05
       12020    -5.44997    -5.44823 4.15108e-05
       12021    -5.44869    -5.44823 4.15073e-05
       12022    -5.44904    -5.44824 4.15039e-05
       12023    -5.44873    -5.44824 4.15005e-05
       12024    -5.44842    -5.44824  4.1497e-05
       12025    -5.44747    -5.44824 4.14936e-05
       12026    -5.44813    -5.44823 4.14902e-05
       12027    -5.44815    -5.44823 4.14867e-05
       12028    -5.44783    -5.44823 4.14833e-05
       12029    -5.44882    -5.44824 4.14799e-05
       12030    -5.44883    -5.44824 4.14765e-05
       12031    -5.44884    -5.44824 4.14731e-05
       12032    -5.44852    -5.44824 4.14696e-05
       12033     -5.4482    -5.44824 4.14662e-05
       12034    -5.44788    -5.44824 4.14627e-05
       12035    -5.44756    -5.44824 4.14593e-05
       12036    -5.44918    -5.44824  4.1456e-05
       12037    -5.44917    -5.44824 4.14526e-05
       12038    -5.44917    -5.44824 4.14492e-05
       12039    -5.44916    -5.44824 4.14458e-05
       12040    -5.44948    -5.44824 4.14425e-05
       12041    -5.45011    -5.44824 4.14394e-05
       12042    -5.44978    -5.44824 4.14361e-05
       12043    -5.44977    -5.44824 4.14329e-05
       12044    -5.45008    -5.44824 4.14297e-05
       12045    -5.45038    -5.44824 4.14267e-05
       12046    -5.45036    -5.44824 4.14236e-05
       12047    -5.45034    -5.44824 4.14205e-05
       12048    -5.45129    -5.44824 4.14179e-05
       12049    -5.45095    -5.44824 4.14151e-05
       12050    -5.45092    -5.44824 4.14122e-05
       12051    -5.45089    -5.44824 4.14094e-05
       12052    -5.45119    -5.44824 4.14067e-05
       12053    -5.45116    -5.44824 4.14039e-05
       12054    -5.45113    -5.44824 4.14012e-05
       12055    -5.45142    -5.44824 4.13986e-05
       12056    -5.45171    -5.44824 4.13962e-05
       12057    -5.45199    -5.44824 4.13939e-05
       12058    -5.45196    -5.44824 4.13916e-05
       12059    -5.45127    -5.44824 4.13889e-05
       12060    -5.45156    -5.44824 4.13864e-05
       12061    -5.45119    -5.44824 4.13837e-05
       12062    -5.45115    -5.44824  4.1381e-05
       12063    -5.45144    -5.44824 4.13784e-05
       12064    -5.45172    -5.44824  4.1376e-05
       12065    -5.45168    -5.44824 4.13735e-05
       12066    -5.45132    -5.44824 4.13709e-05
       12067    -5.45193    -5.44824 4.13686e-05
       12068    -5.45221    -5.44824 4.13665e-05
       12069    -5.45282    -5.44824 4.13648e-05
       12070    -5.45245    -5.44824 4.13628e-05
       12071    -5.45242    -5.44824 4.13608e-05
       12072    -5.45205    -5.44824 4.13586e-05
       12073    -5.45234    -5.44824 4.13566e-05
       12074     -5.4523    -5.44824 4.13545e-05
       12075    -5.45259    -5.44824 4.13527e-05
       12076    -5.45288    -5.44824  4.1351e-05
       12077    -5.45155    -5.44825 4.13485e-05
       12078    -5.45184    -5.44825 4.13462e-05
       12079    -5.45181    -5.44825 4.13438e-05
       12080    -5.45145    -5.44825 4.13412e-05
       12081    -5.45142    -5.44825 4.13386e-05
       12082    -5.45107    -5.44825 4.13359e-05
       12083    -5.45071    -5.44825 4.13329e-05
       12084    -5.45036    -5.44825 4.13299e-05
       12085    -5.45066    -5.44825  4.1327e-05
       12086    -5.45064    -5.44825  4.1324e-05
       12087    -5.45029    -5.44825 4.13209e-05
       12088    -5.44995    -5.44825 4.13178e-05
       12089    -5.44993    -5.44825 4.13146e-05
       12090    -5.44959    -5.44825 4.13113e-05
       12091    -5.44892    -5.44825 4.13079e-05
       12092    -5.44891    -5.44825 4.13046e-05
       12093    -5.44889    -5.44825 4.13012e-05
       12094    -5.44888    -5.44825 4.12978e-05
       12095     -5.4492    -5.44825 4.12945e-05
       12096    -5.44822    -5.44825  4.1291e-05
       12097    -5.44854    -5.44825 4.12876e-05
       12098    -5.44853    -5.44825 4.12842e-05
       12099    -5.44853    -5.44825 4.12808e-05
       12100     -5.4482    -5.44825 4.12774e-05
       12101    -5.44821    -5.44825  4.1274e-05
       12102    -5.44757    -5.44825 4.12706e-05
       12103    -5.44757    -5.44825 4.12673e-05
       12104    -5.44758    -5.44825 4.12639e-05
       12105    -5.44791    -5.44825 4.12605e-05
       12106    -5.44825    -5.44825 4.12571e-05
       12107    -5.44794    -5.44825 4.12537e-05
       12108    -5.44764    -5.44825 4.12503e-05
       12109    -5.44766    -5.44825 4.12469e-05
       12110    -5.44736    -5.44825 4.12436e-05
       12111     -5.4477    -5.44825 4.12402e-05
       12112    -5.44773    -5.44825 4.12368e-05
       12113    -5.44809    -5.44825 4.12334e-05
       12114    -5.44877    -5.44825   4.123e-05
       12115    -5.44881    -5.44825 4.12267e-05
       12116    -5.44885    -5.44825 4.12233e-05
       12117    -5.44857    -5.44825 4.12199e-05
       12118    -5.44862    -5.44825 4.12165e-05
       12119    -5.44899    -5.44825 4.12131e-05
       12120    -5.44872    -5.44825 4.12098e-05
       12121     -5.4478    -5.44825 4.12064e-05
       12122    -5.44786    -5.44825  4.1203e-05
       12123    -5.44792    -5.44825 4.11996e-05
       12124    -5.44734    -5.44825 4.11963e-05
       12125    -5.44741    -5.44825 4.11929e-05
       12126    -5.44716    -5.44825 4.11896e-05
       12127    -5.44723    -5.44825 4.11863e-05
       12128    -5.44861    -5.44825 4.11829e-05
       12129    -5.44836    -5.44825 4.11795e-05
       12130     -5.4478    -5.44825 4.11762e-05
       12131    -5.44789    -5.44825 4.11728e-05
       12132     -5.4483    -5.44825 4.11694e-05
       12133    -5.44904    -5.44825  4.1166e-05
       12134    -5.44946    -5.44825 4.11628e-05
