#     BLOCK:   ACTUAL_T:     T_AVE:       ERROR:
       10994     1.16589     1.12718 0.000683199
       10995      1.1655     1.12718 0.000683146
       10996     1.16511     1.12719 0.000683092
       10997     1.16472     1.12719 0.000683039
       10998     1.16434      1.1272 0.000682985
       10999     1.16396      1.1272 0.000682931
       11000     1.16359      1.1272 0.000682877
       11001     1.16323     1.12721 0.000682823
       11002     1.16286     1.12721 0.000682768
       11003     1.16251     1.12721 0.000682714
       11004     1.16216     1.12721 0.000682659
       11005     1.16182     1.12722 0.000682604
       11006     1.16149     1.12722 0.000682549
       11007     1.16116     1.12722 0.000682494
       11008     1.16085     1.12723 0.000682439
       11009     1.16054     1.12723 0.000682384
       11010     1.16024     1.12723 0.000682329
       11011     1.15995     1.12724 0.000682273
       11012     1.15967     1.12724 0.000682217
       11013      1.1594     1.12724 0.000682162
       11014     1.15914     1.12724 0.000682106
       11015     1.15889     1.12725  0.00068205
       11016     1.15865     1.12725 0.000681994
       11017     1.15842     1.12725 0.000681938
       11018      1.1582     1.12726 0.000681882
       11019     1.15799     1.12726 0.000681826
       11020     1.15779     1.12726  0.00068177
       11021      1.1576     1.12726 0.000681713
       11022     1.15743     1.12727 0.000681657
       11023     1.15726     1.12727   0.0006816
       11024     1.15711     1.12727 0.000681544
       11025     1.15697     1.12728 0.000681488
       11026     1.15683     1.12728 0.000681431
       11027     1.15671     1.12728 0.000681374
       11028      1.1566     1.12728 0.000681318
       11029      1.1565     1.12729 0.000681261
       11030     1.15641     1.12729 0.000681205
       11031     1.15633     1.12729 0.000681148
       11032     1.15626     1.12729 0.000681091
       11033      1.1562      1.1273 0.000681035
       11034     1.15615      1.1273 0.000680978
       11035      1.1561      1.1273 0.000680921
       11036     1.15607      1.1273 0.000680864
       11037     1.15604     1.12731 0.000680808
       11038     1.15602     1.12731 0.000680751
       11039     1.15601     1.12731 0.000680694
       11040     1.15601     1.12731 0.000680638
       11041     1.15601     1.12732 0.000680581
       11042     1.15602     1.12732 0.000680524
       11043     1.15603     1.12732 0.000680468
       11044     1.15605     1.12733 0.000680411
       11045     1.15607     1.12733 0.000680354
       11046      1.1561     1.12733 0.000680298
       11047     1.15613     1.12733 0.000680241
       11048     1.15616     1.12734 0.000680185
       11049      1.1562     1.12734 0.000680128
       11050     1.15624     1.12734 0.000680071
       11051     1.15628     1.12734 0.000680015
       11052     1.15632     1.12735 0.000679958
       11053     1.15637     1.12735 0.000679902
       11054     1.15641     1.12735 0.000679846
       11055     1.15645     1.12735 0.000679789
       11056      1.1565     1.12736 0.000679733
       11057     1.15654     1.12736 0.000679676
       11058     1.15658     1.12736  0.00067962
       11059     1.15662     1.12736 0.000679564
       11060     1.15666     1.12737 0.000679508
       11061     1.15669     1.12737 0.000679451
       11062     1.15672     1.12737 0.000679395
       11063     1.15675     1.12738 0.000679339
       11064     1.15678     1.12738 0.000679283
       11065      1.1568     1.12738 0.000679226
       11066     1.15682     1.12738  0.00067917
       11067     1.15683     1.12739 0.000679114
       11068     1.15684     1.12739 0.000679058
       11069     1.15684     1.12739 0.000679002
       11070     1.15684     1.12739 0.000678946
       11071     1.15684      1.1274  0.00067889
       11072     1.15683      1.1274 0.000678833
       11073     1.15682      1.1274 0.000678777
       11074      1.1568      1.1274 0.000678721
       11075     1.15677     1.12741 0.000678665
       11076     1.15674     1.12741 0.000678609
       11077     1.15671     1.12741 0.000678553
       11078     1.15667     1.12742 0.000678497
       11079     1.15663     1.12742 0.000678441
       11080     1.15658     1.12742 0.000678385
       11081     1.15653     1.12742 0.000678328
       11082     1.15647     1.12743 0.000678272
       11083     1.15641     1.12743 0.000678216
       11084     1.15635     1.12743  0.00067816
       11085     1.15628     1.12743 0.000678104
       11086     1.15621     1.12744 0.000678048
       11087     1.15613     1.12744 0.000677991
       11088     1.15606     1.12744 0.000677935
       11089     1.15598     1.12744 0.000677879
       11090      1.1559     1.12745 0.000677823
       11091     1.15581     1.12745 0.000677766
       11092     1.15573     1.12745  0.00067771
       11093     1.15565     1.12745 0.000677654
       11094     1.15556     1.12746 0.000677597
       11095     1.15548     1.12746 0.000677541
       11096     1.15539     1.12746 0.000677485
       11097     1.15531     1.12746 0.000677428
       11098     1.15523     1.12747 0.000677372
       11099     1.15515     1.12747 0.000677315
       11100     1.15507     1.12747 0.000677259
       11101       1.155     1.12747 0.000677202
       11102     1.15492     1.12748 0.000677146
       11103     1.15486     1.12748 0.000677089
       11104     1.15479     1.12748 0.000677033
       11105     1.15473     1.12748 0.000676976
       11106     1.15468     1.12749  0.00067692
       11107     1.15463     1.12749 0.000676863
       11108     1.15459     1.12749 0.000676807
       11109     1.15455     1.12749  0.00067675
       11110     1.15452      1.1275 0.000676694
       11111      1.1545      1.1275 0.000676637
       11112     1.15448      1.1275 0.000676581
       11113     1.15447      1.1275 0.000676524
       11114     1.15447     1.12751 0.000676468
       11115     1.15448     1.12751 0.000676411
       11116     1.15449     1.12751 0.000676355
       11117     1.15452     1.12751 0.000676298
       11118     1.15455     1.12752 0.000676242
       11119     1.15459     1.12752 0.000676185
       11120     1.15464     1.12752 0.000676129
       11121      1.1547     1.12752 0.000676072
       11122     1.15477     1.12753 0.000676016
       11123     1.15484     1.12753  0.00067596
       11124     1.15493     1.12753 0.000675904
       11125     1.15502     1.12753 0.000675847
       11126     1.15512     1.12754 0.000675791
       11127     1.15523     1.12754 0.000675735
       11128     1.15535     1.12754 0.000675679
       11129     1.15548     1.12754 0.000675623
       11130     1.15562     1.12755 0.000675567
       11131     1.15576     1.12755 0.000675511
       11132     1.15592     1.12755 0.000675455
       11133     1.15607     1.12755 0.000675399
       11134     1.15624     1.12756 0.000675343
       11135     1.15641     1.12756 0.000675288
       11136     1.15659     1.12756 0.000675232
       11137     1.15678     1.12756 0.000675177
       11138     1.15697     1.12757 0.000675121
       11139     1.15716     1.12757 0.000675066
       11140     1.15736     1.12757  0.00067501
       11141     1.15757     1.12757 0.000674955
       11142     1.15778     1.12758   0.0006749
       11143     1.15799     1.12758 0.000674845
       11144      1.1582     1.12758  0.00067479
       11145     1.15842     1.12758 0.000674735
       11146     1.15864     1.12759  0.00067468
       11147     1.15886     1.12759 0.000674626
       11148     1.15908     1.12759 0.000674571
       11149      1.1593      1.1276 0.000674517
       11150     1.15952      1.1276 0.000674462
       11151     1.15974      1.1276 0.000674408
       11152     1.15995      1.1276 0.000674354
       11153     1.16017     1.12761   0.0006743
       11154     1.16038     1.12761 0.000674245
       11155      1.1606     1.12761 0.000674191
       11156      1.1608     1.12762 0.000674138
       11157     1.16101     1.12762 0.000674084
       11158     1.16121     1.12762  0.00067403
       11159      1.1614     1.12763 0.000673977
       11160     1.16159     1.12763 0.000673923
       11161     1.16178     1.12763  0.00067387
       11162     1.16196     1.12763 0.000673816
       11163     1.16213     1.12764 0.000673763
       11164     1.16229     1.12764  0.00067371
       11165     1.16245     1.12764 0.000673657
       11166      1.1626     1.12765 0.000673604
       11167     1.16275     1.12765 0.000673551
       11168     1.16288     1.12765 0.000673498
       11169     1.16301     1.12766 0.000673445
       11170     1.16313     1.12766 0.000673392
       11171     1.16324     1.12766 0.000673339
       11172     1.16334     1.12767 0.000673287
       11173     1.16343     1.12767 0.000673234
       11174     1.16351     1.12767 0.000673181
       11175     1.16358     1.12768 0.000673129
       11176     1.16364     1.12768 0.000673076
       11177     1.16369     1.12768 0.000673024
       11178     1.16374     1.12769 0.000672971
       11179     1.16377     1.12769 0.000672919
       11180     1.16379     1.12769 0.000672866
       11181      1.1638      1.1277 0.000672814
       11182      1.1638      1.1277 0.000672761
       11183     1.16379      1.1277 0.000672709
       11184     1.16377      1.1277 0.000672657
       11185     1.16373     1.12771 0.000672604
       11186     1.16369     1.12771 0.000672552
       11187     1.16364     1.12771 0.000672499
       11188     1.16358     1.12772 0.000672447
       11189      1.1635     1.12772 0.000672394
       11190     1.16342     1.12772 0.000672342
       11191     1.16333     1.12773 0.000672289
       11192     1.16322     1.12773 0.000672237
       11193     1.16311     1.12773 0.000672184
       11194     1.16299     1.12774 0.000672131
       11195     1.16286     1.12774 0.000672079
       11196     1.16271     1.12774 0.000672026
       11197     1.16256     1.12775 0.000671973
       11198      1.1624     1.12775  0.00067192
       11199     1.16224     1.12775 0.000671867
       11200     1.16206     1.12776 0.000671814
       11201     1.16187     1.12776 0.000671761
       11202     1.16168     1.12776 0.000671708
       11203     1.16148     1.12776 0.000671655
       11204     1.16127     1.12777 0.000671602
       11205     1.16106     1.12777 0.000671548
       11206     1.16083     1.12777 0.000671495
       11207     1.16061     1.12778 0.000671441
       11208     1.16037     1.12778 0.000671388
       11209     1.16013     1.12778 0.000671334
       11210     1.15988     1.12778  0.00067128
       11211     1.15963     1.12779 0.000671226
       11212     1.15938     1.12779 0.000671172
       11213     1.15911     1.12779 0.000671118
       11214     1.15885      1.1278 0.000671064
       11215     1.15858      1.1278  0.00067101
       11216     1.15831      1.1278 0.000670956
       11217     1.15803      1.1278 0.000670901
       11218     1.15775     1.12781 0.000670847
       11219     1.15747     1.12781 0.000670792
       11220     1.15719     1.12781 0.000670737
       11221      1.1569     1.12781 0.000670683
       11222     1.15661     1.12782 0.000670628
       11223     1.15633     1.12782 0.000670573
       11224     1.15604     1.12782 0.000670518
       11225     1.15575     1.12782 0.000670463
       11226     1.15546     1.12783 0.000670407
       11227     1.15517     1.12783 0.000670352
       11228     1.15488     1.12783 0.000670297
       11229      1.1546     1.12783 0.000670241
       11230     1.15431     1.12784 0.000670186
       11231     1.15403     1.12784  0.00067013
       11232     1.15375     1.12784 0.000670075
       11233     1.15347     1.12784 0.000670019
       11234     1.15319     1.12785 0.000669963
       11235     1.15292     1.12785 0.000669907
       11236     1.15265     1.12785 0.000669851
       11237     1.15238     1.12785 0.000669795
       11238     1.15212     1.12785 0.000669739
       11239     1.15186     1.12786 0.000669683
       11240      1.1516     1.12786 0.000669626
       11241     1.15135     1.12786  0.00066957
       11242      1.1511     1.12786 0.000669514
       11243     1.15086     1.12787 0.000669457
       11244     1.15062     1.12787 0.000669401
       11245     1.15039     1.12787 0.000669344
       11246     1.15017     1.12787 0.000669288
       11247     1.14994     1.12787 0.000669231
       11248     1.14973     1.12788 0.000669174
       11249     1.14952     1.12788 0.000669118
       11250     1.14932     1.12788 0.000669061
       11251     1.14912     1.12788 0.000669004
       11252     1.14893     1.12788 0.000668947
       11253     1.14874     1.12788  0.00066889
       11254     1.14856     1.12789 0.000668833
       11255     1.14839     1.12789 0.000668777
       11256     1.14822     1.12789  0.00066872
       11257     1.14807     1.12789 0.000668663
       11258     1.14791     1.12789 0.000668606
       11259     1.14777      1.1279 0.000668548
       11260     1.14763      1.1279 0.000668491
       11261     1.14749      1.1279 0.000668434
       11262     1.14736      1.1279 0.000668377
       11263     1.14724      1.1279  0.00066832
       11264     1.14713      1.1279 0.000668263
       11265     1.14702     1.12791 0.000668206
       11266     1.14692     1.12791 0.000668149
       11267     1.14683     1.12791 0.000668091
       11268     1.14674     1.12791 0.000668034
       11269     1.14666     1.12791 0.000667977
       11270     1.14659     1.12791  0.00066792
       11271     1.14652     1.12792 0.000667863
       11272     1.14646     1.12792 0.000667805
       11273      1.1464     1.12792 0.000667748
       11274     1.14635     1.12792 0.000667691
       11275     1.14631     1.12792 0.000667634
       11276     1.14627     1.12792 0.000667576
       11277     1.14624     1.12793 0.000667519
       11278     1.14622     1.12793 0.000667462
       11279      1.1462     1.12793 0.000667405
       11280     1.14619     1.12793 0.000667348
       11281     1.14619     1.12793  0.00066729
       11282     1.14619     1.12793 0.000667233
       11283      1.1462     1.12794 0.000667176
       11284     1.14621     1.12794 0.000667119
       11285     1.14623     1.12794 0.000667062
       11286     1.14625     1.12794 0.000667005
       11287     1.14629     1.12794 0.000666947
       11288     1.14633     1.12794  0.00066689
       11289     1.14637     1.12795 0.000666833
       11290     1.14642     1.12795 0.000666776
       11291     1.14648     1.12795 0.000666719
       11292     1.14654     1.12795 0.000666662
       11293     1.14661     1.12795 0.000666605
       11294     1.14668     1.12795 0.000666548
       11295     1.14677     1.12796 0.000666491
       11296     1.14685     1.12796 0.000666434
       11297     1.14695     1.12796 0.000666377
       11298     1.14705     1.12796 0.000666321
       11299     1.14715     1.12796 0.000666264
       11300     1.14726     1.12796 0.000666207
       11301     1.14738     1.12797  0.00066615
       11302      1.1475     1.12797 0.000666094
       11303     1.14763     1.12797 0.000666037
       11304     1.14777     1.12797  0.00066598
       11305     1.14791     1.12797 0.000665924
       11306     1.14806     1.12797 0.000665867
       11307     1.14821     1.12798 0.000665811
       11308     1.14837     1.12798 0.000665754
       11309     1.14854     1.12798 0.000665698
       11310     1.14871     1.12798 0.000665642
       11311     1.14888     1.12798 0.000665585
       11312     1.14906     1.12798 0.000665529
       11313     1.14925     1.12799 0.000665473
       11314     1.14944     1.12799 0.000665417
       11315     1.14964     1.12799 0.000665361
       11316     1.14984     1.12799 0.000665305
       11317     1.15004     1.12799 0.000665249
       11318     1.15026       1.128 0.000665193
       11319     1.15047       1.128 0.000665137
       11320     1.15069       1.128 0.000665081
       11321     1.15091       1.128 0.000665026
       11322     1.15114       1.128  0.00066497
       11323     1.15137     1.12801 0.000664915
       11324     1.15161     1.12801 0.000664859
       11325     1.15185     1.12801 0.000664804
       11326     1.15209     1.12801 0.000664748
       11327     1.15233     1.12802 0.000664693
       11328     1.15258     1.12802 0.000664638
       11329     1.15283     1.12802 0.000664583
       11330     1.15308     1.12802 0.000664528
       11331     1.15333     1.12802 0.000664473
       11332     1.15359     1.12803 0.000664418
       11333     1.15384     1.12803 0.000664364
       11334      1.1541     1.12803 0.000664309
       11335     1.15436     1.12803 0.000664254
       11336     1.15461     1.12804   0.0006642
       11337     1.15487     1.12804 0.000664146
       11338     1.15513     1.12804 0.000664091
       11339     1.15539     1.12804 0.000664037
       11340     1.15565     1.12804 0.000663983
       11341     1.15591     1.12805 0.000663929
       11342     1.15616     1.12805 0.000663875
       11343     1.15642     1.12805 0.000663821
       11344     1.15667     1.12805 0.000663768
       11345     1.15693     1.12806 0.000663714
       11346     1.15718     1.12806  0.00066366
       11347     1.15742     1.12806 0.000663607
       11348     1.15767     1.12807 0.000663554
       11349     1.15791     1.12807   0.0006635
       11350     1.15815     1.12807 0.000663447
       11351     1.15839     1.12807 0.000663394
       11352     1.15862     1.12808 0.000663341
       11353     1.15885     1.12808 0.000663288
       11354     1.15908     1.12808 0.000663236
       11355      1.1593     1.12808 0.000663183
       11356     1.15952     1.12809  0.00066313
       11357     1.15973     1.12809 0.000663078
       11358     1.15994     1.12809 0.000663025
       11359     1.16015      1.1281 0.000662973
       11360     1.16035      1.1281 0.000662921
       11361     1.16055      1.1281 0.000662868
       11362     1.16074      1.1281 0.000662816
       11363     1.16092     1.12811 0.000662764
       11364      1.1611     1.12811 0.000662712
       11365     1.16128     1.12811  0.00066266
       11366     1.16145     1.12812 0.000662609
       11367     1.16162     1.12812 0.000662557
       11368     1.16177     1.12812 0.000662505
       11369     1.16193     1.12812 0.000662454
       11370     1.16208     1.12813 0.000662402
       11371     1.16222     1.12813 0.000662351
       11372     1.16236     1.12813 0.000662299
       11373     1.16249     1.12814 0.000662248
       11374     1.16261     1.12814 0.000662197
       11375     1.16273     1.12814 0.000662145
       11376     1.16285     1.12815 0.000662094
       11377     1.16296     1.12815 0.000662043
       11378     1.16306     1.12815 0.000661992
       11379     1.16315     1.12815 0.000661941
       11380     1.16325     1.12816  0.00066189
       11381     1.16333     1.12816 0.000661839
       11382     1.16341     1.12816 0.000661788
       11383     1.16348     1.12817 0.000661737
       11384     1.16355     1.12817 0.000661686
       11385     1.16361     1.12817 0.000661636
       11386     1.16367     1.12818 0.000661585
       11387     1.16372     1.12818 0.000661534
       11388     1.16377     1.12818 0.000661483
       11389     1.16381     1.12819 0.000661433
       11390     1.16384     1.12819 0.000661382
       11391     1.16387     1.12819 0.000661331
       11392      1.1639      1.1282 0.000661281
       11393     1.16392      1.1282  0.00066123
       11394     1.16393      1.1282  0.00066118
       11395     1.16394      1.1282 0.000661129
       11396     1.16394     1.12821 0.000661078
       11397     1.16394     1.12821 0.000661028
       11398     1.16393     1.12821 0.000660977
       11399     1.16392     1.12822 0.000660927
       11400     1.16391     1.12822 0.000660876
       11401     1.16389     1.12822 0.000660826
       11402     1.16386     1.12823 0.000660775
       11403     1.16383     1.12823 0.000660724
       11404      1.1638     1.12823 0.000660674
       11405     1.16376     1.12824 0.000660623
       11406     1.16372     1.12824 0.000660573
       11407     1.16367     1.12824 0.000660522
       11408     1.16362     1.12825 0.000660471
       11409     1.16357     1.12825 0.000660421
       11410     1.16351     1.12825  0.00066037
       11411     1.16345     1.12825 0.000660319
       11412     1.16338     1.12826 0.000660269
       11413     1.16332     1.12826 0.000660218
       11414     1.16324     1.12826 0.000660167
       11415     1.16317     1.12827 0.000660117
       11416     1.16309     1.12827 0.000660066
       11417       1.163     1.12827 0.000660015
       11418     1.16292     1.12828 0.000659964
       11419     1.16283     1.12828 0.000659913
       11420     1.16274     1.12828 0.000659862
       11421     1.16264     1.12828 0.000659812
       11422     1.16254     1.12829 0.000659761
       11423     1.16244     1.12829  0.00065971
       11424     1.16234     1.12829 0.000659659
       11425     1.16223      1.1283 0.000659608
       11426     1.16212      1.1283 0.000659556
       11427     1.16201      1.1283 0.000659505
       11428      1.1619     1.12831 0.000659454
       11429     1.16178     1.12831 0.000659403
       11430     1.16166     1.12831 0.000659352
       11431     1.16154     1.12831   0.0006593
       11432     1.16142     1.12832 0.000659249
       11433      1.1613     1.12832 0.000659198
       11434     1.16117     1.12832 0.000659146
       11435     1.16104     1.12833 0.000659095
       11436     1.16091     1.12833 0.000659044
       11437     1.16078     1.12833 0.000658992
       11438     1.16064     1.12833  0.00065894
       11439     1.16051     1.12834 0.000658889
       11440     1.16037     1.12834 0.000658837
       11441     1.16023     1.12834 0.000658786
       11442     1.16009     1.12835 0.000658734
       11443     1.15995     1.12835 0.000658682
       11444     1.15981     1.12835  0.00065863
       11445     1.15966     1.12835 0.000658578
       11446     1.15952     1.12836 0.000658526
       11447     1.15937     1.12836 0.000658474
       11448     1.15922     1.12836 0.000658422
       11449     1.15908     1.12836  0.00065837
       11450     1.15893     1.12837 0.000658318
       11451     1.15878     1.12837 0.000658266
       11452     1.15862     1.12837 0.000658214
       11453     1.15847     1.12838 0.000658162
       11454     1.15832     1.12838  0.00065811
       11455     1.15816     1.12838 0.000658057
       11456     1.15801     1.12838 0.000658005
       11457     1.15785     1.12839 0.000657952
       11458      1.1577     1.12839   0.0006579
       11459     1.15754     1.12839 0.000657847
       11460     1.15738     1.12839 0.000657795
       11461     1.15722      1.1284 0.000657742
       11462     1.15707      1.1284  0.00065769
       11463     1.15691      1.1284 0.000657637
       11464     1.15675      1.1284 0.000657584
       11465     1.15659     1.12841 0.000657532
       11466     1.15643     1.12841 0.000657479
       11467     1.15627     1.12841 0.000657426
       11468     1.15611     1.12841 0.000657373
       11469     1.15594     1.12842  0.00065732
       11470     1.15578     1.12842 0.000657267
       11471     1.15562     1.12842 0.000657214
       11472     1.15546     1.12842 0.000657161
       11473      1.1553     1.12842 0.000657108
       11474     1.15514     1.12843 0.000657055
       11475     1.15498     1.12843 0.000657002
       11476     1.15481     1.12843 0.000656948
       11477     1.15465     1.12843 0.000656895
       11478     1.15449     1.12844 0.000656842
       11479     1.15433     1.12844 0.000656788
       11480     1.15416     1.12844 0.000656735
       11481       1.154     1.12844 0.000656682
       11482     1.15384     1.12845 0.000656628
       11483     1.15368     1.12845 0.000656575
       11484     1.15352     1.12845 0.000656521
       11485     1.15335     1.12845 0.000656468
       11486     1.15319     1.12845 0.000656414
       11487     1.15303     1.12846  0.00065636
       11488     1.15287     1.12846 0.000656307
       11489     1.15271     1.12846 0.000656253
       11490     1.15255     1.12846 0.000656199
       11491     1.15239     1.12846 0.000656145
       11492     1.15222     1.12847 0.000656091
       11493     1.15206     1.12847 0.000656038
       11494      1.1519     1.12847 0.000655984
       11495     1.15174     1.12847  0.00065593
       11496     1.15158     1.12847 0.000655876
       11497     1.15142     1.12848 0.000655822
       11498     1.15126     1.12848 0.000655768
       11499      1.1511     1.12848 0.000655714
       11500     1.15094     1.12848 0.000655659
       11501     1.15078     1.12848 0.000655605
       11502     1.15062     1.12849 0.000655551
       11503     1.15045     1.12849 0.000655497
       11504     1.15029     1.12849 0.000655443
       11505     1.15013     1.12849 0.000655388
       11506     1.14997     1.12849 0.000655334
       11507     1.14981      1.1285  0.00065528
       11508     1.14965      1.1285 0.000655225
       11509     1.14949      1.1285 0.000655171
       11510     1.14933      1.1285 0.000655117
       11511     1.14917      1.1285 0.000655062
       11512     1.14901      1.1285 0.000655008
       11513     1.14884     1.12851 0.000654953
       11514     1.14868     1.12851 0.000654899
       11515     1.14852     1.12851 0.000654844
       11516     1.14836     1.12851 0.000654789
       11517     1.14819     1.12851 0.000654735
       11518     1.14803     1.12852  0.00065468
       11519     1.14787     1.12852 0.000654626
       11520      1.1477     1.12852 0.000654571
       11521     1.14754     1.12852 0.000654516
       11522     1.14737     1.12852 0.000654461
       11523      1.1472     1.12852 0.000654407
       11524     1.14704     1.12853 0.000654352
       11525     1.14687     1.12853 0.000654297
       11526      1.1467     1.12853 0.000654242
       11527     1.14653     1.12853 0.000654187
       11528     1.14636     1.12853 0.000654132
       11529     1.14619     1.12853 0.000654077
       11530     1.14601     1.12853 0.000654022
       11531     1.14584     1.12854 0.000653967
       11532     1.14566     1.12854 0.000653912
       11533     1.14548     1.12854 0.000653857
       11534     1.14531     1.12854 0.000653802
       11535     1.14513     1.12854 0.000653747
       11536     1.14494     1.12854 0.000653692
       11537     1.14476     1.12854 0.000653637
       11538     1.14458     1.12855 0.000653582
       11539     1.14439     1.12855 0.000653526
       11540      1.1442     1.12855 0.000653471
       11541     1.14401     1.12855 0.000653416
       11542     1.14382     1.12855 0.000653361
       11543     1.14362     1.12855 0.000653305
       11544     1.14342     1.12855  0.00065325
       11545     1.14322     1.12856 0.000653195
       11546     1.14302     1.12856 0.000653139
       11547     1.14282     1.12856 0.000653084
       11548     1.14261     1.12856 0.000653028
       11549      1.1424     1.12856 0.000652973
       11550     1.14218     1.12856 0.000652918
       11551     1.14197     1.12856 0.000652862
       11552     1.14175     1.12856 0.000652807
       11553     1.14152     1.12856 0.000652751
       11554      1.1413     1.12857 0.000652695
       11555     1.14107     1.12857  0.00065264
       11556     1.14083     1.12857 0.000652584
       11557     1.14059     1.12857 0.000652529
       11558     1.14035     1.12857 0.000652473
       11559      1.1401     1.12857 0.000652417
       11560     1.13985     1.12857 0.000652362
       11561      1.1396     1.12857 0.000652306
       11562     1.13934     1.12857  0.00065225
       11563     1.13908     1.12857 0.000652194
       11564     1.13881     1.12858 0.000652139
       11565     1.13853     1.12858 0.000652083
       11566     1.13826     1.12858 0.000652027
       11567     1.13797     1.12858 0.000651971
       11568     1.13768     1.12858 0.000651915
       11569     1.13739     1.12858 0.000651859
       11570     1.13709     1.12858 0.000651803
       11571     1.13678     1.12858 0.000651747
       11572     1.13647     1.12858 0.000651691
       11573     1.13616     1.12858 0.000651635
       11574     1.13583     1.12858 0.000651579
       11575      1.1355     1.12858 0.000651523
       11576     1.13517     1.12858 0.000651467
       11577     1.13483     1.12859 0.000651411
       11578     1.13448     1.12859 0.000651355
       11579     1.13412     1.12859 0.000651299
       11580     1.13376     1.12859 0.000651243
       11581      1.1334     1.12859 0.000651187
       11582     1.13302     1.12859 0.000651131
       11583     1.13264     1.12859 0.000651075
       11584     1.13225     1.12859 0.000651019
       11585     1.13186     1.12859 0.000650962
       11586     1.13146     1.12859 0.000650906
       11587     1.13105     1.12859  0.00065085
       11588     1.13064     1.12859 0.000650794
       11589     1.13022     1.12859 0.000650738
       11590     1.12979     1.12859 0.000650682
       11591     1.12936     1.12859 0.000650626
       11592     1.12892     1.12859 0.000650569
       11593     1.12847     1.12859 0.000650513
       11594     1.12802     1.12859 0.000650457
       11595     1.12756     1.12859 0.000650401
       11596     1.12709     1.12859 0.000650345
       11597     1.12662     1.12859 0.000650289
       11598     1.12615     1.12859 0.000650233
       11599     1.12567     1.12859 0.000650177
       11600     1.12518     1.12859 0.000650121
       11601     1.12469     1.12859 0.000650065
       11602      1.1242     1.12859 0.000650009
       11603      1.1237     1.12859 0.000649953
       11604      1.1232     1.12859 0.000649897
       11605      1.1227     1.12859 0.000649842
       11606     1.12219     1.12859 0.000649786
       11607     1.12169     1.12858  0.00064973
       11608     1.12118     1.12858 0.000649674
       11609     1.12067     1.12858 0.000649619
       11610     1.12016     1.12858 0.000649563
       11611     1.11965     1.12858 0.000649508
       11612     1.11914     1.12858 0.000649452
       11613     1.11864     1.12858 0.000649397
       11614     1.11814     1.12858 0.000649342
       11615     1.11764     1.12858 0.000649287
       11616     1.11714     1.12858 0.000649231
       11617     1.11665     1.12858 0.000649176
       11618     1.11617     1.12858 0.000649121
       11619     1.11569     1.12857 0.000649066
       11620     1.11522     1.12857 0.000649012
       11621     1.11476     1.12857 0.000648957
       11622     1.11431     1.12857 0.000648902
       11623     1.11387     1.12857 0.000648848
       11624     1.11344     1.12857 0.000648793
       11625     1.11302     1.12857 0.000648739
       11626     1.11261     1.12857 0.000648684
       11627     1.11222     1.12856  0.00064863
       11628     1.11184     1.12856 0.000648576
       11629     1.11148     1.12856 0.000648522
       11630     1.11114     1.12856 0.000648468
       11631     1.11081     1.12856 0.000648414
       11632      1.1105     1.12856  0.00064836
       11633     1.11021     1.12855 0.000648306
       11634     1.10994     1.12855 0.000648252
       11635     1.10969     1.12855 0.000648199
       11636     1.10946     1.12855 0.000648145
       11637     1.10925     1.12855 0.000648091
       11638     1.10906     1.12855 0.000648038
       11639      1.1089     1.12855 0.000647984
       11640     1.10876     1.12854 0.000647931
       11641     1.10864     1.12854 0.000647877
       11642     1.10855     1.12854 0.000647824
       11643     1.10848     1.12854 0.000647771
       11644     1.10843     1.12854 0.000647717
       11645     1.10841     1.12853 0.000647664
       11646     1.10841     1.12853 0.000647611
       11647     1.10844     1.12853 0.000647558
       11648     1.10849     1.12853 0.000647504
       11649     1.10857     1.12853 0.000647451
       11650     1.10867     1.12853 0.000647398
       11651      1.1088     1.12852 0.000647344
       11652     1.10894     1.12852 0.000647291
       11653     1.10911     1.12852 0.000647237
       11654     1.10931     1.12852 0.000647184
       11655     1.10952     1.12852  0.00064713
       11656     1.10976     1.12852 0.000647077
       11657     1.11002     1.12851 0.000647023
       11658     1.11029     1.12851  0.00064697
       11659     1.11059     1.12851 0.000646916
       11660      1.1109     1.12851 0.000646862
       11661     1.11124     1.12851 0.000646809
       11662     1.11159     1.12851 0.000646755
       11663     1.11195     1.12851 0.000646701
       11664     1.11233      1.1285 0.000646647
       11665     1.11273      1.1285 0.000646593
       11666     1.11314      1.1285 0.000646539
       11667     1.11356      1.1285 0.000646485
       11668     1.11399      1.1285  0.00064643
       11669     1.11443      1.1285 0.000646376
       11670     1.11488      1.1285 0.000646322
       11671     1.11534      1.1285 0.000646267
       11672     1.11581     1.12849 0.000646213
       11673     1.11629     1.12849 0.000646159
       11674     1.11677     1.12849 0.000646104
       11675     1.11725     1.12849 0.000646049
       11676     1.11774     1.12849 0.000645995
       11677     1.11823     1.12849  0.00064594
       11678     1.11873     1.12849 0.000645885
       11679     1.11922     1.12849  0.00064583
       11680     1.11972     1.12849 0.000645775
       11681     1.12022     1.12849 0.000645721
       11682     1.12071     1.12849 0.000645666
       11683     1.12121     1.12849 0.000645611
       11684      1.1217     1.12848 0.000645556
       11685     1.12219     1.12848 0.000645501
       11686     1.12267     1.12848 0.000645446
       11687     1.12315     1.12848 0.000645391
       11688     1.12363     1.12848 0.000645335
       11689      1.1241     1.12848  0.00064528
       11690     1.12457     1.12848 0.000645225
       11691     1.12503     1.12848  0.00064517
