#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
         133     1.39315     1.39316 2.63454e-07
         134     1.39315     1.39316 2.75892e-07
         135     1.39315     1.39316 2.87352e-07
         136     1.39315     1.39316 2.97944e-07
         137     1.39315     1.39316 3.07778e-07
         138     1.39314     1.39316 3.21927e-07
         139     1.39314     1.39316 3.34972e-07
         140     1.39314     1.39316  3.4704e-07
         141     1.39314     1.39316 3.63205e-07
         142     1.39314     1.39316 3.78099e-07
         143     1.39314     1.39316 3.91871e-07
         144     1.39314     1.39316 4.04678e-07
         145     1.39314     1.39316 4.16615e-07
         146     1.39314     1.39316 4.27778e-07
         147     1.39314     1.39316 4.38234e-07
         148     1.39314     1.39316 4.48057e-07
         149     1.39314     1.39316 4.57306e-07
         150     1.39314     1.39316 4.66015e-07
         151     1.39314     1.39316 4.74246e-07
         152     1.39314     1.39316  4.8202e-07
         153     1.39314     1.39316 4.92797e-07
         154     1.39314     1.39316 5.02948e-07
         155     1.39314     1.39316 5.12528e-07
         156     1.39314     1.39316 5.25056e-07
         157     1.39313     1.39316 5.40598e-07
         158     1.39313     1.39316  5.5516e-07
         159     1.39313     1.39316 5.72636e-07
         160     1.39313     1.39316 5.88991e-07
         161     1.39313     1.39316 6.04329e-07
         162     1.39313     1.39316 6.18741e-07
         163     1.39313     1.39316 6.32319e-07
         164     1.39313     1.39316 6.48531e-07
         165     1.39313     1.39316 6.63787e-07
         166     1.39313     1.39316 6.81601e-07
         167     1.39312     1.39316 7.01921e-07
         168     1.39312     1.39316 7.20976e-07
         169     1.39312     1.39315 7.38892e-07
         170     1.39312     1.39315 7.55771e-07
         171     1.39312     1.39315 7.71695e-07
         172     1.39312     1.39315 7.86748e-07
         173     1.39312     1.39315 8.00998e-07
         174     1.39312     1.39315 8.14503e-07
         175     1.39312     1.39315 8.27313e-07
         176     1.39312     1.39315  8.3948e-07
         177     1.39312     1.39315 8.51045e-07
         178     1.39312     1.39315 8.64676e-07
         179     1.39312     1.39315 8.77629e-07
         180     1.39312     1.39315 8.89946e-07
         181     1.39312     1.39315 9.04256e-07
         182     1.39311     1.39315 9.23417e-07
         183     1.39311     1.39315 9.44501e-07
         184     1.39311     1.39315 9.64445e-07
         185     1.39311     1.39315  9.8623e-07
         186     1.39311     1.39315 1.00685e-06
         187     1.39311     1.39315 1.02638e-06
         188     1.39311     1.39315 1.04492e-06
         189     1.39311     1.39315 1.06254e-06
         190      1.3931     1.39315 1.08461e-06
         191      1.3931     1.39315 1.10831e-06
         192      1.3931     1.39315 1.13357e-06
         193      1.3931     1.39315 1.16032e-06
         194      1.3931     1.39315 1.18564e-06
         195     1.39309     1.39315  1.2124e-06
         196     1.39309     1.39315 1.23775e-06
         197     1.39309     1.39315 1.26182e-06
         198     1.39309     1.39315 1.28468e-06
         199     1.39309     1.39315 1.30895e-06
         200     1.39309     1.39315 1.33202e-06
         201     1.39309     1.39315 1.35645e-06
         202     1.39309     1.39315  1.3797e-06
         203     1.39309     1.39315 1.40184e-06
         204     1.39309     1.39315 1.42529e-06
         205     1.39309     1.39315 1.44765e-06
         206     1.39308     1.39315 1.47127e-06
         207     1.39308     1.39315  1.4938e-06
         208     1.39308     1.39315 1.51531e-06
         209     1.39308     1.39315 1.53804e-06
         210     1.39308     1.39315 1.55976e-06
         211     1.39308     1.39314 1.58051e-06
         212     1.39308     1.39314 1.60246e-06
         213     1.39308     1.39314 1.62556e-06
         214     1.39308     1.39314 1.64764e-06
         215     1.39308     1.39314 1.66878e-06
         216     1.39307     1.39314 1.69311e-06
         217     1.39307     1.39314 1.71849e-06
         218     1.39307     1.39314 1.74487e-06
         219     1.39307     1.39314 1.77009e-06
         220     1.39307     1.39314 1.79422e-06
         221     1.39307     1.39314 1.81733e-06
         222     1.39307     1.39314 1.83947e-06
         223     1.39307     1.39314 1.86069e-06
         224     1.39307     1.39314 1.88105e-06
         225     1.39306     1.39314  1.9043e-06
         226     1.39306     1.39314 1.93042e-06
         227     1.39306     1.39314 1.95546e-06
         228     1.39306     1.39314 1.98137e-06
         229     1.39305     1.39314 2.00811e-06
         230     1.39305     1.39314 2.03376e-06
         231     1.39305     1.39314 2.06022e-06
         232     1.39305     1.39314 2.08748e-06
         233     1.39305     1.39314  2.1155e-06
         234     1.39304     1.39314 2.14615e-06
         235     1.39303     1.39314 2.18346e-06
         236     1.39303     1.39314 2.22118e-06
         237     1.39303     1.39314 2.25727e-06
         238     1.39303     1.39313  2.2938e-06
         239     1.39302     1.39313 2.33074e-06
         240     1.39302     1.39313 2.36806e-06
         241     1.39302     1.39313 2.40575e-06
         242     1.39301     1.39313 2.44573e-06
         243     1.39301     1.39313 2.48597e-06
         244     1.39301     1.39313 2.52643e-06
         245     1.39301     1.39313 2.56711e-06
         246     1.39301     1.39313 2.60612e-06
         247     1.39301     1.39313 2.64354e-06
         248       1.393     1.39313 2.68308e-06
         249       1.393     1.39313 2.72103e-06
         250     1.39299     1.39313 2.76287e-06
         251     1.39299     1.39313 2.80302e-06
         252     1.39299     1.39313 2.84335e-06
         253     1.39299     1.39313 2.88209e-06
         254     1.39299     1.39313 2.91933e-06
         255     1.39299     1.39313 2.95515e-06
         256     1.39299     1.39313 2.99125e-06
         257     1.39298     1.39313 3.03095e-06
         258     1.39298     1.39312 3.06914e-06
         259     1.39298     1.39312 3.10589e-06
         260     1.39298     1.39312 3.14288e-06
         261     1.39298     1.39312  3.1785e-06
         262     1.39298     1.39312 3.21283e-06
         263     1.39298     1.39312 3.24897e-06
         264     1.39298     1.39312 3.28381e-06
         265     1.39297     1.39312 3.32042e-06
         266     1.39297     1.39312 3.35875e-06
         267     1.39296     1.39312 3.39723e-06
         268     1.39296     1.39312 3.43584e-06
         269     1.39296     1.39312 3.47457e-06
         270     1.39296     1.39312 3.51342e-06
         271     1.39296     1.39312 3.55089e-06
         272     1.39296     1.39312 3.58705e-06
         273     1.39295     1.39312 3.62338e-06
         274     1.39295     1.39312 3.65845e-06
         275     1.39295     1.39311 3.69371e-06
         276     1.39295     1.39311 3.72778e-06
         277     1.39295     1.39311 3.76205e-06
         278     1.39294     1.39311 3.79924e-06
         279     1.39294     1.39311 3.83519e-06
         280     1.39294     1.39311 3.86992e-06
         281     1.39293     1.39311 3.90888e-06
         282     1.39293     1.39311 3.94789e-06
         283     1.39293     1.39311 3.98695e-06
         284     1.39293     1.39311 4.02471e-06
         285     1.39292     1.39311 4.06386e-06
         286     1.39292     1.39311 4.10172e-06
         287     1.39292     1.39311 4.13834e-06
         288     1.39292     1.39311 4.17505e-06
         289     1.39292     1.39311 4.21057e-06
         290     1.39292     1.39311 4.24495e-06
         291     1.39292      1.3931 4.27824e-06
         292     1.39292      1.3931 4.31048e-06
         293     1.39292      1.3931 4.34289e-06
         294     1.39291      1.3931 4.37546e-06
         295     1.39291      1.3931 4.40818e-06
         296     1.39291      1.3931 4.43989e-06
         297     1.39291      1.3931 4.47062e-06
         298     1.39291      1.3931 4.50267e-06
         299     1.39291      1.3931 4.53374e-06
         300     1.39291      1.3931 4.56387e-06
         301     1.39291      1.3931 4.59308e-06
         302      1.3929      1.3931 4.62249e-06
         303      1.3929      1.3931 4.65101e-06
         304      1.3929      1.3931 4.68082e-06
         305      1.3929      1.3931  4.7108e-06
         306      1.3929     1.39309 4.73989e-06
         307     1.39289     1.39309 4.76916e-06
         308     1.39289     1.39309 4.79861e-06
         309     1.39289     1.39309 4.82824e-06
         310     1.39288     1.39309 4.85907e-06
         311     1.39288     1.39309 4.89217e-06
         312     1.39288     1.39309 4.92535e-06
         313     1.39287     1.39309 4.95862e-06
         314     1.39287     1.39309 4.99303e-06
         315     1.39286     1.39309 5.02855e-06
         316     1.39286     1.39309  5.0641e-06
         317     1.39286     1.39309 5.09861e-06
         318     1.39286     1.39309 5.13316e-06
         319     1.39286     1.39309 5.16775e-06
         320     1.39285     1.39309 5.20237e-06
         321     1.39285     1.39308   5.236e-06
         322     1.39285     1.39308 5.26968e-06
         323     1.39285     1.39308  5.3024e-06
         324     1.39285     1.39308 5.33518e-06
         325     1.39285     1.39308 5.36704e-06
         326     1.39285     1.39308 5.39897e-06
         327     1.39285     1.39308 5.43001e-06
         328     1.39284     1.39308 5.46209e-06
         329     1.39284     1.39308 5.49328e-06
         330     1.39284     1.39308 5.52361e-06
         331     1.39284     1.39308 5.55496e-06
         332     1.39283     1.39308 5.58638e-06
         333     1.39283     1.39308 5.61694e-06
         334     1.39283     1.39308 5.64666e-06
         335     1.39283     1.39307 5.67739e-06
         336     1.39283     1.39307 5.70728e-06
         337     1.39283     1.39307 5.73636e-06
         338     1.39283     1.39307 5.76466e-06
         339     1.39282     1.39307 5.79483e-06
         340     1.39282     1.39307 5.82419e-06
         341     1.39282     1.39307 5.85276e-06
         342     1.39282     1.39307 5.88143e-06
         343     1.39282     1.39307 5.90934e-06
         344     1.39282     1.39307 5.93736e-06
         345     1.39281     1.39307 5.96547e-06
         346     1.39281     1.39307 5.99453e-06
         347     1.39281     1.39307 6.02282e-06
         348     1.39281     1.39306  6.0512e-06
         349     1.39281     1.39306 6.07885e-06
         350      1.3928     1.39306 6.10741e-06
         351      1.3928     1.39306 6.13605e-06
         352      1.3928     1.39306 6.16477e-06
         353     1.39279     1.39306 6.19356e-06
         354     1.39279     1.39306 6.22161e-06
         355     1.39279     1.39306 6.24894e-06
         356     1.39279     1.39306 6.27556e-06
         357     1.39279     1.39306 6.30308e-06
         358     1.39279     1.39306 6.33068e-06
         359     1.39279     1.39306 6.35758e-06
         360     1.39279     1.39306 6.38379e-06
         361     1.39279     1.39306 6.40859e-06
         362     1.39279     1.39305 6.43351e-06
         363     1.39278     1.39305 6.45854e-06
         364     1.39278     1.39305 6.48369e-06
         365     1.39278     1.39305 6.50969e-06
         366     1.39277     1.39305 6.53579e-06
         367     1.39277     1.39305 6.56124e-06
         368     1.39277     1.39305 6.58605e-06
         369     1.39277     1.39305 6.61097e-06
         370     1.39277     1.39305 6.63528e-06
         371     1.39277     1.39305 6.65827e-06
         372     1.39277     1.39305 6.68069e-06
         373     1.39277     1.39305 6.70255e-06
         374     1.39277     1.39305 6.72456e-06
         375     1.39277     1.39304 6.74602e-06
         376     1.39277     1.39304 6.76695e-06
         377     1.39277     1.39304 6.78736e-06
         378     1.39277     1.39304  6.8086e-06
         379     1.39276     1.39304 6.83065e-06
         380     1.39276     1.39304 6.85216e-06
         381     1.39276     1.39304 6.87381e-06
         382     1.39276     1.39304 6.89494e-06
         383     1.39275     1.39304 6.91753e-06
         384     1.39275     1.39304 6.93957e-06
         385     1.39275     1.39304 6.96241e-06
         386     1.39275     1.39304 6.98535e-06
         387     1.39275     1.39304 7.00775e-06
         388     1.39275     1.39304 7.02961e-06
         389     1.39274     1.39303 7.05225e-06
         390     1.39274     1.39303   7.075e-06
         391     1.39274     1.39303 7.09721e-06
         392     1.39274     1.39303 7.11889e-06
         393     1.39274     1.39303 7.14006e-06
         394     1.39274     1.39303 7.16072e-06
         395     1.39273     1.39303 7.18214e-06
         396     1.39273     1.39303 7.20306e-06
         397     1.39273     1.39303 7.22349e-06
         398     1.39273     1.39303 7.24466e-06
         399     1.39273     1.39303 7.26595e-06
         400     1.39273     1.39303 7.28674e-06
         401     1.39273     1.39303 7.30705e-06
         402     1.39273     1.39302 7.32688e-06
         403     1.39273     1.39302 7.34625e-06
         404     1.39272     1.39302 7.36575e-06
         405     1.39272     1.39302 7.38598e-06
         406     1.39272     1.39302 7.40574e-06
         407     1.39272     1.39302 7.42504e-06
         408     1.39272     1.39302 7.44448e-06
         409     1.39272     1.39302 7.46346e-06
         410     1.39271     1.39302 7.48258e-06
         411     1.39271     1.39302 7.50184e-06
         412     1.39271     1.39302 7.52064e-06
         413     1.39271     1.39302 7.54016e-06
         414     1.39271     1.39302 7.55922e-06
         415      1.3927     1.39301 7.57842e-06
         416      1.3927     1.39301 7.59717e-06
         417      1.3927     1.39301  7.6155e-06
         418      1.3927     1.39301 7.63396e-06
         419      1.3927     1.39301   7.652e-06
         420      1.3927     1.39301 7.67018e-06
         421      1.3927     1.39301 7.68849e-06
         422     1.39269     1.39301 7.70747e-06
         423     1.39269     1.39301 7.72603e-06
         424     1.39269     1.39301 7.74472e-06
         425     1.39269     1.39301 7.76353e-06
         426     1.39268     1.39301   7.783e-06
         427     1.39268     1.39301 7.80204e-06
         428     1.39268       1.393 7.82174e-06
         429     1.39267       1.393 7.84155e-06
         430     1.39267       1.393 7.86147e-06
         431     1.39267       1.393 7.88095e-06
         432     1.39267       1.393     7.9e-06
         433     1.39267       1.393  7.9197e-06
         434     1.39267       1.393 7.93897e-06
         435     1.39267       1.393 7.95781e-06
         436     1.39266       1.393  7.9773e-06
         437     1.39266       1.393 7.99689e-06
         438     1.39265       1.393  8.0171e-06
         439     1.39265       1.393 8.03689e-06
         440     1.39265       1.393 8.05729e-06
         441     1.39265     1.39299 8.07779e-06
         442     1.39264     1.39299 8.09837e-06
         443     1.39264     1.39299 8.11851e-06
         444     1.39264     1.39299 8.13875e-06
         445     1.39264     1.39299 8.15907e-06
         446     1.39264     1.39299 8.17948e-06
         447     1.39264     1.39299 8.19945e-06
         448     1.39264     1.39299 8.21851e-06
         449     1.39264     1.39299 8.23716e-06
         450     1.39264     1.39299 8.25541e-06
         451     1.39264     1.39299 8.27328e-06
         452     1.39264     1.39299 8.29077e-06
         453     1.39264     1.39299 8.30837e-06
         454     1.39264     1.39298  8.3256e-06
         455     1.39263     1.39298 8.34342e-06
         456     1.39263     1.39298 8.36087e-06
         457     1.39263     1.39298 8.37843e-06
         458     1.39263     1.39298 8.39561e-06
         459     1.39263     1.39298 8.41291e-06
         460     1.39263     1.39298 8.42984e-06
         461     1.39262     1.39298 8.44688e-06
         462     1.39262     1.39298 8.46357e-06
         463     1.39262     1.39298 8.47991e-06
         464     1.39262     1.39298 8.49636e-06
         465     1.39262     1.39298 8.51246e-06
         466     1.39262     1.39298 8.52869e-06
         467     1.39262     1.39297 8.54502e-06
         468     1.39262     1.39297 8.56102e-06
         469     1.39262     1.39297 8.57668e-06
         470     1.39261     1.39297 8.59246e-06
         471     1.39261     1.39297 8.60835e-06
         472     1.39261     1.39297 8.62436e-06
         473     1.39261     1.39297 8.64048e-06
         474     1.39261     1.39297 8.65583e-06
         475     1.39261     1.39297 8.67086e-06
         476     1.39261     1.39297 8.68558e-06
         477     1.39261     1.39297 8.69998e-06
         478     1.39261     1.39297 8.71451e-06
         479      1.3926     1.39297  8.7296e-06
         480      1.3926     1.39296 8.74437e-06
         481      1.3926     1.39296 8.75883e-06
         482      1.3926     1.39296   8.773e-06
         483      1.3926     1.39296 8.78686e-06
         484      1.3926     1.39296 8.80086e-06
         485      1.3926     1.39296 8.81456e-06
         486      1.3926     1.39296 8.82797e-06
         487      1.3926     1.39296  8.8407e-06
         488      1.3926     1.39296 8.85356e-06
         489      1.3926     1.39296 8.86655e-06
         490      1.3926     1.39296 8.87927e-06
         491      1.3926     1.39296 8.89172e-06
         492      1.3926     1.39296 8.90391e-06
         493      1.3926     1.39296 8.91583e-06
         494     1.39259     1.39295 8.92789e-06
         495     1.39259     1.39295 8.93969e-06
         496     1.39259     1.39295 8.95124e-06
         497     1.39259     1.39295 8.96293e-06
         498     1.39259     1.39295 8.97399e-06
         499     1.39259     1.39295  8.9848e-06
         500     1.39259     1.39295 8.99538e-06
         501     1.39259     1.39295 9.00572e-06
         502     1.39259     1.39295 9.01584e-06
         503     1.39259     1.39295 9.02573e-06
         504     1.39259     1.39295  9.0354e-06
         505     1.39259     1.39295 9.04485e-06
         506     1.39259     1.39295 9.05446e-06
         507     1.39259     1.39295 9.06384e-06
         508     1.39259     1.39294 9.07301e-06
         509     1.39258     1.39294  9.0827e-06
         510     1.39258     1.39294 9.09216e-06
         511     1.39258     1.39294 9.10178e-06
         512     1.39258     1.39294 9.11154e-06
         513     1.39257     1.39294  9.1218e-06
         514     1.39257     1.39294 9.13221e-06
         515     1.39257     1.39294 9.14239e-06
         516     1.39257     1.39294 9.15235e-06
         517     1.39257     1.39294 9.16245e-06
         518     1.39256     1.39294 9.17305e-06
         519     1.39256     1.39294 9.18342e-06
         520     1.39256     1.39294 9.19358e-06
         521     1.39256     1.39294 9.20352e-06
         522     1.39256     1.39293  9.2136e-06
         523     1.39256     1.39293 9.22416e-06
         524     1.39256     1.39293 9.23451e-06
         525     1.39255     1.39293 9.24499e-06
         526     1.39255     1.39293  9.2556e-06
         527     1.39255     1.39293   9.266e-06
         528     1.39255     1.39293 9.27618e-06
         529     1.39255     1.39293 9.28614e-06
         530     1.39255     1.39293  9.2959e-06
         531     1.39255     1.39293 9.30579e-06
         532     1.39255     1.39293 9.31547e-06
         533     1.39255     1.39293 9.32462e-06
         534     1.39255     1.39293 9.33357e-06
         535     1.39255     1.39293 9.34232e-06
         536     1.39255     1.39292 9.35089e-06
         537     1.39255     1.39292 9.35992e-06
         538     1.39254     1.39292 9.36976e-06
         539     1.39254     1.39292  9.3794e-06
         540     1.39254     1.39292 9.38883e-06
         541     1.39254     1.39292 9.39807e-06
         542     1.39254     1.39292 9.40712e-06
         543     1.39254     1.39292 9.41597e-06
         544     1.39254     1.39292 9.42464e-06
         545     1.39254     1.39292 9.43312e-06
         546     1.39254     1.39292 9.44142e-06
         547     1.39254     1.39292 9.44954e-06
         548     1.39254     1.39292 9.45779e-06
         549     1.39254     1.39292 9.46587e-06
         550     1.39254     1.39291 9.47377e-06
         551     1.39254     1.39291  9.4815e-06
         552     1.39254     1.39291 9.48906e-06
         553     1.39253     1.39291 9.49676e-06
         554     1.39254     1.39291 9.50398e-06
         555     1.39254     1.39291 9.51104e-06
         556     1.39253     1.39291 9.51824e-06
         557     1.39253     1.39291 9.52558e-06
         558     1.39253     1.39291 9.53276e-06
         559     1.39253     1.39291 9.53978e-06
         560     1.39253     1.39291 9.54694e-06
         561     1.39253     1.39291 9.55394e-06
         562     1.39253     1.39291 9.56107e-06
         563     1.39253     1.39291 9.56776e-06
         564     1.39253     1.39291 9.57429e-06
         565     1.39253      1.3929 9.58066e-06
         566     1.39253      1.3929 9.58689e-06
         567     1.39252      1.3929 9.59326e-06
         568     1.39252      1.3929 9.60007e-06
         569     1.39252      1.3929 9.60672e-06
         570     1.39252      1.3929 9.61322e-06
         571     1.39252      1.3929 9.61957e-06
         572     1.39251      1.3929 9.62636e-06
         573     1.39251      1.3929 9.63299e-06
         574     1.39251      1.3929 9.64005e-06
         575     1.39251      1.3929 9.64695e-06
         576     1.39251      1.3929  9.6537e-06
         577      1.3925      1.3929 9.66088e-06
         578      1.3925      1.3929 9.66791e-06
         579      1.3925     1.39289 9.67478e-06
         580      1.3925     1.39289  9.6815e-06
         581      1.3925     1.39289 9.68836e-06
         582      1.3925     1.39289 9.69507e-06
         583      1.3925     1.39289 9.70191e-06
         584      1.3925     1.39289 9.70889e-06
         585      1.3925     1.39289 9.71572e-06
         586     1.39249     1.39289 9.72268e-06
         587     1.39249     1.39289  9.7295e-06
         588     1.39249     1.39289 9.73616e-06
         589     1.39249     1.39289 9.74297e-06
         590     1.39249     1.39289 9.74962e-06
         591     1.39249     1.39289 9.75613e-06
         592     1.39249     1.39289 9.76278e-06
         593     1.39249     1.39289 9.76901e-06
         594     1.39249     1.39288  9.7751e-06
         595     1.39249     1.39288 9.78106e-06
         596     1.39249     1.39288 9.78688e-06
         597     1.39249     1.39288 9.79231e-06
         598      1.3925     1.39288 9.79734e-06
         599      1.3925     1.39288 9.80226e-06
         600      1.3925     1.39288 9.80705e-06
         601     1.39249     1.39288 9.81198e-06
         602     1.39249     1.39288 9.81679e-06
         603     1.39249     1.39288 9.82148e-06
         604     1.39249     1.39288 9.82605e-06
         605     1.39249     1.39288  9.8305e-06
         606     1.39249     1.39288  9.8351e-06
         607     1.39249     1.39288 9.83958e-06
         608     1.39249     1.39288 9.84394e-06
         609     1.39249     1.39288 9.84844e-06
         610     1.39249     1.39287 9.85258e-06
         611     1.39249     1.39287 9.85661e-06
         612     1.39249     1.39287 9.86053e-06
         613     1.39249     1.39287 9.86435e-06
         614     1.39249     1.39287 9.86805e-06
         615     1.39249     1.39287  9.8719e-06
         616     1.39249     1.39287 9.87564e-06
         617     1.39249     1.39287 9.87928e-06
         618     1.39248     1.39287  9.8833e-06
         619     1.39248     1.39287 9.88746e-06
         620     1.39248     1.39287 9.89175e-06
         621     1.39247     1.39287 9.89618e-06
         622     1.39247     1.39287  9.9005e-06
         623     1.39247     1.39287 9.90471e-06
         624     1.39247     1.39287 9.90905e-06
         625     1.39247     1.39287 9.91329e-06
         626     1.39247     1.39286 9.91742e-06
         627     1.39247     1.39286 9.92168e-06
         628     1.39247     1.39286 9.92584e-06
         629     1.39246     1.39286 9.93037e-06
         630     1.39246     1.39286  9.9348e-06
         631     1.39246     1.39286 9.93912e-06
         632     1.39246     1.39286 9.94356e-06
         633     1.39246     1.39286 9.94791e-06
         634     1.39246     1.39286 9.95262e-06
         635     1.39246     1.39286 9.95699e-06
         636     1.39246     1.39286 9.96125e-06
         637     1.39246     1.39286 9.96541e-06
         638     1.39245     1.39286 9.96993e-06
         639     1.39245     1.39286 9.97435e-06
         640     1.39245     1.39286 9.97867e-06
         641     1.39246     1.39285 9.98265e-06
         642     1.39245     1.39285 9.98653e-06
         643     1.39245     1.39285 9.99031e-06
         644     1.39245     1.39285 9.99399e-06
         645     1.39245     1.39285 9.99758e-06
         646     1.39245     1.39285 1.00013e-05
         647     1.39245     1.39285 1.00049e-05
         648     1.39245     1.39285 1.00087e-05
         649     1.39245     1.39285 1.00123e-05
         650     1.39245     1.39285 1.00159e-05
         651     1.39245     1.39285 1.00196e-05
         652     1.39245     1.39285 1.00232e-05
         653     1.39245     1.39285 1.00265e-05
         654     1.39245     1.39285 1.00297e-05
         655     1.39244     1.39285 1.00332e-05
         656     1.39244     1.39285 1.00369e-05
         657     1.39244     1.39285 1.00409e-05
         658     1.39243     1.39284 1.00451e-05
         659     1.39243     1.39284 1.00494e-05
         660     1.39243     1.39284 1.00536e-05
         661     1.39243     1.39284 1.00576e-05
         662     1.39243     1.39284 1.00616e-05
         663     1.39243     1.39284 1.00658e-05
         664     1.39243     1.39284 1.00698e-05
