#     BLOCK:   ACTUAL_P:     P_AVE:       ERROR:
       11552     2.20397     2.06214  0.00629793
       11553     2.20394     2.06215   0.0062974
       11554     2.20507     2.06217  0.00629687
       11555     2.20638     2.06218  0.00629633
       11556     2.20789     2.06219   0.0062958
       11557     2.20813      2.0622  0.00629527
       11558     2.20833     2.06222  0.00629474
       11559     2.20918     2.06223  0.00629421
       11560     2.20926     2.06224  0.00629367
       11561     2.20976     2.06226  0.00629314
       11562     2.20997     2.06227  0.00629261
       11563     2.21083     2.06228  0.00629208
       11564      2.2109     2.06229  0.00629155
       11565     2.21115     2.06231  0.00629102
       11566     2.21086     2.06232  0.00629049
       11567     2.21074     2.06233  0.00628996
       11568     2.21103     2.06235  0.00628943
       11569     2.21078     2.06236  0.00628889
       11570     2.21071     2.06237  0.00628836
       11571     2.21009     2.06238  0.00628783
       11572      2.2099      2.0624   0.0062873
       11573     2.20965     2.06241  0.00628677
       11574     2.20885     2.06242  0.00628624
       11575     2.20825     2.06243  0.00628571
       11576     2.20808     2.06245  0.00628518
       11577     2.20739     2.06246  0.00628465
       11578     2.20665     2.06247  0.00628412
       11579     2.20636     2.06248  0.00628359
       11580     2.20556      2.0625  0.00628306
       11581     2.20497     2.06251  0.00628253
       11582     2.20413     2.06252    0.006282
       11583     2.20327     2.06253  0.00628147
       11584     2.20265     2.06255  0.00628094
       11585     2.20155     2.06256  0.00628041
       11586     2.20045     2.06257  0.00627988
       11587     2.19961     2.06258  0.00627935
       11588     2.19831     2.06259  0.00627881
       11589     2.19727     2.06261  0.00627828
       11590     2.19627     2.06262  0.00627775
       11591     2.19579     2.06263  0.00627722
       11592     2.19512     2.06264  0.00627669
       11593     2.19427     2.06265  0.00627616
       11594     2.19371     2.06266  0.00627563
       11595     2.19346     2.06267   0.0062751
       11596     2.19305     2.06268  0.00627457
       11597     2.19272      2.0627  0.00627403
       11598     2.19247     2.06271   0.0062735
       11599     2.19231     2.06272  0.00627297
       11600     2.19225     2.06273  0.00627244
       11601     2.19205     2.06274  0.00627191
       11602     2.19219     2.06275  0.00627138
       11603     2.19221     2.06276  0.00627085
       11604     2.19235     2.06277  0.00627032
       11605     2.19284     2.06279  0.00626979
       11606      2.1937      2.0628  0.00626926
       11607     2.19468     2.06281  0.00626873
       11608     2.19532     2.06282   0.0062682
       11609     2.19656     2.06283  0.00626767
       11610     2.19794     2.06284  0.00626714
       11611     2.19946     2.06285  0.00626661
       11612     2.20112     2.06287  0.00626608
       11613     2.20243     2.06288  0.00626556
       11614     2.20437     2.06289  0.00626503
       11615     2.20596      2.0629   0.0062645
       11616     2.20794     2.06292  0.00626397
       11617     2.21006     2.06293  0.00626345
       11618     2.21184     2.06294  0.00626292
       11619     2.21448     2.06295   0.0062624
       11620     2.21653     2.06297  0.00626187
       11621     2.21896     2.06298  0.00626135
       11622     2.22225     2.06299  0.00626082
       11623     2.22494     2.06301   0.0062603
       11624       2.228     2.06302  0.00625978
       11625     2.23071     2.06304  0.00625926
       11626     2.23425     2.06305  0.00625873
       11627     2.23767     2.06307  0.00625821
       11628     2.24071     2.06308  0.00625769
       11629     2.24459      2.0631  0.00625718
       11630     2.24759     2.06311  0.00625666
       11631     2.25117     2.06313  0.00625614
       11632     2.25508     2.06315  0.00625563
       11633     2.25882     2.06316  0.00625511
       11634     2.26312     2.06318   0.0062546
       11635     2.26724      2.0632  0.00625408
       11636     2.27141     2.06322  0.00625357
       11637     2.27563     2.06323  0.00625306
       11638     2.27941     2.06325  0.00625255
       11639     2.28371     2.06327  0.00625204
       11640     2.28754     2.06329  0.00625153
       11641     2.29187     2.06331  0.00625103
       11642     2.29597     2.06333  0.00625052
       11643     2.30054     2.06335  0.00625002
       11644     2.30487     2.06337  0.00624952
       11645     2.30942     2.06339  0.00624902
       11646     2.31346     2.06341  0.00624852
       11647     2.31722     2.06344  0.00624802
       11648     2.32191     2.06346  0.00624752
       11649     2.32607     2.06348  0.00624703
       11650     2.33018      2.0635  0.00624653
       11651     2.33446     2.06353  0.00624604
       11652      2.3382     2.06355  0.00624555
       11653     2.34162     2.06357  0.00624506
       11654     2.34545      2.0636  0.00624457
       11655     2.34895     2.06362  0.00624408
       11656     2.35284     2.06365  0.00624359
       11657     2.35617     2.06367  0.00624311
       11658     2.35917      2.0637  0.00624262
       11659     2.36278     2.06372  0.00624214
       11660     2.36607     2.06375  0.00624166
       11661     2.36949     2.06378  0.00624118
       11662     2.37282      2.0638   0.0062407
       11663     2.37556     2.06383  0.00624022
       11664     2.37796     2.06386  0.00623975
       11665     2.38075     2.06388  0.00623927
       11666     2.38344     2.06391   0.0062388
       11667     2.38555     2.06394  0.00623832
       11668     2.38901     2.06397  0.00623785
       11669     2.39165     2.06399  0.00623738
       11670     2.39396     2.06402  0.00623691
       11671     2.39546     2.06405  0.00623644
       11672     2.39808     2.06408  0.00623597
       11673     2.39989     2.06411   0.0062355
       11674     2.40161     2.06414  0.00623503
       11675     2.40374     2.06417  0.00623457
       11676     2.40555     2.06419   0.0062341
       11677     2.40729     2.06422  0.00623364
       11678     2.40895     2.06425  0.00623317
       11679      2.4103     2.06428  0.00623271
       11680     2.41301     2.06431  0.00623225
       11681     2.41445     2.06434  0.00623179
       11682     2.41582     2.06437  0.00623133
       11683     2.41688      2.0644  0.00623087
       11684      2.4181     2.06443  0.00623041
       11685     2.41997     2.06446  0.00622995
       11686     2.42056     2.06449  0.00622949
       11687     2.42131     2.06453  0.00622903
       11688     2.42198     2.06456  0.00622857
       11689     2.42257     2.06459  0.00622812
       11690      2.4233     2.06462  0.00622766
       11691     2.42395     2.06465   0.0062272
       11692     2.42425     2.06468  0.00622674
       11693     2.42398     2.06471  0.00622629
       11694     2.42431     2.06474  0.00622583
       11695     2.42502     2.06477  0.00622538
       11696     2.42537      2.0648  0.00622492
       11697     2.42536     2.06483  0.00622446
       11698     2.42474     2.06486  0.00622401
       11699     2.42424     2.06489  0.00622355
       11700      2.4236     2.06492  0.00622309
       11701     2.42354     2.06496  0.00622264
       11702     2.42335     2.06499  0.00622218
       11703     2.42229     2.06502  0.00622173
       11704     2.42108     2.06505  0.00622127
       11705     2.41974     2.06508  0.00622081
       11706     2.41897     2.06511  0.00622035
       11707     2.41685     2.06514  0.00621989
       11708     2.41507     2.06517  0.00621943
       11709      2.4134      2.0652  0.00621897
       11710     2.41159     2.06523  0.00621851
       11711     2.40917     2.06526  0.00621805
       11712     2.40663     2.06529  0.00621759
       11713     2.40445     2.06531  0.00621713
       11714      2.4024     2.06534  0.00621666
       11715     2.40001     2.06537   0.0062162
       11716     2.39753      2.0654  0.00621573
       11717     2.39544     2.06543  0.00621526
       11718     2.39304     2.06546   0.0062148
       11719     2.39057     2.06548  0.00621433
       11720     2.38805     2.06551  0.00621386
       11721     2.38501     2.06554  0.00621339
       11722     2.38241     2.06557  0.00621292
       11723     2.37955     2.06559  0.00621245
       11724     2.37644     2.06562  0.00621197
       11725     2.37333     2.06565   0.0062115
       11726     2.37071     2.06567  0.00621102
       11727     2.36787      2.0657  0.00621055
       11728      2.3653     2.06572  0.00621007
       11729     2.36277     2.06575  0.00620959
       11730     2.36004     2.06577  0.00620911
       11731     2.35833      2.0658  0.00620863
       11732     2.35595     2.06582  0.00620815
       11733      2.3534     2.06585  0.00620767
       11734     2.35092     2.06587  0.00620719
       11735     2.34876      2.0659  0.00620671
       11736     2.34668     2.06592  0.00620623
       11737     2.34467     2.06594  0.00620574
       11738     2.34179     2.06597  0.00620526
       11739     2.33947     2.06599  0.00620477
       11740     2.33773     2.06601  0.00620429
       11741     2.33607     2.06604   0.0062038
       11742     2.33426     2.06606  0.00620332
       11743     2.33302     2.06608  0.00620283
       11744     2.33162      2.0661  0.00620234
       11745      2.3303     2.06613  0.00620186
       11746     2.32882     2.06615  0.00620137
       11747     2.32741     2.06617  0.00620088
       11748     2.32585     2.06619  0.00620039
       11749     2.32483     2.06622   0.0061999
       11750     2.32388     2.06624  0.00619941
       11751     2.32276     2.06626  0.00619892
       11752     2.32194     2.06628  0.00619844
       11753     2.32117      2.0663  0.00619795
       11754     2.32022     2.06632  0.00619746
       11755     2.32004     2.06635  0.00619697
       11756      2.3187     2.06637  0.00619648
       11757     2.31837     2.06639  0.00619599
       11758     2.31735     2.06641   0.0061955
       11759     2.31686     2.06643  0.00619501
       11760     2.31592     2.06645  0.00619452
       11761     2.31525     2.06647  0.00619403
       11762     2.31461     2.06649  0.00619353
       11763       2.314     2.06652  0.00619304
       11764     2.31341     2.06654  0.00619255
       11765     2.31333     2.06656  0.00619206
       11766      2.3128     2.06658  0.00619157
       11767     2.31229      2.0666  0.00619108
       11768      2.3118     2.06662  0.00619059
       11769     2.31133     2.06664   0.0061901
       11770     2.31113     2.06666  0.00618961
       11771      2.3107     2.06668  0.00618912
       11772     2.31078      2.0667  0.00618862
       11773     2.31089     2.06672  0.00618813
       11774     2.31078     2.06675  0.00618764
       11775     2.31069     2.06677  0.00618715
       11776     2.31015     2.06679  0.00618666
       11777     2.30988     2.06681  0.00618617
       11778     2.30989     2.06683  0.00618568
       11779      2.3092     2.06685  0.00618519
       11780     2.30903     2.06687   0.0061847
       11781     2.30866     2.06689  0.00618421
       11782     2.30784     2.06691  0.00618372
       11783     2.30778     2.06693  0.00618322
       11784     2.30777     2.06695  0.00618273
       11785     2.30805     2.06697  0.00618224
       11786     2.30837     2.06699  0.00618175
       11787      2.3085     2.06701  0.00618126
       11788     2.30892     2.06703  0.00618077
       11789     2.30891     2.06705  0.00618028
       11790     2.30895     2.06707  0.00617979
       11791     2.30954     2.06709   0.0061793
       11792     2.31017     2.06711  0.00617881
       11793     2.31063     2.06714  0.00617832
       11794     2.31115     2.06716  0.00617783
       11795     2.31196     2.06718  0.00617734
       11796      2.3126      2.0672  0.00617686
       11797     2.31353     2.06722  0.00617637
       11798     2.31429     2.06724  0.00617588
       11799     2.31534     2.06726  0.00617539
       11800     2.31646     2.06728   0.0061749
       11801     2.31739      2.0673  0.00617442
       11802     2.31862     2.06732  0.00617393
       11803     2.31966     2.06735  0.00617345
       11804     2.32123     2.06737  0.00617296
       11805     2.32238     2.06739  0.00617247
       11806     2.32382     2.06741  0.00617199
       11807     2.32506     2.06743  0.00617151
       11808     2.32658     2.06745  0.00617102
       11809     2.32767     2.06748  0.00617054
       11810     2.32903      2.0675  0.00617006
       11811     2.33066     2.06752  0.00616957
       11812     2.33208     2.06754  0.00616909
       11813     2.33376     2.06757  0.00616861
       11814     2.33449     2.06759  0.00616813
       11815     2.33596     2.06761  0.00616765
       11816      2.3372     2.06763  0.00616717
       11817     2.33819     2.06766  0.00616669
       11818     2.33967     2.06768  0.00616621
       11819     2.34137      2.0677  0.00616573
       11820     2.34233     2.06773  0.00616526
       11821     2.34399     2.06775  0.00616478
       11822     2.34489     2.06777   0.0061643
       11823     2.34625      2.0678  0.00616383
       11824     2.34755     2.06782  0.00616335
       11825     2.34881     2.06784  0.00616287
       11826     2.35024     2.06787   0.0061624
       11827     2.35162     2.06789  0.00616193
       11828     2.35316     2.06792  0.00616145
       11829     2.35414     2.06794  0.00616098
       11830     2.35503     2.06796   0.0061605
       11831     2.35607     2.06799  0.00616003
       11832     2.35653     2.06801  0.00615956
       11833     2.35785     2.06804  0.00615909
       11834     2.35786     2.06806  0.00615862
       11835     2.35871     2.06809  0.00615815
       11836     2.35944     2.06811  0.00615767
       11837     2.35884     2.06814   0.0061572
       11838     2.35858     2.06816  0.00615673
       11839     2.35868     2.06818  0.00615626
       11840     2.35815     2.06821  0.00615579
       11841     2.35796     2.06823  0.00615532
       11842     2.35811     2.06826  0.00615485
       11843     2.35739     2.06828  0.00615438
       11844     2.35677     2.06831   0.0061539
       11845     2.35575     2.06833  0.00615343
       11846     2.35483     2.06836  0.00615296
       11847     2.35376     2.06838  0.00615249
       11848     2.35255      2.0684  0.00615202
       11849     2.35071     2.06843  0.00615154
       11850     2.34897     2.06845  0.00615107
       11851     2.34734     2.06847   0.0061506
       11852     2.34485      2.0685  0.00615012
       11853     2.34247     2.06852  0.00614964
       11854     2.34045     2.06854  0.00614917
       11855     2.33855     2.06857  0.00614869
       11856     2.33606     2.06859  0.00614822
       11857     2.33298     2.06861  0.00614774
       11858      2.3298     2.06863  0.00614726
       11859      2.3275     2.06866  0.00614678
       11860     2.32464     2.06868   0.0061463
       11861     2.32267      2.0687  0.00614582
       11862     2.31919     2.06872  0.00614534
       11863     2.31639     2.06874  0.00614485
       11864     2.31354     2.06876  0.00614437
       11865      2.3109     2.06878  0.00614389
       11866     2.30753      2.0688   0.0061434
       11867     2.30389     2.06882  0.00614291
       11868      2.3005     2.06884  0.00614243
       11869     2.29737     2.06886  0.00614194
       11870     2.29401     2.06888  0.00614145
       11871     2.29117      2.0689  0.00614096
       11872     2.28837     2.06892  0.00614047
       11873     2.28563     2.06893  0.00613998
       11874     2.28271     2.06895  0.00613949
       11875     2.27962     2.06897    0.006139
       11876     2.27685     2.06899  0.00613851
       11877     2.27393     2.06901  0.00613802
       11878     2.27111     2.06902  0.00613752
       11879     2.26816     2.06904  0.00613703
       11880     2.26604     2.06906  0.00613654
       11881     2.26453     2.06907  0.00613604
       11882     2.26218     2.06909  0.00613555
       11883     2.25996      2.0691  0.00613505
       11884     2.25811     2.06912  0.00613456
       11885     2.25665     2.06914  0.00613406
       11886     2.25509     2.06915  0.00613356
       11887     2.25344     2.06917  0.00613307
       11888     2.25169     2.06918  0.00613257
       11889     2.25106      2.0692  0.00613207
       11890     2.25033     2.06921  0.00613158
       11891     2.24951     2.06923  0.00613108
       11892     2.24908     2.06924  0.00613058
       11893     2.24856     2.06926  0.00613009
       11894     2.24842     2.06927  0.00612959
       11895     2.24818     2.06929  0.00612909
       11896      2.2476      2.0693   0.0061286
       11897     2.24763     2.06932   0.0061281
       11898     2.24803     2.06933   0.0061276
       11899     2.24856     2.06935  0.00612711
       11900     2.24895     2.06936  0.00612661
       11901     2.24946     2.06938  0.00612611
       11902     2.25031     2.06939  0.00612562
       11903     2.25078     2.06941  0.00612512
       11904     2.25157     2.06942  0.00612463
       11905     2.25292     2.06944  0.00612413
       11906     2.25337     2.06946  0.00612364
       11907     2.25485     2.06947  0.00612314
       11908     2.25566     2.06949  0.00612265
       11909     2.25627      2.0695  0.00612215
       11910     2.25763     2.06952  0.00612166
       11911     2.25877     2.06953  0.00612117
       11912     2.25944     2.06955  0.00612067
       11913     2.26132     2.06957  0.00612018
       11914     2.26246     2.06958  0.00611969
       11915      2.2631      2.0696   0.0061192
       11916      2.2642     2.06961  0.00611871
       11917     2.26525     2.06963  0.00611821
       11918       2.266     2.06965  0.00611772
       11919     2.26694     2.06966  0.00611723
       11920     2.26805     2.06968  0.00611674
       11921     2.26883      2.0697  0.00611625
       11922     2.26976     2.06971  0.00611576
       11923     2.27034     2.06973  0.00611527
       11924     2.27009     2.06975  0.00611478
       11925     2.27044     2.06976  0.00611429
       11926      2.2709     2.06978   0.0061138
       11927     2.27122      2.0698  0.00611331
       11928     2.27139     2.06982  0.00611282
       11929     2.27116     2.06983  0.00611234
       11930     2.27101     2.06985  0.00611185
       11931      2.2702     2.06987  0.00611136
       11932     2.26825     2.06988  0.00611087
       11933     2.26683      2.0699  0.00611038
       11934     2.26547     2.06992  0.00610989
       11935     2.26415     2.06993   0.0061094
       11936     2.26263     2.06995  0.00610891
       11937     2.26139     2.06996  0.00610842
       11938     2.25994     2.06998  0.00610793
       11939     2.25732        2.07  0.00610743
       11940     2.25448     2.07001  0.00610694
       11941     2.25216     2.07003  0.00610645
       11942     2.24939     2.07004  0.00610596
       11943     2.24617     2.07006  0.00610546
       11944     2.24274     2.07007  0.00610497
       11945     2.23959     2.07008  0.00610447
       11946     2.23647      2.0701  0.00610398
       11947     2.23245     2.07011  0.00610348
       11948     2.22823     2.07013  0.00610299
       11949     2.22432     2.07014  0.00610249
       11950      2.2195     2.07015  0.00610199
       11951     2.21453     2.07016  0.00610149
       11952     2.20988     2.07017  0.00610099
       11953     2.20533     2.07019  0.00610049
       11954     2.20041      2.0702  0.00609999
       11955     2.19536     2.07021  0.00609949
       11956     2.19045     2.07022  0.00609899
       11957     2.18496     2.07023  0.00609849
       11958     2.18036     2.07024  0.00609798
       11959     2.17497     2.07024  0.00609748
       11960     2.16905     2.07025  0.00609698
       11961     2.16382     2.07026  0.00609647
       11962     2.15881     2.07027  0.00609597
       11963     2.15332     2.07028  0.00609546
       11964     2.14785     2.07028  0.00609496
       11965     2.14265     2.07029  0.00609445
       11966     2.13726     2.07029  0.00609394
       11967     2.13169      2.0703  0.00609344
       11968     2.12645      2.0703  0.00609293
       11969     2.12131     2.07031  0.00609242
       11970     2.11605     2.07031  0.00609191
       11971     2.11116     2.07031   0.0060914
       11972     2.10617     2.07032   0.0060909
       11973     2.10111     2.07032  0.00609039
       11974     2.09647     2.07032  0.00608988
       11975     2.09202     2.07032  0.00608937
       11976     2.08755     2.07033  0.00608886
       11977     2.08353     2.07033  0.00608836
       11978     2.07999     2.07033  0.00608785
       11979     2.07669     2.07033  0.00608734
       11980     2.07294     2.07033  0.00608683
       11981     2.07017     2.07033  0.00608632
       11982     2.06745     2.07033  0.00608581
       11983     2.06525     2.07033  0.00608531
       11984     2.06384     2.07033   0.0060848
       11985     2.06249     2.07033  0.00608429
       11986     2.06073     2.07033  0.00608378
       11987     2.06002     2.07032  0.00608328
       11988     2.05988     2.07032  0.00608277
       11989     2.05982     2.07032  0.00608226
       11990     2.05938     2.07032  0.00608175
       11991     2.05928     2.07032  0.00608125
       11992        2.06     2.07032  0.00608074
       11993     2.06179     2.07032  0.00608023
       11994      2.0632     2.07032  0.00607973
       11995     2.06519     2.07032  0.00607922
       11996     2.06825     2.07032  0.00607871
       11997     2.07069     2.07032  0.00607821
       11998     2.07371     2.07032   0.0060777
       11999     2.07658     2.07032  0.00607719
       12000     2.08002     2.07032  0.00607669
       12001     2.08403     2.07032  0.00607618
       12002     2.08836     2.07032  0.00607567
       12003     2.09301     2.07032  0.00607517
       12004       2.097     2.07033  0.00607466
       12005     2.10201     2.07033  0.00607416
       12006     2.10731     2.07033  0.00607365
       12007     2.11313     2.07034  0.00607315
       12008     2.11922     2.07034  0.00607264
       12009     2.12532     2.07034  0.00607214
       12010     2.13144     2.07035  0.00607164
       12011     2.13826     2.07036  0.00607113
       12012     2.14459     2.07036  0.00607063
       12013     2.15136     2.07037  0.00607013
       12014     2.15831     2.07038  0.00606963
       12015     2.16545     2.07038  0.00606913
       12016     2.17298     2.07039  0.00606863
       12017     2.18042      2.0704  0.00606813
       12018     2.18823     2.07041  0.00606763
       12019     2.19614     2.07042  0.00606714
       12020     2.20342     2.07043  0.00606664
       12021     2.21125     2.07044  0.00606615
       12022     2.21889     2.07046  0.00606566
       12023     2.22681     2.07047  0.00606517
       12024     2.23547     2.07048  0.00606468
       12025     2.24412      2.0705  0.00606419
       12026     2.25227     2.07051  0.00606371
       12027     2.26085     2.07053  0.00606322
       12028     2.26865     2.07055  0.00606274
       12029     2.27661     2.07056  0.00606226
       12030     2.28495     2.07058  0.00606178
       12031     2.29293      2.0706  0.00606131
       12032     2.30124     2.07062  0.00606083
       12033     2.30868     2.07064  0.00606036
       12034     2.31618     2.07066  0.00605989
       12035     2.32301     2.07068  0.00605943
       12036     2.32962      2.0707  0.00605896
       12037     2.33696     2.07072   0.0060585
       12038     2.34358     2.07075  0.00605804
       12039     2.34969     2.07077  0.00605758
       12040     2.35505     2.07079  0.00605712
       12041      2.3606     2.07082  0.00605667
       12042     2.36608     2.07084  0.00605621
       12043     2.37125     2.07087  0.00605576
       12044     2.37585     2.07089  0.00605531
       12045     2.37988     2.07092  0.00605486
       12046     2.38427     2.07094  0.00605442
       12047     2.38807     2.07097  0.00605397
       12048     2.39127       2.071  0.00605353
       12049     2.39434     2.07102  0.00605308
       12050     2.39654     2.07105  0.00605264
       12051     2.39861     2.07108   0.0060522
       12052     2.39981      2.0711  0.00605176
       12053     2.40087     2.07113  0.00605132
       12054     2.40129     2.07116  0.00605088
       12055     2.40205     2.07119  0.00605044
       12056     2.40217     2.07121     0.00605
       12057     2.40191     2.07124  0.00604956
       12058     2.40102     2.07127  0.00604912
       12059     2.40023      2.0713  0.00604868
       12060     2.39882     2.07132  0.00604824
       12061     2.39655     2.07135   0.0060478
       12062     2.39439     2.07138  0.00604736
       12063     2.39187      2.0714  0.00604691
       12064     2.38947     2.07143  0.00604647
       12065       2.386     2.07146  0.00604602
       12066     2.38219     2.07148  0.00604558
       12067     2.37876     2.07151  0.00604513
       12068     2.37453     2.07153  0.00604468
       12069     2.36974     2.07156  0.00604423
       12070     2.36417     2.07158  0.00604378
       12071     2.35878      2.0716  0.00604333
       12072     2.35359     2.07163  0.00604287
       12073     2.34764     2.07165  0.00604241
       12074     2.34095     2.07167  0.00604195
       12075     2.33425     2.07169  0.00604149
       12076     2.32779     2.07172  0.00604103
       12077     2.32159     2.07174  0.00604056
       12078     2.31421     2.07176   0.0060401
       12079     2.30736     2.07178  0.00603963
       12080     2.29983      2.0718  0.00603916
       12081     2.29165     2.07181  0.00603869
       12082     2.28475     2.07183  0.00603821
       12083     2.27697     2.07185  0.00603774
       12084     2.26906     2.07186  0.00603726
       12085     2.26103     2.07188  0.00603678
       12086     2.25241     2.07189   0.0060363
       12087     2.24393     2.07191  0.00603582
       12088     2.23513     2.07192  0.00603533
       12089      2.2265     2.07194  0.00603485
       12090     2.21805     2.07195  0.00603436
       12091     2.20957     2.07196  0.00603387
       12092     2.20106     2.07197  0.00603338
       12093     2.19229     2.07198  0.00603289
       12094       2.184     2.07199   0.0060324
       12095       2.175       2.072  0.00603191
       12096     2.16651     2.07201  0.00603141
       12097     2.15781     2.07201  0.00603092
       12098     2.14917     2.07202  0.00603042
       12099     2.14059     2.07202  0.00602993
       12100     2.13281     2.07203  0.00602943
       12101     2.12487     2.07203  0.00602893
       12102      2.1168     2.07204  0.00602844
       12103     2.10908     2.07204  0.00602794
       12104     2.10173     2.07204  0.00602744
       12105     2.09403     2.07204  0.00602694
       12106     2.08624     2.07205  0.00602645
       12107      2.0791     2.07205  0.00602595
       12108     2.07164     2.07205  0.00602545
       12109      2.0646     2.07205  0.00602495
       12110       2.058     2.07204  0.00602446
       12111     2.05208     2.07204  0.00602396
       12112     2.04565     2.07204  0.00602346
       12113     2.03944     2.07204  0.00602297
       12114      2.0337     2.07203  0.00602247
       12115     2.02796     2.07203  0.00602197
       12116     2.02319     2.07203  0.00602148
       12117     2.01723     2.07202  0.00602098
       12118     2.01202     2.07202  0.00602049
       12119     2.00707     2.07201  0.00601999
       12120     2.00288     2.07201   0.0060195
       12121      1.9985       2.072  0.00601901
       12122     1.99488     2.07199  0.00601851
       12123     1.99131     2.07199  0.00601802
       12124     1.98805     2.07198  0.00601753
       12125      1.9846     2.07197  0.00601704
       12126     1.98266     2.07197  0.00601654
       12127     1.98006     2.07196  0.00601605
       12128     1.97802     2.07195  0.00601556
       12129     1.97677     2.07194  0.00601507
       12130     1.97463     2.07193  0.00601458
       12131     1.97328     2.07193  0.00601409
       12132     1.97248     2.07192   0.0060136
       12133     1.97224     2.07191  0.00601311
       12134     1.97205      2.0719  0.00601262
       12135     1.97242     2.07189  0.00601213
       12136     1.97284     2.07189  0.00601164
       12137     1.97332     2.07188  0.00601115
       12138     1.97481     2.07187  0.00601066
       12139     1.97586     2.07186  0.00601017
       12140     1.97742     2.07185  0.00600968
       12141     1.97924     2.07185  0.00600919
       12142     1.98108     2.07184   0.0060087
       12143     1.98317     2.07183  0.00600821
       12144     1.98621     2.07182  0.00600772
       12145     1.98874     2.07182  0.00600723
       12146     1.99244     2.07181  0.00600674
       12147     1.99609      2.0718  0.00600625
       12148     1.99944      2.0718  0.00600575
       12149      2.0027     2.07179  0.00600526
       12150     2.00657     2.07179  0.00600477
       12151     2.01033     2.07178  0.00600428
       12152     2.01443     2.07178  0.00600379
       12153     2.01861     2.07177  0.00600329
       12154     2.02261     2.07177   0.0060028
       12155     2.02665     2.07177  0.00600231
       12156     2.03071     2.07176  0.00600182
       12157     2.03476     2.07176  0.00600132
       12158     2.03903     2.07176  0.00600083
       12159     2.04349     2.07175  0.00600034
       12160     2.04788     2.07175  0.00599984
       12161     2.05146     2.07175  0.00599935
       12162     2.05468     2.07175  0.00599886
       12163     2.05824     2.07175  0.00599836
       12164     2.06117     2.07175  0.00599787
       12165     2.06417     2.07175  0.00599738
       12166     2.06745     2.07175  0.00599689
       12167     2.07028     2.07175  0.00599639
       12168     2.07216     2.07175   0.0059959
       12169     2.07452     2.07175  0.00599541
       12170     2.07639     2.07175  0.00599491
       12171     2.07846     2.07175  0.00599442
       12172     2.08026     2.07175  0.00599393
       12173     2.08154     2.07175  0.00599344
       12174     2.08276     2.07175  0.00599294
       12175      2.0832     2.07175  0.00599245
       12176     2.08334     2.07175  0.00599196
       12177     2.08391     2.07175  0.00599147
       12178     2.08417     2.07175  0.00599098
       12179     2.08341     2.07175  0.00599048
       12180     2.08285     2.07176  0.00598999
       12181     2.08103     2.07176   0.0059895
       12182     2.07966     2.07176  0.00598901
       12183     2.07754     2.07176  0.00598852
       12184     2.07565     2.07176  0.00598803
       12185     2.07304     2.07176  0.00598754
       12186     2.07117     2.07176  0.00598704
       12187      2.0686     2.07176  0.00598655
       12188     2.06537     2.07176  0.00598606
       12189      2.0622     2.07176  0.00598557
       12190     2.05935     2.07176  0.00598508
       12191     2.05613     2.07175  0.00598459
       12192      2.0528     2.07175   0.0059841
       12193     2.04913     2.07175  0.00598361
       12194     2.04563     2.07175  0.00598312
       12195     2.04208     2.07175  0.00598263
       12196     2.03874     2.07174  0.00598214
       12197     2.03515     2.07174  0.00598165
       12198     2.03133     2.07174  0.00598116
       12199     2.02754     2.07173  0.00598067
       12200     2.02405     2.07173  0.00598018
       12201     2.02063     2.07173  0.00597969
       12202      2.0173     2.07172   0.0059792
       12203     2.01407     2.07172  0.00597871
       12204     2.01073     2.07171  0.00597823
       12205     2.00801     2.07171  0.00597774
       12206     2.00472      2.0717  0.00597725
       12207     2.00209     2.07169  0.00597677
       12208     1.99891     2.07169  0.00597628
       12209     1.99665     2.07168  0.00597579
       12210      1.9946     2.07168  0.00597531
       12211     1.99251     2.07167  0.00597482
       12212      1.9909     2.07166  0.00597433
       12213     1.98975     2.07166  0.00597385
       12214     1.98884     2.07165  0.00597336
       12215     1.98794     2.07164  0.00597288
       12216     1.98752     2.07164  0.00597239
       12217     1.98687     2.07163  0.00597191
       12218     1.98623     2.07162  0.00597142
       12219     1.98634     2.07162  0.00597094
       12220      1.9867     2.07161  0.00597046
       12221     1.98707      2.0716  0.00596997
       12222     1.98722     2.07159  0.00596949
       12223     1.98835     2.07159    0.005969
       12224     1.99021     2.07158  0.00596852
       12225     1.99209     2.07157  0.00596803
       12226      1.9942     2.07157  0.00596755
       12227     1.99632     2.07156  0.00596706
       12228     1.99795     2.07156  0.00596658
       12229     2.00102     2.07155  0.00596609
       12230     2.00407     2.07154  0.00596561
       12231     2.00662     2.07154  0.00596512
       12232     2.01011     2.07153  0.00596464
       12233     2.01332     2.07153  0.00596415
       12234     2.01745     2.07153  0.00596366
       12235     2.02129     2.07152  0.00596318
       12236     2.02555     2.07152  0.00596269
       12237     2.03022     2.07151  0.00596221
       12238     2.03459     2.07151  0.00596172
       12239     2.03935     2.07151  0.00596123
       12240     2.04449     2.07151  0.00596075
       12241     2.04978      2.0715  0.00596026
       12242     2.05495      2.0715  0.00595977
       12243     2.06024      2.0715  0.00595929
       12244     2.06565      2.0715   0.0059588
       12245     2.07067      2.0715  0.00595831
       12246      2.0765      2.0715  0.00595783
       12247     2.08193      2.0715  0.00595734
       12248     2.08768      2.0715  0.00595685
       12249     2.09397     2.07151  0.00595637
       12250     2.09958     2.07151  0.00595588
