#     BLOCK:   ACTUAL_KE:    KE_AVE:      ERROR:
        3138     1.62401      1.7279  0.00423214
        3139     1.62543     1.72787  0.00423092
        3140     1.62684     1.72784   0.0042297
        3141     1.62822     1.72781  0.00422847
        3142     1.62958     1.72778  0.00422724
        3143     1.63091     1.72774  0.00422601
        3144     1.63222     1.72771  0.00422477
        3145     1.63351     1.72768  0.00422353
        3146     1.63476     1.72765   0.0042223
        3147     1.63599     1.72763  0.00422105
        3148     1.63719      1.7276  0.00421981
        3149     1.63836     1.72757  0.00421857
        3150      1.6395     1.72754  0.00421732
        3151      1.6406     1.72751  0.00421607
        3152     1.64167     1.72749  0.00421482
        3153     1.64272     1.72746  0.00421357
        3154     1.64373     1.72743  0.00421232
        3155      1.6447     1.72741  0.00421106
        3156     1.64565     1.72738  0.00420981
        3157     1.64656     1.72735  0.00420855
        3158     1.64744     1.72733   0.0042073
        3159     1.64829      1.7273  0.00420604
        3160     1.64911     1.72728  0.00420478
        3161      1.6499     1.72725  0.00420352
        3162     1.65065     1.72723  0.00420226
        3163     1.65137     1.72721    0.004201
        3164     1.65207     1.72718  0.00419974
        3165     1.65273     1.72716  0.00419848
        3166     1.65336     1.72714  0.00419722
        3167     1.65397     1.72711  0.00419596
        3168     1.65455     1.72709   0.0041947
        3169      1.6551     1.72707  0.00419343
        3170     1.65562     1.72704  0.00419217
        3171     1.65613     1.72702  0.00419091
        3172     1.65661       1.727  0.00418965
        3173     1.65706     1.72698  0.00418839
        3174      1.6575     1.72696  0.00418712
        3175     1.65792     1.72693  0.00418586
        3176     1.65832     1.72691   0.0041846
        3177      1.6587     1.72689  0.00418334
        3178     1.65907     1.72687  0.00418207
        3179     1.65942     1.72685  0.00418081
        3180     1.65976     1.72683  0.00417955
        3181     1.66009     1.72681  0.00417829
        3182     1.66042     1.72679  0.00417703
        3183     1.66073     1.72677  0.00417577
        3184     1.66104     1.72674  0.00417451
        3185     1.66134     1.72672  0.00417325
        3186     1.66164      1.7267  0.00417199
        3187     1.66194     1.72668  0.00417073
        3188     1.66224     1.72666  0.00416947
        3189     1.66255     1.72664  0.00416821
        3190     1.66285     1.72662  0.00416695
        3191     1.66317      1.7266  0.00416569
        3192     1.66349     1.72658  0.00416443
        3193     1.66382     1.72656  0.00416318
        3194     1.66416     1.72654  0.00416192
        3195     1.66451     1.72652  0.00416066
        3196     1.66487     1.72651   0.0041594
        3197     1.66524     1.72649  0.00415815
        3198     1.66563     1.72647  0.00415689
        3199     1.66603     1.72645  0.00415563
        3200     1.66645     1.72643  0.00415438
        3201     1.66689     1.72641  0.00415312
        3202     1.66734     1.72639  0.00415187
        3203     1.66781     1.72637  0.00415061
        3204     1.66829     1.72636  0.00414935
        3205     1.66879     1.72634   0.0041481
        3206     1.66931     1.72632  0.00414684
        3207     1.66984      1.7263  0.00414559
        3208     1.67039     1.72629  0.00414433
        3209     1.67095     1.72627  0.00414308
        3210     1.67153     1.72625  0.00414182
        3211     1.67212     1.72623  0.00414056
        3212     1.67271     1.72622  0.00413931
        3213     1.67332      1.7262  0.00413805
        3214     1.67393     1.72618   0.0041368
        3215     1.67455     1.72617  0.00413554
        3216     1.67517     1.72615  0.00413429
        3217      1.6758     1.72614  0.00413303
        3218     1.67642     1.72612  0.00413178
        3219     1.67704     1.72611  0.00413052
        3220     1.67764     1.72609  0.00412927
        3221     1.67825     1.72608  0.00412801
        3222     1.67883     1.72606  0.00412675
        3223     1.67941     1.72605   0.0041255
        3224     1.67996     1.72603  0.00412424
        3225      1.6805     1.72602  0.00412299
        3226       1.681     1.72601  0.00412174
        3227     1.68149     1.72599  0.00412048
        3228     1.68194     1.72598  0.00411923
        3229     1.68235     1.72596  0.00411797
        3230     1.68273     1.72595  0.00411672
        3231     1.68308     1.72594  0.00411547
        3232     1.68338     1.72592  0.00411422
        3233     1.68363     1.72591  0.00411296
        3234     1.68383      1.7259  0.00411171
        3235     1.68399     1.72589  0.00411046
        3236     1.68409     1.72587  0.00410921
        3237     1.68413     1.72586  0.00410796
        3238     1.68411     1.72585  0.00410671
        3239     1.68403     1.72583  0.00410547
        3240     1.68389     1.72582  0.00410422
        3241     1.68369     1.72581  0.00410297
        3242     1.68342     1.72579  0.00410173
        3243     1.68308     1.72578  0.00410049
        3244     1.68267     1.72577  0.00409924
        3245      1.6822     1.72575    0.004098
        3246     1.68165     1.72574  0.00409676
        3247     1.68103     1.72573  0.00409552
        3248     1.68034     1.72571  0.00409429
        3249     1.67958      1.7257  0.00409305
        3250     1.67875     1.72568  0.00409182
        3251     1.67785     1.72567  0.00409059
        3252     1.67687     1.72566  0.00408936
        3253     1.67583     1.72564  0.00408813
        3254     1.67472     1.72562   0.0040869
        3255     1.67355     1.72561  0.00408568
        3256     1.67231     1.72559  0.00408445
        3257       1.671     1.72558  0.00408323
        3258     1.66964     1.72556  0.00408202
        3259     1.66821     1.72554   0.0040808
        3260     1.66673     1.72552  0.00407959
        3261     1.66519      1.7255  0.00407838
        3262     1.66361     1.72548  0.00407718
        3263     1.66197     1.72547  0.00407597
        3264     1.66029     1.72545  0.00407477
        3265     1.65856     1.72542  0.00407358
        3266     1.65679      1.7254  0.00407238
        3267     1.65499     1.72538  0.00407119
        3268     1.65316     1.72536  0.00407001
        3269      1.6513     1.72534  0.00406883
        3270     1.64941     1.72531  0.00406765
        3271     1.64751     1.72529  0.00406647
        3272     1.64558     1.72527   0.0040653
        3273     1.64364     1.72524  0.00406414
        3274      1.6417     1.72522  0.00406298
        3275     1.63974     1.72519  0.00406182
        3276     1.63779     1.72516  0.00406067
        3277     1.63583     1.72514  0.00405952
        3278     1.63389     1.72511  0.00405838
        3279     1.63195     1.72508  0.00405724
        3280     1.63003     1.72505  0.00405611
        3281     1.62813     1.72502  0.00405498
        3282     1.62624     1.72499  0.00405385
        3283     1.62439     1.72496  0.00405273
        3284     1.62256     1.72493  0.00405162
        3285     1.62076      1.7249  0.00405051
        3286       1.619     1.72487  0.00404941
        3287     1.61728     1.72483  0.00404831
        3288      1.6156      1.7248  0.00404721
        3289     1.61396     1.72477  0.00404612
        3290     1.61237     1.72473  0.00404504
        3291     1.61083      1.7247  0.00404395
        3292     1.60935     1.72466  0.00404288
        3293     1.60792     1.72463  0.00404181
        3294     1.60654     1.72459  0.00404074
        3295     1.60522     1.72455  0.00403967
        3296     1.60397     1.72452  0.00403861
        3297     1.60277     1.72448  0.00403756
        3298     1.60164     1.72444  0.00403651
        3299     1.60058     1.72441  0.00403546
        3300     1.59958     1.72437  0.00403441
        3301     1.59864     1.72433  0.00403337
        3302     1.59778     1.72429  0.00403233
        3303     1.59698     1.72425  0.00403129
        3304     1.59625     1.72421  0.00403026
        3305     1.59559     1.72418  0.00402923
        3306       1.595     1.72414   0.0040282
        3307     1.59448      1.7241  0.00402717
        3308     1.59402     1.72406  0.00402614
        3309     1.59364     1.72402  0.00402512
        3310     1.59332     1.72398   0.0040241
        3311     1.59306     1.72394  0.00402308
        3312     1.59288      1.7239  0.00402206
        3313     1.59275     1.72386  0.00402104
        3314      1.5927     1.72382  0.00402002
        3315      1.5927     1.72378    0.004019
        3316     1.59277     1.72374  0.00401798
        3317     1.59289      1.7237  0.00401697
        3318     1.59308     1.72366  0.00401595
        3319     1.59332     1.72362  0.00401493
        3320     1.59362     1.72358  0.00401391
        3321     1.59397     1.72355  0.00401289
        3322     1.59437     1.72351  0.00401187
        3323     1.59483     1.72347  0.00401085
        3324     1.59533     1.72343  0.00400983
        3325     1.59587     1.72339  0.00400881
        3326     1.59647     1.72335  0.00400779
        3327      1.5971     1.72331  0.00400676
        3328     1.59778     1.72328  0.00400573
        3329     1.59849     1.72324  0.00400471
        3330     1.59924      1.7232  0.00400368
        3331     1.60002     1.72317  0.00400265
        3332     1.60084     1.72313  0.00400161
        3333     1.60169     1.72309  0.00400058
        3334     1.60257     1.72306  0.00399954
        3335     1.60347     1.72302   0.0039985
        3336      1.6044     1.72298  0.00399746
        3337     1.60534     1.72295  0.00399642
        3338     1.60631     1.72291  0.00399538
        3339      1.6073     1.72288  0.00399433
        3340     1.60831     1.72285  0.00399328
        3341     1.60933     1.72281  0.00399223
        3342     1.61037     1.72278  0.00399118
        3343     1.61141     1.72274  0.00399012
        3344     1.61247     1.72271  0.00398906
        3345     1.61354     1.72268  0.00398801
        3346     1.61461     1.72265  0.00398694
        3347      1.6157     1.72261  0.00398588
        3348     1.61678     1.72258  0.00398482
        3349     1.61787     1.72255  0.00398375
        3350     1.61896     1.72252  0.00398268
        3351     1.62006     1.72249  0.00398161
        3352     1.62115     1.72246  0.00398054
        3353     1.62225     1.72243  0.00397946
        3354     1.62334      1.7224  0.00397838
        3355     1.62443     1.72237  0.00397731
        3356     1.62552     1.72234  0.00397623
        3357     1.62661     1.72231  0.00397514
        3358     1.62769     1.72229  0.00397406
        3359     1.62877     1.72226  0.00397297
        3360     1.62985     1.72223  0.00397189
        3361     1.63092      1.7222   0.0039708
        3362     1.63199     1.72218  0.00396971
        3363     1.63305     1.72215  0.00396861
        3364     1.63411     1.72212  0.00396752
        3365     1.63516      1.7221  0.00396643
        3366     1.63621     1.72207  0.00396533
        3367     1.63726     1.72205  0.00396423
        3368      1.6383     1.72202  0.00396313
        3369     1.63935       1.722  0.00396203
        3370     1.64039     1.72197  0.00396093
        3371     1.64143     1.72195  0.00395983
        3372     1.64247     1.72193  0.00395872
        3373     1.64351      1.7219  0.00395762
        3374     1.64455     1.72188  0.00395651
        3375      1.6456     1.72186   0.0039554
        3376     1.64665     1.72184   0.0039543
        3377      1.6477     1.72181  0.00395319
        3378     1.64877     1.72179  0.00395207
        3379     1.64984     1.72177  0.00395096
        3380     1.65093     1.72175  0.00394985
        3381     1.65202     1.72173  0.00394873
        3382     1.65313     1.72171  0.00394762
        3383     1.65426     1.72169   0.0039465
        3384      1.6554     1.72167  0.00394539
        3385     1.65657     1.72165  0.00394427
        3386     1.65775     1.72163  0.00394315
        3387     1.65896     1.72161  0.00394203
        3388     1.66019     1.72159   0.0039409
        3389     1.66144     1.72158  0.00393978
        3390     1.66273     1.72156  0.00393866
        3391     1.66404     1.72154  0.00393753
        3392     1.66538     1.72153  0.00393641
        3393     1.66675     1.72151  0.00393528
        3394     1.66816     1.72149  0.00393415
        3395      1.6696     1.72148  0.00393302
        3396     1.67108     1.72146  0.00393189
        3397     1.67259     1.72145  0.00393076
        3398     1.67413     1.72144  0.00392963
        3399     1.67572     1.72142   0.0039285
        3400     1.67734     1.72141  0.00392736
        3401     1.67899      1.7214  0.00392623
        3402     1.68068     1.72138  0.00392509
        3403     1.68241     1.72137  0.00392395
        3404     1.68417     1.72136  0.00392282
        3405     1.68597     1.72135  0.00392168
        3406     1.68779     1.72134  0.00392054
        3407     1.68965     1.72133   0.0039194
        3408     1.69154     1.72132  0.00391826
        3409     1.69345     1.72132  0.00391712
        3410     1.69538     1.72131  0.00391598
        3411     1.69734      1.7213  0.00391484
        3412     1.69932     1.72129  0.00391369
        3413     1.70131     1.72129  0.00391255
        3414     1.70331     1.72128  0.00391141
        3415     1.70533     1.72128  0.00391027
        3416     1.70735     1.72127  0.00390912
        3417     1.70938     1.72127  0.00390798
        3418     1.71141     1.72127  0.00390684
        3419     1.71343     1.72127   0.0039057
        3420     1.71545     1.72126  0.00390455
        3421     1.71746     1.72126  0.00390341
        3422     1.71945     1.72126  0.00390227
        3423     1.72142     1.72126  0.00390113
        3424     1.72337     1.72126  0.00389999
        3425      1.7253     1.72126  0.00389886
        3426      1.7272     1.72127  0.00389772
        3427     1.72907     1.72127  0.00389658
        3428     1.73091     1.72127  0.00389545
        3429     1.73271     1.72127  0.00389431
        3430     1.73446     1.72128  0.00389318
        3431     1.73618     1.72128  0.00389204
        3432     1.73784     1.72129  0.00389091
        3433     1.73946     1.72129  0.00388978
        3434     1.74103      1.7213  0.00388866
        3435     1.74255      1.7213  0.00388753
        3436     1.74401     1.72131   0.0038864
        3437     1.74541     1.72132  0.00388528
        3438     1.74676     1.72133  0.00388415
        3439     1.74804     1.72133  0.00388303
        3440     1.74927     1.72134  0.00388191
        3441     1.75043     1.72135  0.00388079
        3442     1.75153     1.72136  0.00387968
        3443     1.75256     1.72137  0.00387856
        3444     1.75353     1.72138  0.00387745
        3445     1.75443     1.72139  0.00387633
        3446     1.75527      1.7214  0.00387522
        3447     1.75604     1.72141  0.00387411
        3448     1.75674     1.72142    0.003873
        3449     1.75738     1.72143  0.00387189
        3450     1.75795     1.72144  0.00387078
        3451     1.75846     1.72145  0.00386967
        3452      1.7589     1.72146  0.00386857
        3453     1.75928     1.72147  0.00386746
        3454     1.75959     1.72148  0.00386636
        3455     1.75984     1.72149  0.00386526
        3456     1.76003      1.7215  0.00386415
        3457     1.76016     1.72151  0.00386305
        3458     1.76022     1.72153  0.00386195
        3459     1.76023     1.72154  0.00386085
        3460     1.76018     1.72155  0.00385975
        3461     1.76006     1.72156  0.00385865
        3462      1.7599     1.72157  0.00385755
        3463     1.75967     1.72158  0.00385646
        3464     1.75939     1.72159  0.00385536
        3465     1.75905      1.7216  0.00385426
        3466     1.75866     1.72161  0.00385316
        3467     1.75822     1.72162  0.00385207
        3468     1.75773     1.72164  0.00385097
        3469     1.75718     1.72165  0.00384987
        3470     1.75659     1.72166  0.00384878
        3471     1.75595     1.72167  0.00384768
        3472     1.75526     1.72167  0.00384658
        3473     1.75453     1.72168  0.00384549
        3474     1.75375     1.72169  0.00384439
        3475     1.75292      1.7217   0.0038433
        3476     1.75205     1.72171   0.0038422
        3477     1.75115     1.72172  0.00384111
        3478     1.75019     1.72173  0.00384001
        3479      1.7492     1.72174  0.00383891
        3480     1.74817     1.72174  0.00383782
        3481     1.74711     1.72175  0.00383672
        3482       1.746     1.72176  0.00383563
        3483     1.74486     1.72176  0.00383453
        3484     1.74368     1.72177  0.00383344
        3485     1.74247     1.72178  0.00383234
        3486     1.74122     1.72178  0.00383125
        3487     1.73994     1.72179  0.00383015
        3488     1.73863     1.72179  0.00382906
        3489     1.73729      1.7218  0.00382796
        3490     1.73591      1.7218  0.00382687
        3491     1.73451      1.7218  0.00382577
        3492     1.73308     1.72181  0.00382468
        3493     1.73162     1.72181  0.00382358
        3494     1.73013     1.72181  0.00382249
        3495     1.72861     1.72181   0.0038214
        3496     1.72707     1.72182   0.0038203
        3497      1.7255     1.72182  0.00381921
        3498     1.72391     1.72182  0.00381812
        3499     1.72229     1.72182  0.00381703
        3500     1.72065     1.72182  0.00381594
        3501     1.71899     1.72182  0.00381485
        3502      1.7173     1.72182  0.00381376
        3503      1.7156     1.72181  0.00381267
        3504     1.71387     1.72181  0.00381158
        3505     1.71212     1.72181   0.0038105
        3506     1.71035     1.72181  0.00380941
        3507     1.70857      1.7218  0.00380833
        3508     1.70677      1.7218  0.00380724
        3509     1.70495     1.72179  0.00380616
        3510     1.70311     1.72179  0.00380508
        3511     1.70126     1.72178    0.003804
        3512      1.6994     1.72178  0.00380292
        3513     1.69751     1.72177  0.00380185
        3514     1.69562     1.72176  0.00380077
        3515     1.69371     1.72175   0.0037997
        3516     1.69179     1.72174  0.00379863
        3517     1.68986     1.72174  0.00379756
        3518     1.68792     1.72173  0.00379649
        3519     1.68597     1.72172  0.00379543
        3520     1.68401      1.7217  0.00379436
        3521     1.68204     1.72169   0.0037933
        3522     1.68006     1.72168  0.00379224
        3523     1.67808     1.72167  0.00379119
        3524     1.67609     1.72166  0.00379013
        3525     1.67409     1.72164  0.00378908
        3526     1.67209     1.72163  0.00378804
        3527     1.67009     1.72161  0.00378699
        3528     1.66808      1.7216  0.00378595
        3529     1.66607     1.72158  0.00378491
        3530     1.66406     1.72157  0.00378387
        3531     1.66204     1.72155  0.00378283
        3532     1.66003     1.72153   0.0037818
        3533     1.65801     1.72151  0.00378078
        3534       1.656      1.7215  0.00377975
        3535     1.65398     1.72148  0.00377873
        3536     1.65197     1.72146  0.00377771
        3537     1.64996     1.72144   0.0037767
        3538     1.64796     1.72142  0.00377569
        3539     1.64596      1.7214  0.00377468
        3540     1.64396     1.72137  0.00377368
        3541     1.64197     1.72135  0.00377268
        3542     1.63999     1.72133  0.00377169
        3543     1.63801      1.7213  0.00377069
        3544     1.63605     1.72128  0.00376971
        3545     1.63409     1.72126  0.00376872
        3546     1.63214     1.72123  0.00376774
        3547     1.63021      1.7212  0.00376677
        3548     1.62829     1.72118   0.0037658
        3549     1.62638     1.72115  0.00376483
        3550     1.62448     1.72112  0.00376387
        3551      1.6226      1.7211  0.00376291
        3552     1.62073     1.72107  0.00376196
        3553     1.61888     1.72104  0.00376101
        3554     1.61705     1.72101  0.00376007
        3555     1.61524     1.72098  0.00375913
        3556     1.61345     1.72095  0.00375819
        3557     1.61168     1.72092  0.00375726
        3558     1.60993     1.72089  0.00375633
        3559     1.60821     1.72086  0.00375541
        3560     1.60651     1.72083  0.00375449
        3561     1.60484     1.72079  0.00375358
        3562     1.60319     1.72076  0.00375267
        3563     1.60157     1.72073  0.00375177
        3564     1.59998     1.72069  0.00375087
        3565     1.59842     1.72066  0.00374997
        3566      1.5969     1.72062  0.00374908
        3567      1.5954     1.72059   0.0037482
        3568     1.59395     1.72055  0.00374731
        3569     1.59253     1.72052  0.00374643
        3570     1.59114     1.72048  0.00374556
        3571      1.5898     1.72044  0.00374469
        3572     1.58849     1.72041  0.00374382
        3573     1.58723     1.72037  0.00374296
        3574     1.58601     1.72033   0.0037421
        3575     1.58483     1.72029  0.00374125
        3576      1.5837     1.72026   0.0037404
        3577     1.58261     1.72022  0.00373955
        3578     1.58158     1.72018  0.00373871
        3579     1.58059     1.72014  0.00373786
        3580     1.57965      1.7201  0.00373703
        3581     1.57877     1.72006  0.00373619
        3582     1.57793     1.72002  0.00373536
        3583     1.57715     1.71998  0.00373453
        3584     1.57642     1.71994   0.0037337
        3585     1.57575      1.7199  0.00373288
        3586     1.57513     1.71986  0.00373205
        3587     1.57457     1.71982  0.00373123
        3588     1.57406     1.71978  0.00373041
        3589     1.57361     1.71974   0.0037296
        3590     1.57322      1.7197  0.00372878
        3591     1.57289     1.71966  0.00372797
        3592     1.57261     1.71962  0.00372715
        3593     1.57239     1.71958  0.00372634
        3594     1.57223     1.71953  0.00372553
        3595     1.57213     1.71949  0.00372472
        3596     1.57208     1.71945  0.00372391
        3597     1.57209     1.71941   0.0037231
        3598     1.57215     1.71937  0.00372229
        3599     1.57227     1.71933  0.00372148
        3600     1.57244     1.71929  0.00372067
        3601     1.57267     1.71925  0.00371986
        3602     1.57294     1.71921  0.00371905
        3603     1.57327     1.71917  0.00371824
        3604     1.57365     1.71913  0.00371742
        3605     1.57408     1.71909  0.00371661
        3606     1.57456     1.71905   0.0037158
        3607     1.57508     1.71901  0.00371498
        3608     1.57565     1.71897  0.00371416
        3609     1.57626     1.71893  0.00371335
        3610     1.57691     1.71889  0.00371253
        3611      1.5776     1.71885   0.0037117
        3612     1.57832     1.71881  0.00371088
        3613     1.57909     1.71877  0.00371005
        3614     1.57988     1.71873  0.00370923
        3615     1.58071     1.71869   0.0037084
        3616     1.58157     1.71866  0.00370757
        3617     1.58245     1.71862  0.00370673
        3618     1.58336     1.71858   0.0037059
        3619     1.58429     1.71854  0.00370506
        3620     1.58524     1.71851  0.00370422
        3621     1.58622     1.71847  0.00370337
        3622     1.58721     1.71843  0.00370253
        3623     1.58821      1.7184  0.00370168
        3624     1.58923     1.71836  0.00370083
        3625     1.59025     1.71833  0.00369998
        3626     1.59129     1.71829  0.00369912
        3627     1.59233     1.71826  0.00369827
        3628     1.59338     1.71822  0.00369741
        3629     1.59442     1.71819  0.00369655
        3630     1.59547     1.71816  0.00369568
        3631     1.59652     1.71812  0.00369482
        3632     1.59756     1.71809  0.00369395
        3633      1.5986     1.71806  0.00369308
        3634     1.59964     1.71802  0.00369221
        3635     1.60066     1.71799  0.00369133
        3636     1.60168     1.71796  0.00369045
        3637     1.60269     1.71793  0.00368958
        3638     1.60368      1.7179   0.0036887
        3639     1.60466     1.71787  0.00368781
        3640     1.60563     1.71783  0.00368693
        3641     1.60658      1.7178  0.00368604
        3642     1.60752     1.71777  0.00368516
        3643     1.60843     1.71774  0.00368427
        3644     1.60933     1.71771  0.00368338
        3645     1.61021     1.71768  0.00368248
        3646     1.61107     1.71765  0.00368159
        3647     1.61191     1.71763  0.00368069
        3648     1.61273      1.7176   0.0036798
        3649     1.61352     1.71757   0.0036789
        3650      1.6143     1.71754    0.003678
        3651     1.61505     1.71751   0.0036771
        3652     1.61578     1.71748   0.0036762
        3653     1.61648     1.71746   0.0036753
        3654     1.61717     1.71743  0.00367439
        3655     1.61783      1.7174  0.00367349
        3656     1.61847     1.71737  0.00367258
        3657     1.61908     1.71735  0.00367168
        3658     1.61968     1.71732  0.00367077
        3659     1.62025     1.71729  0.00366986
        3660      1.6208     1.71727  0.00366896
        3661     1.62133     1.71724  0.00366805
        3662     1.62184     1.71722  0.00366714
        3663     1.62233     1.71719  0.00366623
        3664      1.6228     1.71716  0.00366532
        3665     1.62326     1.71714  0.00366441
        3666      1.6237     1.71711   0.0036635
        3667     1.62412     1.71709  0.00366259
        3668     1.62453     1.71706  0.00366167
        3669     1.62492     1.71704  0.00366076
        3670     1.62531     1.71701  0.00365985
        3671     1.62568     1.71699  0.00365894
        3672     1.62605     1.71696  0.00365802
        3673     1.62641     1.71694  0.00365711
        3674     1.62677     1.71691   0.0036562
        3675     1.62712     1.71689  0.00365529
        3676     1.62747     1.71687  0.00365437
        3677     1.62783     1.71684  0.00365346
        3678     1.62819     1.71682  0.00365254
        3679     1.62855     1.71679  0.00365163
        3680     1.62893     1.71677  0.00365072
        3681     1.62932     1.71675   0.0036498
        3682     1.62972     1.71672  0.00364889
        3683     1.63014      1.7167  0.00364797
        3684     1.63057     1.71667  0.00364706
        3685     1.63103     1.71665  0.00364614
        3686     1.63152     1.71663  0.00364522
        3687     1.63203     1.71661  0.00364431
        3688     1.63257     1.71658  0.00364339
        3689     1.63315     1.71656  0.00364247
        3690     1.63377     1.71654  0.00364156
        3691     1.63443     1.71652  0.00364064
        3692     1.63513     1.71649  0.00363972
        3693     1.63587     1.71647   0.0036388
        3694     1.63667     1.71645  0.00363788
        3695     1.63751     1.71643  0.00363696
        3696     1.63841     1.71641  0.00363603
        3697     1.63936     1.71639  0.00363511
        3698     1.64038     1.71637  0.00363418
        3699     1.64145     1.71635  0.00363326
        3700     1.64259     1.71633  0.00363233
        3701     1.64379     1.71631   0.0036314
        3702     1.64506     1.71629  0.00363047
        3703      1.6464     1.71627  0.00362954
        3704      1.6478     1.71625  0.00362861
        3705     1.64928     1.71623  0.00362767
        3706     1.65082     1.71621  0.00362674
        3707     1.65243      1.7162   0.0036258
        3708     1.65411     1.71618  0.00362486
        3709     1.65586     1.71616  0.00362392
        3710     1.65769     1.71615  0.00362298
        3711     1.65957     1.71613  0.00362203
        3712     1.66153     1.71612  0.00362109
        3713     1.66355      1.7161  0.00362014
        3714     1.66563     1.71609  0.00361919
        3715     1.66778     1.71608  0.00361824
        3716     1.66999     1.71606  0.00361729
        3717     1.67225     1.71605  0.00361633
        3718     1.67457     1.71604  0.00361538
        3719     1.67694     1.71603  0.00361442
        3720     1.67936     1.71602  0.00361346
        3721     1.68182     1.71601   0.0036125
        3722     1.68433       1.716  0.00361154
        3723     1.68686       1.716  0.00361058
        3724     1.68944     1.71599  0.00360962
        3725     1.69204     1.71598  0.00360866
        3726     1.69467     1.71598  0.00360769
        3727     1.69731     1.71597  0.00360673
        3728     1.69998     1.71597  0.00360576
        3729     1.70265     1.71596   0.0036048
        3730     1.70534     1.71596  0.00360383
        3731     1.70803     1.71596  0.00360287
        3732     1.71072     1.71596   0.0036019
        3733     1.71341     1.71596  0.00360094
        3734     1.71609     1.71596  0.00359997
        3735     1.71875     1.71596  0.00359901
        3736      1.7214     1.71596  0.00359805
        3737     1.72403     1.71596  0.00359708
        3738     1.72663     1.71596  0.00359612
        3739      1.7292     1.71597  0.00359516
        3740     1.73174     1.71597   0.0035942
        3741     1.73424     1.71598  0.00359325
        3742      1.7367     1.71598  0.00359229
        3743     1.73912     1.71599  0.00359134
        3744     1.74149       1.716  0.00359038
        3745     1.74381       1.716  0.00358943
        3746     1.74608     1.71601  0.00358848
        3747     1.74829     1.71602  0.00358753
        3748     1.75045     1.71603  0.00358659
        3749     1.75255     1.71604  0.00358565
        3750     1.75458     1.71605   0.0035847
        3751     1.75654     1.71606  0.00358377
        3752     1.75844     1.71607  0.00358283
        3753     1.76027     1.71608  0.00358189
        3754     1.76203     1.71609  0.00358096
        3755     1.76371     1.71611  0.00358003
        3756     1.76532     1.71612   0.0035791
        3757     1.76685     1.71613  0.00357817
        3758      1.7683     1.71615  0.00357725
        3759     1.76968     1.71616  0.00357632
        3760     1.77097     1.71618   0.0035754
        3761     1.77218     1.71619  0.00357448
        3762     1.77331     1.71621  0.00357356
        3763     1.77435     1.71622  0.00357265
        3764     1.77531     1.71624  0.00357173
        3765     1.77618     1.71625  0.00357082
        3766     1.77697     1.71627  0.00356991
        3767     1.77766     1.71629    0.003569
        3768     1.77827      1.7163  0.00356809
        3769      1.7788     1.71632  0.00356718
        3770     1.77924     1.71634  0.00356627
        3771     1.77958     1.71635  0.00356537
        3772     1.77985     1.71637  0.00356446
        3773     1.78002     1.71639  0.00356356
        3774     1.78011      1.7164  0.00356265
        3775     1.78011     1.71642  0.00356175
        3776     1.78003     1.71644  0.00356085
        3777     1.77987     1.71645  0.00355994
        3778     1.77962     1.71647  0.00355904
        3779     1.77929     1.71649  0.00355814
        3780     1.77888      1.7165  0.00355723
        3781     1.77839     1.71652  0.00355633
        3782     1.77783     1.71654  0.00355543
        3783     1.77719     1.71655  0.00355452
        3784     1.77648     1.71657  0.00355362
        3785      1.7757     1.71658  0.00355271
        3786     1.77485      1.7166  0.00355181
        3787     1.77394     1.71661   0.0035509
        3788     1.77296     1.71663     0.00355
        3789     1.77193     1.71664  0.00354909
        3790     1.77085     1.71666  0.00354818
        3791     1.76971     1.71667  0.00354727
        3792     1.76852     1.71669  0.00354637
        3793     1.76729      1.7167  0.00354546
        3794     1.76602     1.71671  0.00354454
        3795     1.76471     1.71672  0.00354363
        3796     1.76337     1.71674  0.00354272
        3797       1.762     1.71675  0.00354181
        3798     1.76061     1.71676  0.00354089
        3799     1.75919     1.71677  0.00353998
        3800     1.75775     1.71678  0.00353906
        3801     1.75631     1.71679  0.00353815
        3802     1.75485      1.7168  0.00353723
        3803     1.75338     1.71681  0.00353632
        3804     1.75192     1.71682   0.0035354
        3805     1.75045     1.71683  0.00353448
        3806     1.74899     1.71684  0.00353356
        3807     1.74753     1.71685  0.00353264
        3808     1.74609     1.71685  0.00353172
        3809     1.74466     1.71686   0.0035308
        3810     1.74325     1.71687  0.00352988
        3811     1.74186     1.71688  0.00352896
        3812     1.74049     1.71688  0.00352804
        3813     1.73914     1.71689  0.00352712
        3814     1.73782     1.71689   0.0035262
        3815     1.73653      1.7169  0.00352528
        3816     1.73527      1.7169  0.00352436
        3817     1.73403     1.71691  0.00352344
        3818     1.73283     1.71691  0.00352252
        3819     1.73166     1.71692   0.0035216
        3820     1.73053     1.71692  0.00352068
        3821     1.72943     1.71692  0.00351976
        3822     1.72836     1.71693  0.00351884
        3823     1.72733     1.71693  0.00351792
        3824     1.72633     1.71693    0.003517
        3825     1.72536     1.71693  0.00351608
        3826     1.72442     1.71693  0.00351516
        3827     1.72352     1.71694  0.00351425
        3828     1.72264     1.71694  0.00351333
        3829     1.72179     1.71694  0.00351241
        3830     1.72097     1.71694  0.00351149
        3831     1.72017     1.71694  0.00351058
        3832     1.71939     1.71694  0.00350966
        3833     1.71864     1.71694  0.00350875
        3834     1.71791     1.71694  0.00350783
        3835     1.71719     1.71694  0.00350692
        3836      1.7165     1.71694    0.003506
