#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
       10790    -3.34426    -3.34844 3.13988e-05
       10791    -3.34446    -3.34844  3.1398e-05
       10792    -3.34421    -3.34843 3.13976e-05
       10793    -3.34441    -3.34843 3.13969e-05
       10794    -3.34447    -3.34843 3.13961e-05
       10795    -3.34452    -3.34843 3.13953e-05
       10796    -3.34443    -3.34843 3.13946e-05
       10797    -3.34434    -3.34843  3.1394e-05
       10798     -3.3444    -3.34843 3.13933e-05
       10799    -3.34476    -3.34843 3.13922e-05
       10800    -3.34467    -3.34843 3.13912e-05
       10801    -3.34489    -3.34843   3.139e-05
       10802    -3.34495    -3.34843 3.13888e-05
       10803    -3.34486    -3.34843 3.13876e-05
       10804    -3.34462    -3.34843 3.13867e-05
       10805    -3.34483    -3.34843 3.13856e-05
       10806    -3.34505    -3.34843 3.13842e-05
       10807    -3.34511    -3.34843 3.13828e-05
       10808    -3.34533    -3.34843 3.13812e-05
       10809    -3.34554    -3.34843 3.13795e-05
       10810     -3.3459    -3.34843 3.13774e-05
       10811    -3.34566    -3.34843 3.13756e-05
       10812    -3.34557    -3.34843 3.13738e-05
       10813    -3.34594    -3.34843 3.13717e-05
       10814      -3.346    -3.34843 3.13696e-05
       10815    -3.34575    -3.34843 3.13677e-05
       10816    -3.34581    -3.34843 3.13657e-05
       10817    -3.34572    -3.34843 3.13638e-05
       10818    -3.34562    -3.34843  3.1362e-05
       10819    -3.34583    -3.34843   3.136e-05
       10820    -3.34588    -3.34843  3.1358e-05
       10821    -3.34564    -3.34843 3.13562e-05
       10822    -3.34539    -3.34843 3.13545e-05
       10823    -3.34559    -3.34843 3.13527e-05
       10824     -3.3461    -3.34843 3.13506e-05
       10825      -3.346    -3.34843 3.13485e-05
       10826    -3.34575    -3.34842 3.13466e-05
       10827    -3.34565    -3.34842 3.13447e-05
       10828     -3.3457    -3.34842 3.13428e-05
       10829    -3.34515    -3.34842 3.13414e-05
       10830    -3.34504    -3.34842   3.134e-05
       10831    -3.34509    -3.34842 3.13387e-05
       10832    -3.34499    -3.34842 3.13374e-05
       10833    -3.34504    -3.34842  3.1336e-05
       10834    -3.34478    -3.34842 3.13349e-05
       10835    -3.34483    -3.34842 3.13338e-05
       10836    -3.34487    -3.34842 3.13326e-05
       10837    -3.34492    -3.34842 3.13314e-05
       10838    -3.34496    -3.34842 3.13301e-05
       10839      -3.345    -3.34842 3.13288e-05
       10840    -3.34535    -3.34842 3.13272e-05
       10841    -3.34539    -3.34842 3.13256e-05
       10842    -3.34543    -3.34842 3.13239e-05
       10843    -3.34531    -3.34842 3.13224e-05
       10844    -3.34565    -3.34842 3.13205e-05
       10845    -3.34568    -3.34842 3.13186e-05
       10846    -3.34587    -3.34842 3.13166e-05
       10847    -3.34575    -3.34842 3.13147e-05
       10848    -3.34548    -3.34842  3.1313e-05
       10849    -3.34565    -3.34842 3.13111e-05
       10850    -3.34553    -3.34842 3.13094e-05
       10851     -3.3457    -3.34842 3.13075e-05
       10852    -3.34542    -3.34842 3.13058e-05
       10853    -3.34544    -3.34842 3.13042e-05
       10854    -3.34545    -3.34842 3.13025e-05
       10855    -3.34547    -3.34842 3.13008e-05
       10856    -3.34532    -3.34842 3.12992e-05
       10857    -3.34563    -3.34842 3.12973e-05
       10858    -3.34579    -3.34842 3.12954e-05
       10859    -3.34579    -3.34842 3.12934e-05
       10860    -3.34594    -3.34842 3.12914e-05
       10861    -3.34593    -3.34842 3.12893e-05
       10862    -3.34562    -3.34841 3.12875e-05
       10863    -3.34561    -3.34841 3.12857e-05
       10864    -3.34559    -3.34841 3.12839e-05
       10865    -3.34572    -3.34841  3.1282e-05
       10866    -3.34631    -3.34841 3.12797e-05
       10867    -3.34628    -3.34841 3.12775e-05
       10868     -3.3461    -3.34841 3.12753e-05
       10869    -3.34606    -3.34841 3.12732e-05
       10870    -3.34587    -3.34841 3.12712e-05
       10871    -3.34598    -3.34841 3.12691e-05
       10872    -3.34578    -3.34841 3.12672e-05
       10873    -3.34573    -3.34841 3.12653e-05
       10874    -3.34568    -3.34841 3.12634e-05
       10875    -3.34547    -3.34841 3.12617e-05
       10876    -3.34571    -3.34841 3.12598e-05
       10877    -3.34535    -3.34841 3.12582e-05
       10878    -3.34513    -3.34841 3.12568e-05
       10879    -3.34521    -3.34841 3.12553e-05
       10880    -3.34529    -3.34841 3.12537e-05
       10881    -3.34507    -3.34841 3.12524e-05
       10882    -3.34499    -3.34841 3.12511e-05
       10883     -3.3449    -3.34841 3.12499e-05
       10884    -3.34467    -3.34841 3.12489e-05
       10885    -3.34458    -3.34841  3.1248e-05
       10886    -3.34434    -3.34841 3.12474e-05
       10887     -3.3444    -3.34841 3.12467e-05
       10888    -3.34415    -3.34841 3.12462e-05
       10889    -3.34391    -3.34841 3.12461e-05
       10890    -3.34396    -3.34841 3.12459e-05
       10891    -3.34432    -3.34841 3.12453e-05
       10892    -3.34452    -3.34841 3.12444e-05
       10893    -3.34441    -3.34841 3.12437e-05
       10894    -3.34416    -3.34841 3.12433e-05
       10895     -3.3439     -3.3484 3.12432e-05
       10896    -3.34395     -3.3484  3.1243e-05
       10897    -3.34385     -3.3484 3.12429e-05
       10898    -3.34389     -3.3484 3.12428e-05
       10899    -3.34394     -3.3484 3.12426e-05
       10900    -3.34383     -3.3484 3.12425e-05
       10901    -3.34387     -3.3484 3.12424e-05
       10902    -3.34377     -3.3484 3.12425e-05
       10903    -3.34351     -3.3484 3.12428e-05
       10904     -3.3437     -3.3484 3.12429e-05
       10905    -3.34345     -3.3484 3.12434e-05
       10906    -3.34319     -3.3484 3.12442e-05
       10907    -3.34308     -3.3484 3.12451e-05
       10908    -3.34268     -3.3484 3.12466e-05
       10909    -3.34273     -3.3484 3.12481e-05
       10910    -3.34278     -3.3484 3.12495e-05
       10911    -3.34253     -3.3484 3.12513e-05
       10912    -3.34243     -3.3484 3.12532e-05
       10913    -3.34279     -3.3484 3.12545e-05
       10914    -3.34285     -3.3484 3.12558e-05
       10915    -3.34321     -3.3484 3.12566e-05
       10916    -3.34297     -3.3484 3.12576e-05
       10917    -3.34318    -3.34839 3.12584e-05
       10918     -3.3431    -3.34839 3.12593e-05
       10919    -3.34347    -3.34839 3.12597e-05
       10920    -3.34385    -3.34839 3.12596e-05
       10921    -3.34362    -3.34839 3.12598e-05
       10922    -3.34385    -3.34839 3.12597e-05
       10923    -3.34379    -3.34839 3.12597e-05
       10924    -3.34402    -3.34839 3.12594e-05
       10925    -3.34396    -3.34839 3.12592e-05
       10926    -3.34391    -3.34839  3.1259e-05
       10927    -3.34385    -3.34839 3.12589e-05
       10928     -3.3438    -3.34839 3.12588e-05
       10929    -3.34376    -3.34839 3.12589e-05
       10930    -3.34387    -3.34839 3.12587e-05
       10931    -3.34353    -3.34839  3.1259e-05
       10932     -3.3438    -3.34839  3.1259e-05
       10933    -3.34377    -3.34839  3.1259e-05
       10934    -3.34374    -3.34839  3.1259e-05
       10935    -3.34357    -3.34839 3.12593e-05
       10936    -3.34385    -3.34839 3.12592e-05
       10937    -3.34384    -3.34839 3.12591e-05
       10938    -3.34398    -3.34839 3.12588e-05
       10939    -3.34428    -3.34839 3.12582e-05
       10940    -3.34443    -3.34838 3.12574e-05
       10941    -3.34443    -3.34838 3.12567e-05
       10942     -3.3452    -3.34838 3.12552e-05
       10943    -3.34521    -3.34838 3.12537e-05
       10944    -3.34507    -3.34838 3.12523e-05
       10945    -3.34509    -3.34838 3.12509e-05
       10946    -3.34526    -3.34838 3.12493e-05
       10947    -3.34558    -3.34838 3.12475e-05
       10948    -3.34576    -3.34838 3.12456e-05
       10949    -3.34564    -3.34838 3.12437e-05
       10950    -3.34551    -3.34838  3.1242e-05
       10951     -3.3454    -3.34838 3.12403e-05
       10952    -3.34573    -3.34838 3.12384e-05
       10953    -3.34577    -3.34838 3.12365e-05
       10954    -3.34565    -3.34838 3.12346e-05
       10955    -3.34569    -3.34838 3.12327e-05
       10956    -3.34572    -3.34838 3.12308e-05
       10957    -3.34576    -3.34838 3.12289e-05
       10958    -3.34565    -3.34838  3.1227e-05
       10959    -3.34568    -3.34838 3.12251e-05
       10960    -3.34587    -3.34838 3.12231e-05
       10961     -3.3459    -3.34838 3.12211e-05
       10962    -3.34594    -3.34838  3.1219e-05
       10963    -3.34551    -3.34838 3.12173e-05
       10964    -3.34554    -3.34838 3.12155e-05
       10965    -3.34557    -3.34838 3.12137e-05
       10966    -3.34575    -3.34838 3.12118e-05
       10967    -3.34562    -3.34838   3.121e-05
       10968    -3.34563    -3.34838 3.12081e-05
       10969    -3.34565    -3.34838 3.12063e-05
       10970    -3.34581    -3.34838 3.12043e-05
       10971    -3.34552    -3.34838 3.12025e-05
       10972    -3.34537    -3.34838 3.12009e-05
       10973    -3.34552    -3.34838 3.11991e-05
       10974    -3.34522    -3.34838 3.11976e-05
       10975    -3.34506    -3.34838 3.11962e-05
       10976    -3.34505    -3.34838 3.11949e-05
       10977    -3.34534    -3.34838 3.11932e-05
       10978    -3.34533    -3.34837 3.11916e-05
       10979    -3.34561    -3.34837 3.11898e-05
       10980    -3.34558    -3.34837  3.1188e-05
       10981    -3.34556    -3.34837 3.11862e-05
       10982    -3.34568    -3.34837 3.11844e-05
       10983    -3.34565    -3.34837 3.11825e-05
       10984    -3.34562    -3.34837 3.11807e-05
       10985    -3.34543    -3.34837  3.1179e-05
       10986    -3.34539    -3.34837 3.11773e-05
       10987     -3.3452    -3.34837 3.11758e-05
       10988    -3.34501    -3.34837 3.11745e-05
       10989    -3.34467    -3.34837 3.11735e-05
       10990    -3.34509    -3.34837 3.11721e-05
       10991    -3.34505    -3.34837 3.11707e-05
       10992    -3.34501    -3.34837 3.11694e-05
       10993    -3.34513    -3.34837 3.11679e-05
       10994    -3.34524    -3.34837 3.11664e-05
       10995    -3.34582    -3.34837 3.11644e-05
       10996    -3.34594    -3.34837 3.11624e-05
       10997    -3.34592    -3.34837 3.11603e-05
       10998    -3.34575    -3.34837 3.11584e-05
       10999    -3.34604    -3.34837 3.11563e-05
       11000    -3.34633    -3.34837  3.1154e-05
       11001    -3.34618    -3.34837 3.11518e-05
       11002    -3.34633    -3.34837 3.11495e-05
       11003    -3.34619    -3.34837 3.11473e-05
       11004    -3.34606    -3.34837 3.11452e-05
       11005    -3.34578    -3.34837 3.11433e-05
       11006    -3.34626    -3.34837  3.1141e-05
       11007    -3.34646    -3.34837 3.11387e-05
       11008    -3.34635    -3.34837 3.11364e-05
       11009    -3.34686    -3.34837 3.11339e-05
       11010    -3.34738    -3.34837 3.11312e-05
       11011    -3.34761    -3.34837 3.11284e-05
       11012    -3.34784    -3.34837 3.11256e-05
       11013    -3.34794    -3.34837 3.11228e-05
       11014    -3.34804    -3.34837   3.112e-05
       11015    -3.34815    -3.34837 3.11172e-05
       11016    -3.34841    -3.34837 3.11144e-05
       11017    -3.34869    -3.34837 3.11116e-05
       11018    -3.34897    -3.34837 3.11088e-05
       11019    -3.34926    -3.34837 3.11061e-05
       11020    -3.34925    -3.34837 3.11033e-05
       11021    -3.34986    -3.34837 3.11008e-05
       11022    -3.34986    -3.34837 3.10983e-05
       11023    -3.35002    -3.34837 3.10958e-05
       11024    -3.35018    -3.34837 3.10934e-05
       11025    -3.35035    -3.34837 3.10911e-05
       11026    -3.35066    -3.34837  3.1089e-05
       11027    -3.35098    -3.34837 3.10871e-05
       11028     -3.3513    -3.34837 3.10854e-05
       11029    -3.35132    -3.34837 3.10837e-05
       11030    -3.35118    -3.34837  3.1082e-05
       11031    -3.35134    -3.34837 3.10803e-05
       11032     -3.3512    -3.34837 3.10786e-05
       11033    -3.35151    -3.34837  3.1077e-05
       11034    -3.35166    -3.34837 3.10757e-05
       11035    -3.35181    -3.34837 3.10744e-05
       11036    -3.35179    -3.34837 3.10731e-05
       11037    -3.35208    -3.34837 3.10721e-05
       11038    -3.35236    -3.34837 3.10714e-05
       11039    -3.35233    -3.34837 3.10707e-05
       11040    -3.35244    -3.34837   3.107e-05
       11041    -3.35224    -3.34837 3.10692e-05
       11042    -3.35234    -3.34837 3.10685e-05
       11043    -3.35197    -3.34837 3.10674e-05
       11044     -3.3519    -3.34837 3.10662e-05
       11045    -3.35182    -3.34837 3.10649e-05
       11046    -3.35233    -3.34837 3.10642e-05
       11047    -3.35254    -3.34837 3.10637e-05
       11048    -3.35258    -3.34838 3.10632e-05
       11049    -3.35261    -3.34838 3.10627e-05
       11050    -3.35234    -3.34838  3.1062e-05
       11051    -3.35235    -3.34838 3.10613e-05
       11052    -3.35251    -3.34838 3.10607e-05
       11053    -3.35281    -3.34838 3.10605e-05
       11054    -3.35265    -3.34838 3.10601e-05
       11055    -3.35234    -3.34838 3.10594e-05
       11056    -3.35231    -3.34838 3.10586e-05
       11057    -3.35228    -3.34838 3.10578e-05
       11058    -3.35224    -3.34838 3.10569e-05
       11059     -3.3522    -3.34838 3.10561e-05
       11060    -3.35229    -3.34838 3.10553e-05
       11061    -3.35223    -3.34838 3.10544e-05
       11062    -3.35187    -3.34838 3.10532e-05
       11063    -3.35165    -3.34838 3.10518e-05
       11064    -3.35172    -3.34838 3.10505e-05
       11065    -3.35149    -3.34838 3.10489e-05
       11066    -3.35156    -3.34838 3.10474e-05
       11067    -3.35132    -3.34838 3.10458e-05
       11068    -3.35107    -3.34838 3.10439e-05
       11069    -3.35112    -3.34838 3.10421e-05
       11070    -3.35117    -3.34838 3.10403e-05
       11071    -3.35107    -3.34838 3.10385e-05
       11072    -3.35081    -3.34838 3.10364e-05
       11073     -3.3507    -3.34838 3.10343e-05
       11074    -3.35029    -3.34838  3.1032e-05
       11075    -3.35002    -3.34838 3.10296e-05
       11076    -3.34975    -3.34838  3.1027e-05
       11077    -3.34994    -3.34838 3.10245e-05
       11078    -3.34982    -3.34838  3.1022e-05
       11079    -3.34955    -3.34838 3.10194e-05
       11080    -3.34943    -3.34838 3.10167e-05
       11081     -3.3493    -3.34838  3.1014e-05
       11082    -3.34903    -3.34838 3.10113e-05
       11083    -3.34891    -3.34838 3.10085e-05
       11084    -3.34879    -3.34838 3.10057e-05
       11085    -3.34897    -3.34838  3.1003e-05
       11086    -3.34886    -3.34838 3.10002e-05
       11087    -3.34859    -3.34838 3.09974e-05
       11088    -3.34832    -3.34838 3.09946e-05
       11089    -3.34836    -3.34838 3.09918e-05
       11090    -3.34839    -3.34838  3.0989e-05
       11091    -3.34828    -3.34838 3.09863e-05
       11092    -3.34833    -3.34838 3.09835e-05
       11093    -3.34807    -3.34838 3.09807e-05
       11094    -3.34782    -3.34838 3.09779e-05
       11095    -3.34788    -3.34838 3.09752e-05
       11096    -3.34793    -3.34838 3.09724e-05
       11097    -3.34784    -3.34838 3.09697e-05
       11098    -3.34776    -3.34838 3.09669e-05
       11099    -3.34753    -3.34838 3.09642e-05
       11100     -3.3473    -3.34838 3.09616e-05
       11101    -3.34738    -3.34838 3.09589e-05
       11102    -3.34716    -3.34838 3.09563e-05
       11103     -3.3471    -3.34838 3.09538e-05
       11104     -3.3469    -3.34838 3.09513e-05
       11105    -3.34639    -3.34838  3.0949e-05
       11106     -3.3465    -3.34838 3.09467e-05
       11107    -3.34646    -3.34838 3.09444e-05
       11108    -3.34628    -3.34838 3.09422e-05
       11109    -3.34641    -3.34838 3.09399e-05
       11110    -3.34624    -3.34838 3.09377e-05
       11111    -3.34578    -3.34838 3.09358e-05
       11112    -3.34593    -3.34838 3.09338e-05
       11113    -3.34593    -3.34838 3.09318e-05
       11114    -3.34594    -3.34838 3.09298e-05
       11115    -3.34626    -3.34838 3.09276e-05
       11116    -3.34598    -3.34838 3.09256e-05
       11117    -3.34586    -3.34838 3.09237e-05
       11118    -3.34559    -3.34838 3.09219e-05
       11119    -3.34564    -3.34838 3.09201e-05
       11120    -3.34584    -3.34838 3.09182e-05
       11121    -3.34589    -3.34838 3.09162e-05
       11122    -3.34625    -3.34838  3.0914e-05
       11123    -3.34602    -3.34838 3.09119e-05
       11124    -3.34579    -3.34838   3.091e-05
       11125    -3.34587    -3.34838 3.09081e-05
       11126    -3.34595    -3.34838 3.09061e-05
       11127    -3.34604    -3.34838  3.0904e-05
       11128    -3.34643    -3.34838 3.09017e-05
       11129    -3.34638    -3.34838 3.08995e-05
       11130    -3.34647    -3.34838 3.08972e-05
       11131    -3.34657    -3.34838 3.08948e-05
       11132    -3.34653    -3.34838 3.08925e-05
       11133    -3.34648    -3.34838 3.08902e-05
       11134    -3.34674    -3.34838 3.08878e-05
       11135    -3.34684    -3.34838 3.08853e-05
       11136    -3.34725    -3.34838 3.08827e-05
       11137    -3.34721    -3.34838 3.08801e-05
       11138    -3.34747    -3.34838 3.08774e-05
       11139    -3.34742    -3.34838 3.08748e-05
       11140    -3.34753    -3.34838 3.08721e-05
       11141    -3.34763    -3.34838 3.08694e-05
       11142    -3.34742    -3.34838 3.08668e-05
       11143    -3.34767    -3.34838 3.08641e-05
       11144    -3.34746    -3.34838 3.08614e-05
       11145    -3.34725    -3.34838 3.08588e-05
       11146    -3.34718    -3.34838 3.08562e-05
       11147    -3.34727    -3.34838 3.08536e-05
       11148    -3.34719    -3.34838  3.0851e-05
       11149    -3.34711    -3.34838 3.08485e-05
       11150    -3.34703    -3.34838 3.08459e-05
       11151    -3.34664    -3.34838 3.08436e-05
       11152    -3.34684    -3.34838 3.08411e-05
       11153     -3.3469    -3.34838 3.08386e-05
       11154    -3.34679    -3.34838 3.08362e-05
       11155    -3.34714    -3.34838 3.08336e-05
       11156    -3.34747    -3.34838  3.0831e-05
       11157     -3.3475    -3.34838 3.08283e-05
       11158    -3.34753    -3.34838 3.08256e-05
       11159     -3.3471    -3.34837 3.08231e-05
       11160    -3.34726    -3.34837 3.08205e-05
       11161    -3.34742    -3.34837 3.08178e-05
       11162    -3.34728    -3.34837 3.08152e-05
       11163    -3.34728    -3.34837 3.08126e-05
       11164    -3.34713    -3.34837 3.08101e-05
       11165    -3.34712    -3.34837 3.08075e-05
       11166    -3.34726    -3.34837 3.08049e-05
       11167    -3.34709    -3.34837 3.08024e-05
       11168    -3.34707    -3.34837 3.07998e-05
       11169    -3.34705    -3.34837 3.07973e-05
       11170    -3.34718    -3.34837 3.07947e-05
       11171     -3.3473    -3.34837 3.07921e-05
       11172    -3.34712    -3.34837 3.07896e-05
       11173    -3.34709    -3.34837  3.0787e-05
       11174    -3.34706    -3.34837 3.07845e-05
       11175    -3.34687    -3.34837  3.0782e-05
       11176    -3.34714    -3.34837 3.07795e-05
       11177    -3.34725    -3.34837 3.07769e-05
       11178    -3.34706    -3.34837 3.07744e-05
       11179    -3.34687    -3.34837 3.07719e-05
       11180    -3.34698    -3.34837 3.07694e-05
       11181    -3.34724    -3.34837 3.07668e-05
       11182    -3.34735    -3.34837 3.07642e-05
       11183    -3.34716    -3.34837 3.07616e-05
       11184    -3.34696    -3.34837 3.07591e-05
       11185    -3.34692    -3.34837 3.07567e-05
       11186    -3.34673    -3.34837 3.07543e-05
       11187    -3.34669    -3.34837 3.07519e-05
       11188    -3.34664    -3.34837 3.07495e-05
       11189    -3.34675    -3.34837 3.07471e-05
       11190    -3.34686    -3.34837 3.07447e-05
       11191    -3.34682    -3.34837 3.07422e-05
       11192    -3.34633    -3.34837   3.074e-05
       11193    -3.34614    -3.34837 3.07379e-05
       11194    -3.34595    -3.34837 3.07359e-05
       11195    -3.34591    -3.34837  3.0734e-05
       11196    -3.34602    -3.34837  3.0732e-05
       11197    -3.34598    -3.34837 3.07299e-05
       11198    -3.34609    -3.34837 3.07279e-05
       11199     -3.3462    -3.34837 3.07257e-05
       11200    -3.34602    -3.34837 3.07237e-05
       11201    -3.34583    -3.34837 3.07218e-05
       11202    -3.34579    -3.34837 3.07199e-05
       11203    -3.34575    -3.34837 3.07181e-05
       11204    -3.34556    -3.34837 3.07164e-05
       11205    -3.34522    -3.34837 3.07149e-05
       11206    -3.34533    -3.34837 3.07134e-05
       11207    -3.34544    -3.34837 3.07117e-05
       11208    -3.34555    -3.34837   3.071e-05
       11209    -3.34521    -3.34837 3.07086e-05
       11210    -3.34517    -3.34837 3.07072e-05
       11211    -3.34498    -3.34837 3.07059e-05
       11212    -3.34494    -3.34837 3.07047e-05
       11213     -3.3452    -3.34837 3.07032e-05
       11214    -3.34516    -3.34837 3.07018e-05
       11215    -3.34511    -3.34837 3.07005e-05
       11216    -3.34537    -3.34837 3.06989e-05
       11217    -3.34548    -3.34836 3.06972e-05
       11218    -3.34559    -3.34836 3.06955e-05
       11219    -3.34569    -3.34836 3.06937e-05
       11220     -3.3458    -3.34836 3.06918e-05
       11221    -3.34575    -3.34836   3.069e-05
       11222     -3.3457    -3.34836 3.06881e-05
       11223    -3.34566    -3.34836 3.06863e-05
       11224    -3.34561    -3.34836 3.06846e-05
       11225    -3.34586    -3.34836 3.06827e-05
       11226    -3.34611    -3.34836 3.06806e-05
       11227    -3.34622    -3.34836 3.06785e-05
       11228    -3.34632    -3.34836 3.06763e-05
       11229    -3.34627    -3.34836 3.06741e-05
       11230    -3.34637    -3.34836 3.06719e-05
       11231    -3.34647    -3.34836 3.06696e-05
       11232    -3.34628    -3.34836 3.06674e-05
       11233    -3.34623    -3.34836 3.06653e-05
       11234    -3.34618    -3.34836 3.06632e-05
       11235    -3.34643    -3.34836 3.06609e-05
       11236    -3.34669    -3.34836 3.06586e-05
       11237    -3.34664    -3.34836 3.06562e-05
       11238    -3.34659    -3.34836 3.06539e-05
       11239    -3.34655    -3.34836 3.06516e-05
       11240     -3.3462    -3.34836 3.06495e-05
       11241    -3.34615    -3.34836 3.06474e-05
       11242    -3.34611    -3.34836 3.06453e-05
       11243    -3.34607    -3.34836 3.06432e-05
       11244    -3.34633    -3.34836 3.06411e-05
       11245    -3.34629    -3.34836 3.06389e-05
       11246    -3.34625    -3.34836 3.06367e-05
       11247    -3.34606    -3.34836 3.06347e-05
       11248    -3.34602    -3.34836 3.06327e-05
       11249    -3.34583    -3.34836 3.06308e-05
       11250     -3.3458    -3.34836 3.06289e-05
       11251    -3.34577    -3.34836  3.0627e-05
       11252    -3.34558    -3.34836 3.06253e-05
       11253     -3.3451    -3.34836  3.0624e-05
       11254    -3.34523    -3.34836 3.06225e-05
       11255     -3.3452    -3.34836 3.06211e-05
       11256    -3.34533    -3.34836 3.06195e-05
       11257    -3.34546    -3.34836 3.06179e-05
       11258    -3.34529    -3.34836 3.06164e-05
       11259    -3.34527    -3.34836 3.06149e-05
       11260    -3.34511    -3.34836 3.06135e-05
       11261     -3.3451    -3.34836 3.06122e-05
       11262    -3.34554    -3.34836 3.06105e-05
       11263    -3.34569    -3.34835 3.06087e-05
       11264    -3.34554    -3.34835  3.0607e-05
       11265    -3.34554    -3.34835 3.06053e-05
       11266    -3.34615    -3.34835 3.06032e-05
       11267    -3.34631    -3.34835  3.0601e-05
       11268    -3.34633    -3.34835 3.05988e-05
       11269    -3.34619    -3.34835 3.05967e-05
       11270    -3.34622    -3.34835 3.05946e-05
       11271    -3.34594    -3.34835 3.05926e-05
       11272    -3.34582    -3.34835 3.05907e-05
       11273    -3.34585    -3.34835 3.05888e-05
       11274    -3.34604    -3.34835 3.05868e-05
       11275    -3.34624    -3.34835 3.05846e-05
       11276    -3.34629    -3.34835 3.05825e-05
       11277    -3.34649    -3.34835 3.05802e-05
       11278     -3.3467    -3.34835 3.05779e-05
       11279    -3.34691    -3.34835 3.05754e-05
       11280    -3.34713    -3.34835 3.05729e-05
       11281    -3.34735    -3.34835 3.05703e-05
       11282    -3.34727    -3.34835 3.05677e-05
       11283     -3.3478    -3.34835 3.05651e-05
       11284    -3.34789    -3.34835 3.05624e-05
       11285    -3.34783    -3.34835 3.05597e-05
       11286    -3.34792    -3.34835  3.0557e-05
       11287    -3.34786    -3.34835 3.05544e-05
       11288    -3.34811    -3.34835 3.05517e-05
       11289    -3.34836    -3.34835  3.0549e-05
       11290    -3.34831    -3.34835 3.05463e-05
       11291    -3.34841    -3.34835 3.05435e-05
       11292    -3.34836    -3.34835 3.05408e-05
       11293    -3.34832    -3.34835 3.05381e-05
       11294    -3.34827    -3.34835 3.05354e-05
       11295    -3.34868    -3.34835 3.05327e-05
       11296    -3.34894    -3.34835 3.05301e-05
       11297    -3.34935    -3.34835 3.05275e-05
       11298    -3.34915    -3.34835 3.05249e-05
       11299    -3.34911    -3.34835 3.05223e-05
       11300    -3.34936    -3.34835 3.05197e-05
       11301    -3.34931    -3.34835 3.05171e-05
       11302    -3.34941    -3.34835 3.05146e-05
       11303    -3.34966    -3.34835 3.05121e-05
       11304    -3.34975    -3.34835 3.05096e-05
       11305    -3.34984    -3.34835 3.05072e-05
       11306    -3.35023    -3.34835  3.0505e-05
       11307    -3.35017    -3.34835 3.05027e-05
       11308    -3.34995    -3.34835 3.05003e-05
       11309    -3.35033    -3.34835 3.04981e-05
       11310     -3.3507    -3.34835 3.04961e-05
       11311    -3.35092    -3.34835 3.04943e-05
       11312    -3.35054    -3.34835 3.04922e-05
       11313     -3.3503    -3.34835   3.049e-05
       11314    -3.35036    -3.34835 3.04878e-05
       11315    -3.35041    -3.34835 3.04857e-05
       11316    -3.35031    -3.34835 3.04835e-05
       11317    -3.35036    -3.34835 3.04813e-05
       11318     -3.3504    -3.34835 3.04791e-05
       11319    -3.35029    -3.34835 3.04769e-05
       11320    -3.35033    -3.34835 3.04747e-05
       11321    -3.35051    -3.34835 3.04726e-05
       11322    -3.35085    -3.34836 3.04707e-05
       11323    -3.35117    -3.34836 3.04691e-05
       11324     -3.3512    -3.34836 3.04674e-05
       11325    -3.35137    -3.34836 3.04659e-05
       11326    -3.35124    -3.34836 3.04642e-05
       11327     -3.3511    -3.34836 3.04625e-05
       11328    -3.35111    -3.34836 3.04608e-05
       11329    -3.35157    -3.34836 3.04594e-05
       11330    -3.35172    -3.34836 3.04582e-05
       11331    -3.35173    -3.34836  3.0457e-05
       11332    -3.35187    -3.34836 3.04558e-05
       11333    -3.35142    -3.34836 3.04544e-05
       11334    -3.35126    -3.34836 3.04527e-05
       11335     -3.3511    -3.34836  3.0451e-05
       11336    -3.35078    -3.34836 3.04491e-05
       11337    -3.35062    -3.34836  3.0447e-05
       11338    -3.35121    -3.34836 3.04454e-05
       11339    -3.35103    -3.34836 3.04436e-05
       11340    -3.35086    -3.34836 3.04417e-05
       11341    -3.35114    -3.34836   3.044e-05
       11342    -3.35111    -3.34836 3.04383e-05
       11343    -3.35123    -3.34836 3.04367e-05
       11344    -3.35105    -3.34836 3.04349e-05
       11345    -3.35087    -3.34836 3.04331e-05
       11346    -3.35098    -3.34836 3.04313e-05
       11347     -3.3511    -3.34836 3.04295e-05
       11348    -3.35121    -3.34836 3.04279e-05
       11349    -3.35117    -3.34836 3.04262e-05
       11350    -3.35128    -3.34836 3.04246e-05
       11351    -3.35109    -3.34836 3.04229e-05
       11352    -3.35105    -3.34836 3.04211e-05
       11353    -3.35101    -3.34836 3.04193e-05
       11354    -3.35142    -3.34836 3.04179e-05
       11355    -3.35138    -3.34836 3.04163e-05
       11356    -3.35119    -3.34836 3.04147e-05
       11357    -3.35145    -3.34836 3.04132e-05
       11358    -3.35141    -3.34836 3.04117e-05
       11359    -3.35152    -3.34836 3.04103e-05
       11360    -3.35163    -3.34836  3.0409e-05
       11361     -3.3516    -3.34837 3.04077e-05
       11362    -3.35156    -3.34837 3.04063e-05
       11363    -3.35138    -3.34837 3.04048e-05
       11364    -3.35165    -3.34837 3.04035e-05
       11365    -3.35117    -3.34837 3.04018e-05
       11366     -3.3513    -3.34837 3.04002e-05
       11367    -3.35158    -3.34837 3.03988e-05
       11368    -3.35186    -3.34837 3.03977e-05
       11369      -3.352    -3.34837 3.03967e-05
       11370    -3.35198    -3.34837 3.03957e-05
       11371    -3.35228    -3.34837  3.0395e-05
